headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
屋久島の岩に魅せられて。パタゴニアの新作クライミングフィルム「在るがまま | Climb Simply」公開（山と溪谷オンライン）,https://news.yahoo.co.jp/articles/bf7689320209362431111d7673ae51fa25332bd2,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260617-00010000-yamakei-000-1-view.jpg?exp=10800,2026-06-17T11:51:38+09:00,2026-06-17T11:51:38+09:00,山と溪谷オンライン,yamakei,YAMAKEI ONLINE（ヤマケイオンライン）,517,ドキュメンタリーフィルム「在るがまま | Climb Simply」 アウトドアブランドのパタゴニアは、クライミング・アンバサダーのショーン・ヴィラヌエバ・オドリスコールらが屋久島を訪れた際のドキュメンタリーフィルム「在るがまま | Climb Simply」をYouTubeで公開した。 本作は、世界的クライマーでありパタゴニアのアンバサダーを務めるショーン・ヴィラヌエバ・オドリスコールが来日し、日本のクライマーである横山勝丘、王鞍彗介とともに屋久島を訪れた際の記録である。 雨が多くアプローチも困難な屋久島特有の深い森のなかで、スタイルにとらわれず目の前の岩と真摯に向き合う日々が17分の映像に収められている。過酷な環境や自分ではコントロールできない要素に文句を言うのではなく、「寿司にのっているワサビのようなものだ」とそのままを受け入れ、楽しむこと選択するショーンのポジティブな姿勢が印象的だ。 映像の後半では、ショーンが倉上慶大さんによって拓かれたルートへ向かい、同じラインを登ることで彼と対話するかのように岩に向かう姿が描かれている。屋久島の自然と、クライミングの本質を伝える見応えのあるドキュメンタリー作品となっている。,[],[]
