headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
【宇宙を教材にする意義】①　国東高、新たな価値を創造する力を育てる　九州の公立高初の「SPACEコース」開設へ（大分合同新聞）,https://news.yahoo.co.jp/articles/92b8a806f022de847561621bc3260b03dd850709,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-00010000-mjikenbo-000-2-view.jpg?exp=10800,2023-11-29T10:44:20+09:00,2023-11-29T11:02:29+09:00,大分合同新聞,mjikenbo,大分合同新聞,1689,\n「宇宙STEAM探究」の授業で国東高校の未来像を描く1年生。学科を超えてグループをつくり、アイデアを出し合った＝2023年4月\n国東高校（国東市）は2024年度から、九州の公立高校では初となる「SPACE（スペース）コース」を普通科に設ける。来春の新入生が2年生に進級する際から、選択できる。生徒は宇宙を題材にした教科横断型の探究学習を深め、総合型選抜での大学進学を目指す。コース以外の生徒も興味に応じて宇宙を学べる。学校を挙げて「宇宙教育」に取り組む態勢を整えている。\n国東高校の特設ホームページ。2024年度に開設されるSPACEコースについて紹介している\n■総合型選抜の大学入試でアピール\n\n 国東高校には▽普通科進学コース▽普通科ビジネスITコース▽園芸ビジネス科▽環境土木科▽電子工業科―がある。本年度から生徒の全国公募を始め、「宇宙関連の学び」を求める生徒を県内外から集める。\n 本年度の1年生から全学科の生徒全員が一緒になって学ぶ探究学習「宇宙STEAM（スティーム）探究」の授業がスタートしている。生徒は各科混成のグループワークで国東の未来図を描き、2学期からは「食」の視点から月の暮らしを考える活動を進めている。県外の大学や専門学校の協力を得ながら、国東で収穫される食材を使った宇宙食の開発に取り組む計画だ。\n 来年度開設する普通科SPACEコースの生徒は3年間で最大490時間、宇宙に関連する授業を履修できる。2年生からは、学びを専門的に深める「SPACE探究」の授業がある。人工衛星データを活用して地球課題の解決を探る他、英国の学校と連携した学習も計画している。\n 3年生では宇宙に関連付けて▽数学▽化学▽物理▽生物▽英語▽生物基礎▽応用英語―の各科目の知識を学ぶ学校設定科目を選択して履修する。例えば「SPACE数学」の科目では宇宙に関するデータの処理について学んだり、「SPACE物理」では衛星軌道を計算したりするイメージ。総合型選抜で大学進学を目指す生徒にとって、入試でアピールできる大きな武器になるという。\n「SPACEコースはもちろん、学校全体で宇宙関連教育を進めていく」と話す国東高校の中川高志教頭\n■あらゆる産業が宇宙につながる\n\n そもそもなぜ国東高校で宇宙を学ぶのか―。発端は地元にある大分空港の宇宙港計画。当初は宇宙港の運用を見据え、宇宙関連産業の人材育成に取り組もうと考えた。しかしその後、宇宙港化を目指す米国企業が経営破綻。別の米企業が物資輸送機の着陸拠点にする計画は残るものの、当初想定した状況は変化している。それでも中川高志教頭は「宇宙を題材に学ぶ意義はある。たとえ大分空港が宇宙港にならなかったとしても、宇宙の学びは止めない」と力を込める。\n その理由はこうだ。「今の高校生が20～40歳になり社会の中核を担う年齢になる頃には、どんな産業に就いても宇宙は切っても切り離せないものになっているはず。宇宙に関わることで新たな価値を創造し、地球の課題解決につなげる力を育てたい」。高校生が直接技術を開発することは難しいかもしれないが、企業や大学と一緒になって宇宙に関する知見を積み重ねていく経験は有益なものになると考える。「20～30年後にはあらゆる産業が宇宙につながる。柔軟な発想でいろんなことに興味を持ち、仲間と協働しながら、答えの分かっていない課題に向かえる生徒に来てほしい」と訴えている。\n 宇宙を題材にした学びは生徒だけでなく、学校や教師にとっても大きな意味があるという。宇宙にまつわることは、教師にとっても分からないことばかり。教師は「生徒に教える」という立場から「生徒と一緒に学ぶ」という伴走者の役割に転換する必要がある。大学や企業など外部の人の協力を得て学びを進めることも「教師の人材育成という面でもいい刺激になる」（中川教頭）と捉えている。\n 宇宙飛行士だけではない、国東から宇宙の視点で物事を捉え、地球の課題解決に向かう人材を育てることはできる―。国東高校の挑戦が始まっている。
【問う 時速194km交通死亡事故】危険運転致死傷罪、自民PTが有識者へのヒアリング終了　意見書まとめ政府に年内提出へ（大分合同新聞）,https://news.yahoo.co.jp/articles/314050fba2477efecaa9986f8045d81b5a1fbd70,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-00010004-mjikenbo-000-2-view.jpg?exp=10800,2023-11-29T19:03:28+09:00,2023-11-29T21:45:03+09:00,大分合同新聞,mjikenbo,大分合同新聞,1001,\n自民党プロジェクトチームのヒアリングを受けた法政大の今井猛嘉教授（左）と趙誠峰弁護士＝29日、東京・永田町\n大分市の時速194キロ交通死亡事故で適用基準の曖昧さが浮き彫りとなった危険運転致死傷罪について、見直しを検討している自民党のプロジェクトチーム（PT）は29日、東京・永田町の党本部で第3回会合を開き、法改正に慎重な考えを持つ弁護士ら2人にヒアリングをした。交通事故の被害者遺族や有識者への聞き取りはこの日で終了。PTは意見書をまとめ、年内に政府へ提出する。\n\n ヒアリングは冒頭を除き、非公開で実施した。大分県選出議員を含む国会議員約10人のほか、法務省と警察庁の担当者が出席した。\n\n 第二東京弁護士会の趙誠峰（ちょう・せいほう）弁護士（43）は「危険運転の対象範囲を安易に拡大してはならない。これまで過失運転として適切に処罰されていた事例が不当に含まれてしまう恐れがある」などと主張した。刑法学者の今井猛嘉（たけよし）法政大教授（59）も、法改正に否定的な見解を示したという。\n危険運転致死傷罪の見直しを検討している自民党プロジェクトチームの会合。法改正に慎重な考えの弁護士らにヒアリングをした\n終了後、PT顧問の岩屋毅元防衛相（66）＝衆院大分3区＝は「現在の危険運転致死傷罪は（条文が）不明確で、悪質な事故への抑止効果を発揮できていない。さまざまな意見を聞き、適切な改正案を考えたい」と語った。\n\n PTは10月に発足した。今月15日のヒアリングは遺族のほか、被害者支援に取り組む弁護士を招いた。遺族らは猛スピードや飲酒運転、赤信号無視といった悪質な事故に危険運転致死傷罪が適用されず、刑の軽い過失運転致死傷罪で起訴されるケースが全国で起きているとして、法改正を訴えた。\n\n 【大分市の時速194キロ交通死亡事故】2021年2月9日深夜、大分市大在の県道（法定速度60キロ）で発生した。当時19歳だった男（22）が乗用車を194キロで走行させ、交差点を右折中だった乗用車に激突。乗っていた同市坂ノ市南、会社員小柳憲さん＝当時（50）＝を出血性ショックで死亡させた―とされる。大分地検は22年7月、男を自動車運転処罰法の過失運転致死罪で在宅起訴した。遺族は「過失なわけがない」と署名活動を展開。地検は同12月、危険運転致死罪に切り替えた。裁判員裁判の対象になる。
「ベリーツ」1箱過去最高の23万円　大分市で県産イチゴ旬入り宣言式（大分合同新聞）,https://news.yahoo.co.jp/articles/477914fd936571808be955aaf5f7501fb3283bcd,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-00010001-mjikenbo-000-1-view.jpg?exp=10800,2023-11-29T10:47:37+09:00,2023-11-29T10:47:37+09:00,大分合同新聞,mjikenbo,大分合同新聞,456,\n過去最高値の23万円で落札されたベリーツを手にする樋口勝典会長＝28日、大分市豊海\n大分県産イチゴ旬入り宣言式が28日、大分市豊海の市公設地方卸売市場であった。県が開発したブランド「ベリーツ」などの品種が取引され、生産者はクリスマスの需要期に向けて積極活用を呼びかけた。\n 県いちご販売強化対策協議会の樋口勝典会長（42）＝佐伯市蒲江葛原浦＝は「猛暑による病害虫に苦戦したが、何とかスタートラインに立てた。これから冷え込んで味と色が向上する」とあいさつ。旬入り宣言書を市場関係者に手渡した。\n この日は県内各地からベリーツなどのイチゴ約1トンが入荷した。仲卸業者が目当ての商品を競り落とし、ベリーツ1箱（12粒）は過去最高の23万円（昨年比5万円高）で落札された。1キロ当たりの平均価格はベリーツが3126円、その他の品種が3889円だった。\n JA全農おおいたによると、県内のイチゴ生産者は194人。今季出荷量は1450トンで販売額は20億3千万円の見込み。県内のほか、京都市場などに届けるという。
ワインや焼酎300本「海底でまろやかに」　佐伯市の漁業関係者が熟成へ設置（大分合同新聞）,https://news.yahoo.co.jp/articles/b4ed956192891660720a7b4c4fa0a15827ef350a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-00010003-mjikenbo-000-1-view.jpg?exp=10800,2023-11-29T10:54:11+09:00,2023-11-29T10:54:11+09:00,大分合同新聞,mjikenbo,大分合同新聞,457,\nワインや焼酎などを海底に沈める協議会メンバーら＝佐伯市の佐伯湾\n大分県佐伯市鶴見の漁業関係者でつくる鶴見地域シングルシード養殖協議会（軸丸徳実会長、9人）は22日、3回目となる海底熟成酒作りを始めた。ワイン、焼酎などを佐伯湾内に沈めた。\n 海底熟成酒は温度変化の少ない海底に一定期間置くことで、波などに揺られて味がまろやかになるとされる。漁業経営の安定化を目指して2020年度に試験熟成し、翌21年度に事業化。地元のフルタ酒店、フランス料理店のムッシュ・カワノ、臼杵市の藤居酒造と連携して取り組んでいる。\n 鶴見地松浦の松浦漁港広場で出発式があった。フルタ酒店の古田茂子代表が「無事に熟成できるよう期待します」とあいさつ。この後、赤、白のワイン、焼酎など約300本が入った4個の専用コンテナを船に積み込み、同湾へ。同協議会メンバーが丁寧に水深15メートルの海底に沈めた。\n 同協議会によると、設置場所の水温は20度前後で一定しており、熟成に適しているという。今回は4カ月ほどで引き揚げることにしている。
高さ11メートル、宇佐神宮に大鳥居完成　戦後初めて設置「新たなシンボルに」（大分合同新聞）,https://news.yahoo.co.jp/articles/6667937614f23740a8438484485cb2a5ffb85708,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-00010002-mjikenbo-000-1-view.jpg?exp=10800,2023-11-29T10:50:53+09:00,2023-11-29T10:50:53+09:00,大分合同新聞,mjikenbo,大分合同新聞,464,\n太鼓橋前大鳥居をくぐり初めする神職ら＝宇佐神宮\n宇佐神宮（大分県宇佐市南宇佐）に太鼓橋前大鳥居ができた。神宮によると、高さ10メートルを超える鳥居の設置は戦後初めてで、境内で2番目の大きさ。\n 新しい鳥居は、国道10号沿いの表参道駐車場と参道の太鼓橋の間にある。鉄筋コンクリート造で高さ約11メートル、柱間は約7メートル。高さは境内で最も大きな表参道大鳥居より約20センチほど低い。\n 新嘗（にいなめ）祭があった23日、大鳥居のくぐり初め式があった。おはらいの後、宮司を先頭に神職や参拝客らが一列になり、真新しい鳥居を通り抜け完成を祝った。\n 氏子総代の加来孝一さん（72）＝市内院内町御沓＝は「歴史の重みを感じるような荘厳な雰囲気があり、素晴らしい」と喜んだ。\n 大鳥居は、宇佐市の会社役員渡辺幹雄さんと宮崎県川南町の会社役員渡部博行さんが、2025年の神宮創建1300年を祝うために奉納した。渡辺さんは「神宮の新たなシンボルとなり、これまで以上に多くの人が参拝し、宇佐市の活性化にもつながってほしい」と話した。
