headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
米軍オスプレイ墜落受け 坂井市長「速やかな情報提供と安全対策を」【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/a7a37719fe9efcb6b45539bb62acc17b3dba8cce,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015051-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:21:02+09:00,2023-11-29T19:21:02+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,132,\nサガテレビ\n米軍のオスプレイ墜落を受けて県内の反応です。\n\n自衛隊のオスプレイ配備先で佐賀市の坂井市長は「九州防衛局長に対し速やかな情報提供と安全対策の徹底を行うよう伝えたところであり、引き続き、強く求める」とのコメントを先ほど出しました。\nサガテレビ
「先頭走れるように」地元唐津から新人ボートレーサー川辺郭人選手がプロデビュー【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/6ff2537b24a496f5e66df1eeae42621b9ccdf280,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015043-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:21:02+09:00,2023-11-29T19:21:02+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,2111,\nサガテレビ\nシリーズ「かちスポ」\n今回は地元・唐津市で11月、ボートレーサーとしてプロデビューを果たした男性です。過酷な減量にも耐えながら、初めてのレースに挑む道のりを追いました。\n\n水面を走る、圧倒的なスピード感。最高速度は時速80キロにも達します。\n\n【レース実況】\n「6号艇の川辺郭人、晴れてデビューを迎えました。唐津市出身の133期生。記念すべきプロ初出走は大外6コースから」\n\n【川辺郭人選手】\n「ピット離れのときとかのすごいどきどきした緊張感はちょっとたまらないと思いました。ああプロだなぁみたいな感じで」\n\n唐津市の川辺郭人選手23歳。\n11月、夢だったボートレースの世界でプロデビューを飾りました。\n\n【川辺郭人選手】\n「同期結構デビューしてるんで皆のレース見てたら自分も頑張らないとって思います」\n\n幼い頃から野球一筋だった川辺選手。\n大学まで野球を続けていましたが、けがが続いた影響もあり心機一転。\n大学在学中にボートレーサーを志し、今年9月、柳川市の養成所を卒業。\n新人レーサーとなりました。\n\n【川辺郭人選手】\n「皆仲間で入るんですけど試験を通して落ちた人は帰らないといけないので、厳しい世界というのを思い知らされました」\n\nボート同士をぶつけ合いながら争うことから、「水上の格闘技」とも呼ばれるボートレース。一瞬の駆け引きが魅力のモータースポーツです。\n\n【父 直樹さん】\n「まさかこういう職業を選択するっていうところはちょっと想像してなかったんで。彼にはですね何とか地元に恩返しをしてもらいたいなという風に思います」\n\n【川辺郭人選手】\n「筋力向上と減量がてら養成所に受かる前までもずっと走ってて、1278段あるんですけど上までダッシュで行きたいと思ってます」\n\n黙々と階段を駆け上がる川辺選手。レース場の外での自主トレです。\n不安定なボートの上でバランスを取るため、下半身の筋肉を鍛えます。\n\n階段ダッシュを終え、お昼休憩。\nしかし食事もストイック。この日食べるのは卵とブロッコリーだけです。\n\n【川辺郭人選手】\n「今の身長は171センチで目標は最低体重の52キロを目標にしています。ボートレーサーは体重が軽くないと不利なので」\n\nレーサーにとって過酷なのが体重管理。\nボートは、体重が軽いほど加速力が上がるため、多くの男子レーサーは最低体重基準値の52キロを目標に調整します。\n\n【川辺郭人選手】\n「食事制限が一番大変です。糖質とか脂質などを抑えて摂取してるのでやっぱ甘いものが食べたいとかなるんですけど、そこを我慢してするのがちょっときついです。」\n\nプロデビューを目前に控えたこの日、川辺選手はレース前最後の実戦練習に臨みました。\nデビュー戦へ、順調に調整！といきたいところですが…転覆してしまうシーンも。\n\n【川辺郭人選手】\n「筋肉痛で転覆しちゃいました（笑）あーやってしまったなっていう、気付いたら水の中にいました」\n\n【川辺郭人選手】\n「先輩方からは気にせずもう一回こけてもいいので乗ってこいと言われたので、ちょっとは感覚取り戻せたのでよかったです、はい」\n\nそして、11月21日、地元でのデビューの日。\n\n【レース実況】\n「ボートレース唐津の初日。富士通フロンテック杯。そして6コースは6号艇の川辺郭人、晴れてデビューを迎えました。唐津市出身の133期生。記念すべきプロ初出走は大外6コースから」\n\n川辺選手は、一番手前側にスタンバイ。緑のボート・6号艇です。\n\n【レース実況】\n「スタートしました。1号艇、2号艇、3号艇、それから5号艇が好スタートとなりました。」\n\nスタートからしばらくは上の順位も狙える位置につけていた川辺選手ですが、コーナーを回ろうとしたそのとき。\n\n【レース実況】\n「なお、後ろは一艇アクシデントとなりました。6号艇の川辺郭人が転覆のため失格となりました」\n\nデビューレースは失格。ほろ苦い結果となりました。\n\n【レース実況】\n「先頭1番ゴールイン。3番ゴールイン…」\n\n【川辺郭人選手】\n「デビュー戦結構友達とか皆応援してくれて見に来てくれたと思うんですけど、転覆しちゃったんでそこは申し訳ないです。でもそうですね、けがなく終われたことは良かったと思います。」\n\n【父 直樹さん】\n「親としても元気に怪我無くその節やってもらうとそれが一番かなと思ってますけど。勝負の世界はそんなに甘くないっていうのを肌身にしみて分かったと思います」\n\n憧れのボートレーサーとして、第一歩を踏み出した川辺選手。\nデビュー戦のリベンジに燃えていました。\n\n【川辺郭人選手】\n「先頭を走れるようになりたいですし、佐賀支部にはすごい選手がたくさんいらっしゃるので、その選手たちに負けないようなレーサーになりたいです。めっちゃ悔しいです、来節やっぱリベンジできるように頑張ります。」\nサガテレビ
「触ったことは間違いないが」佐賀市の73歳の男が小学生女児にわいせつ行為で逮捕　【佐賀県警】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/e88c0cb4176bc07937b2bcea7988f4a8cf58dd75,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015052-sagatv-000-1-view.jpg?exp=10800,2023-11-29T19:50:02+09:00,2023-11-29T19:50:02+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,291,\nサガテレビ\n小学生の女の子にわいせつな行為をしたとして、佐賀市の73歳の男が逮捕されました。\n\n逮捕されたのは、佐賀市に住む73歳の無職の男です。警察によりますと男は今月23日午後4時ごろ、男が所有する佐賀市内の小屋の中で小学生の女の子に対し、わいせつな行為をしたとして不同意性交等の疑いがもたれています。\n\n女の子の関係者から警察に相談があり、事件が発覚したということです。\n\n女の子と男は血縁関係はないものの、面識はあったということで、警察の調べに対し、「触ったことは間違いないが、わいせつな目的ではなかった」と容疑を否認しているということです。\nサガテレビ
自衛隊オスプレイ“初訓練飛行” 来月デモフライト前に　米軍機墜落受けあすは飛ばず【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/331ef869dae38d997851359d9100e8e1e1dd2b43,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015045-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:13:01+09:00,2023-11-29T19:13:01+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,625,\nサガテレビ\n佐賀空港への自衛隊のオスプレイ配備計画をめぐり、29日、吉野ヶ里町の上空などでオスプレイ1機が訓練飛行を行いました。自衛隊のオスプレイが県内を飛行するのは初めてです。\n\n【リポート・川野 優也】\n「いま目達原駐屯地からオスプレイが飛び立ちました。グレーと白の機体です。独特の低音が響いています」\n\n現在、千葉県木更津市に14機が暫定配備されている陸上自衛隊のオスプレイ。\n28日、このうち1機が吉野ヶ里町の目達原駐屯地に飛来し、29日飛行訓練を行いました。\n自衛隊のオスプレイが県内を飛行するのは初めてで、29日は県や周辺の自治体の関係者も機体を見学しました。\n\n【近くの住民】\n「家で音がしてきたからばっと外に出て見た。普通のヘリの方が音が高い。オスプレイの方が落ち着いた音」\n「いいんじゃない。国防やけん」\n\n目達原駐屯地は12月3日に創立記念行事を開き、一般の観客向けにオスプレイのデモフライトを行います。\nデモフライトでは鳥栖市や福岡県久留米市などを回り約15分間飛行する予定で、九州防衛局は「できるだけ多くの人に実際の機体を見てもらい理解の一助になれば幸い」としています。\n\n一方、米軍のオスプレイが鹿児島の屋久島沖で墜落したことを受け、あす予定していた陸上自衛隊のオスプレイの訓練飛行は中止するということです。\n\n来月３日のデモフライトは、現時点で予定通り行う方針です。\nサガテレビ
「来年が勝負」ソフトバンクの古川侑利投手 地元・武雄で自主トレーニング【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/4f739a4cf38add85cdfaa6eb40e2074fce9a9740,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015044-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:13:01+09:00,2023-11-29T19:13:01+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,415,\nサガテレビ\nプロ野球・福岡ソフトバンクホークスの古川侑利選手がふるさと・武雄市で自主トレーニングを終え、市役所を訪問しました。\n\n武雄市を訪ねたのは福岡ソフトバンクホークスのピッチャー・古川侑利選手です。\n市内出身の古川選手は2013年、有田工業のエースとして甲子園に初出場。\nこれまで東北楽天など4つの球団でプレーし、11月、ソフトバンクの育成選手として再契約しました。\n市内で2日間の自主トレーニングに臨んだ古川選手は「来年が勝負だと思っている。武雄で力をつけて結果が出せるよう頑張る」と意気込みを語りました。\n\n【福岡ソフトバンクホークス 古川侑利投手】\n「もっと投げている姿をファンの皆様に見てもらいたいと思ったので再契約を決めた。支配下に一日でも早く復帰できるよう頑張りたい」\n\n古川選手は今後、アメリカなどで自主トレーニングを続け、2月から球団の宮崎キャンプに参加する予定です。\nサガテレビ
佐賀の看護師チームが糖尿病治療の分野では随一の「鈴木万平糖尿病国内賞」受賞【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/ba296a7baf2c94b494ac28e3132732f5b8d80f2b,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015050-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:07:01+09:00,2023-11-29T19:07:01+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,596,\nサガテレビ\n糖尿病治療の分野では随一といわれる賞を、治療や予防などで基幹病院と地域のかかりつけ医をつなぐ役割りに積極的に取り組んでいる県内の看護師チームが受賞しました。\n\n「鈴木万平糖尿病国内賞」を受賞したのは、佐賀大学医学部附属病院や県医療センター好生館などに勤務する看護師らで構成する、「佐賀県糖尿病コーディネート看護師」です。\n佐賀県は糖尿病やメタボリックシンドロームにかかる割合が高い一方、専門医が30人あまりと他県と比べ少ないことが課題だということです。\nコーディネート看護師は医療機関に出向きインスリン治療導入などの診療支援を行い、専門医がいなくても専門的治療が受けられる体制を整えるなど、大きな基幹病院と地域のかかりつけ医をつなぐ役割を果たしています。\n\n【県糖尿病コーディネート看護師（伊万里有田共立病院）黒髪美幸さん】\n「まさかこんな賞をいただけるとは思っていなかったので、本当に驚いている」\n\n【県糖尿病コーディネート看護師運営委員（佐賀大学医学部附属病院）永渕美樹さん】\n「これからは発症予防から重症化予防まですべての面で活動していきたい」\n\n関係者によりますと、県内で人工透析に占める糖尿病の患者数は当初全体の54％でしたが、コーディネート看護師の導入から10年ほど経った2021年には37.4％まで減少したということです。\nサガテレビ
日本一奪還へ 有明海で秋芽網ノリ摘み取り始まる 昨年以上の出来期待【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/b4d31b5e9ac06eacebfa177bf105d044700f9d97,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015042-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T12:18:02+09:00,2023-11-29T12:18:02+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,412,\nサガテレビ\n佐賀県沖の有明海では生産量日本一奪還を目指し、養殖ノリの摘み取りが本格的に始まりました。\n\n【リポート・原竹 凌太朗】\n「午後8時45分の有明海です。生産量日本一奪還に向け、ノリの摘み取りが行われています」\n\n早い漁場では11月25日から始まった秋芽網ノリの摘み取り。\n28日夜、佐賀市川副町の戸ヶ里漁港から沖合約5キロの漁場では10センチから15センチに成長したノリが摘み取られていました。\n県有明海漁協によりますと白石など中西部の一部に色落ちがでているものの、栄養塩の数値も平年並みで昨年以上の出来が期待できるということです。\n\n【ノリ漁業者 佐々木涼太さん】\n「栄養塩も安定していて、そこまで影響なく育ってきたかなと思います。今年は最後まで諦めずにまた日本一を目指して頑張りたいと思います」\n\n摘み取られたノリは12月8日に予定されている初入札会に出品されます。\nサガテレビ
日本の滝百選　唐津市「見帰りの滝」で紅葉見ごろ【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/3e589e33a187990f1eb267974227043f8bbed184,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015048-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:07:01+09:00,2023-11-29T19:07:01+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,294,\nサガテレビ\n県内の紅葉の名所をお伝えするシリーズ、29日は唐津市から。「日本の滝百選」に選ばれている見帰りの滝でも紅葉が見ごろを迎えています。\n\n唐津市相知町にある見帰りの滝。九州最大級の落差約100メートルを誇り、「日本の滝百選」に選ばれています。\n先週から紅葉が見ごろを迎えていて、赤く色づいたモミジやカエデが雄大な滝とあいまって観光客の目を楽しませています。\n\n【福岡県から】\n「すごいですよね～きれい」\n「自然がこんなにあるのがいいですよね」\n\n観光協会によりますと、見ごろは今週まで続くとみられ、週末には夜のライトアップも予定されています。\nサガテレビ
大阪府警勤務25歳警察官の女が”ロマンス詐欺”で逮捕 佐賀地方検察庁に送検【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/118b504289f5641de1bb7dcc1571c5a20642e1d0,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015047-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:07:01+09:00,2023-11-29T19:07:01+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,498,\nサガテレビ\nいわゆる”ロマンス詐欺”で、小城市などに住む女性2人からあわせて90万円をだまし取ったとして逮捕された大阪府警に勤務する25歳の警察官の女が、29日佐賀地方検察庁に送検されました。\n\n【リポート・堀 竜泰】\n「午後0時37分の小城署です。容疑者を乗せた車がでてきました。これから身柄が佐賀地検に送られます」\n\n大阪府警西成警察署刑事課薬物対策係の大谷優璃菜巡査25歳は、今年9月にかけ、小城市や埼玉県に住む女性2人からあわせて90万円をだまし取ったとして、詐欺の疑いで逮捕され、29日身柄が佐賀地方検察庁に送られました。\n大谷容疑者はほかの容疑者らと、カナダ人の男性医師や日本人の男性モデルを名乗りSNSを通じて女性らと連絡をとっていて、2人の女性の被害総額は合わせて1334万円にのぼるということです。\n\n大谷容疑者は恋心を利用したいわゆる”ロマンス詐欺”グループの「受け子」として、自分名義の口座を貸していたとみられ、「詐欺に加担したのは事実です」と容疑を認めているということですが、県警は犯行に至った経緯や動機については明らかにしていません。\nサガテレビ
交通安全とニセ電話詐欺防止呼びかけ サガン鳥栖の元選手高橋義希さんが一日警察署長【佐賀県】（佐賀ニュース サガテレビ）,https://news.yahoo.co.jp/articles/3a72be7b71168b6e2c80c964474c175dc1d75699,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231129-90015049-sagatv-000-1-thumb.jpg?exp=10800,2023-11-29T19:05:02+09:00,2023-11-29T19:05:02+09:00,佐賀ニュース サガテレビ,sagatv,佐賀ニュース サガテレビ,428,\nサガテレビ\n事件事故が増える年末を前にサガン鳥栖の元選手高橋義希さんが、1日警察署長に任命され交通安全やニセ電話詐欺の防止を呼びかけました。\n\n【高橋さん】\n「交通安全ご協力お願いします。ニセ電話詐欺もほんとうに多いので気を付けてください」\n\n鳥栖警察署の1日署長に任命されたのは、サガン鳥栖の元選手で「ミスターサガン」こと高橋義希さんです。\n高橋さんは警察官など約40人とパトロールに出発。\nフレスポ鳥栖を訪れ買い物客に向けて交通安全とニセ電話詐欺の防止を呼びかけました。\n\n【鳥栖警察署1日警察署長 高橋義希さん】\n「僕がきょう一日でなにかして、劇的に色々なものが変わるわけではないですけど、少しずつ犯罪や交通事故が減ればいいなと思う」\n\n警察によりますと、去年11月と12月に県内で発生した人身交通事故は597件。\nこのうち追突事故が4割以上を占めるということで、早めのライト点灯などを呼びかけています。\nサガテレビ
