headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
「北くんシェア」“東子”志田未来の周りでトラブルが発生 「イケオジが怪しい」「お金を要求するって信じていいの？」（エンタメOVO）,https://news.yahoo.co.jp/articles/5bf327e6b0a37d8d5faf9a36248edb1537386068,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20250820-00000003-tvfan-000-1-view.jpg?exp=10800,2025-08-20T16:43:18+09:00,2025-08-20T16:43:18+09:00,エンタメOVO,tvfan,エンタメOVO,954,"(C)カンテレ
本田翼が主演するドラマ「北くんがかわいすぎて手に余るので、3人でシェアすることにしました。」（カンテレ・フジテレビ系）の第8話が、19日に放送された。（※以下、ネタバレを含みます）

　西野（増子敦貴）とマンションに帰った南（本田）は、東子（志田未来）から、明星（藤井美菜）とスピカ（永谷咲笑）が北くん（岩瀬洋志）の姉とめいだと聞いて一安心。一方、西野が南に特別な感情を抱いているのではないかと勘繰る東子は、4人の関係が壊れないよう“33％の会の掟・三ヶ条”に、ある項目を増やそうと提案する。

　そんななか、東子が働くパン屋に1人のイケオジがやって来る。男は買ったばかりのクロワッサンをその場で食べ始め、満面の笑みを浮かべながら「おいしい～」と興奮気味。その様子に、東子は思わずドキドキしてしまう。

　しかも、その男・山田和男（和田聰宏）は東子と同じパン職人だといい、以来、東子が焼いたパンを目当てにお店へ通い詰める。そしてある日、軽井沢に一緒に店を出さないかと東子を誘うが、店の共同経営の条件として、東子に出資金を半分出すように要求する。

　一方、東子の様子がおかしいことに気付いた南は東子を尾行。山田と2人でいるところをその目で確かめると、帰ってきた東子に山田との関係を問い詰める。すると東子は、観念したように今の正直な気持ちを打ち明けるが…。

　終盤では、東子の留守中にトラブルメーカーの妹・京子（加藤千尋）がマンションにやって来て、東子の預金通帳を盗んでいく事件も発生した。

　放送終了後、SNS上には、「えっまさかのイケオジじゃなく妹に通帳をやられた」「貯金がなくなったと言ったら、あのイケオジはいなくなりそう。ハラハラする」「イケオジがどうにも怪しく感じてしまう。いきなり500万を出資してくれは吹いた」「イケオジっていちずなの？　金を要求するって、本当に信じていいのだろうか」といった声が投稿された。

　このほか、「本田翼ちゃんのコメディーセンスが光ってる。古賀のポンコツ感もいい」「北くんは妻も子もいなかったのに、周りに大変なことばかりが起きて33％の会が危機過ぎる」「最後がどうなるのかが読めない。東西南北がバラバラになるのは悲しい」などのコメントも寄せられた。",[],[]
アニソン界の歌姫3人によるスペシャルライブが開催　米倉千尋、angela、Machicoが大阪堺に集結（エンタメOVO）,https://news.yahoo.co.jp/articles/06b71d9e98f6fc2f7b89b84e622829ae1e476142,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20250820-00000002-tvfan-000-1-view.jpg?exp=10800,2025-08-20T16:23:29+09:00,2025-08-20T16:24:06+09:00,エンタメOVO,tvfan,エンタメOVO,1065,"アニソン界の歌姫3人によるスペシャルライブが開催　米倉千尋、angela、Machicoが大阪堺に集結
9月14日(日)、大阪堺市フェニーチェ堺大ホールで堺イーストフェス『アニソンテンペスト2 －歌姫旋風(テンペスト)堺 襲来！－』が行われる。大好評だった第1回イベントをさらにパワーアップして、米倉千尋、angela、Machicoという豪華なメンバーが集結する。

　米倉千尋は、言わずと知れたガンダムソングの象徴的存在の1人であり日本を代表するアニソンシンガー。angelaは、日本のみならず海外ツアーも行い国内外に多くのファンを持つ、日本を代表するアニソンユニット。Machicoは、声優として人気を博すだけでなく、プリキュアシリーズの主題歌など歌唱力は折り紙付きで、マルチな才能を発揮している。

　総合プロデューサー兼司会を務める高橋秀幸氏は、「まずスケジュール確保も難しいこの人気アニソンシンガー3人をこの日に、しかも大阪の街イベントにお呼びできたという事が奇跡に近い事です！」と豪華なキャスティングが実現できたことに驚きを語り、「米倉さん、angelaさん、Machicoさん、3人の代表曲はもちろん歌って頂きます！　僕が目の前で聴きたいので(笑)　この日は会場のファンの皆さんの1人であり代表。そしてファン目線での夢のコラボも実現させようと思っています。どこのCDにも入ってない、どこの番組でもやった事のない、この日のアニソンテンペスト2でしか聴けないコラボをお届けします。完全に1アニソンファンとしての私利私欲！　それが来てくれるお客さんへのプレゼントになると思っていますので！」とライブの内容に触れた。

　今回総合プロデューサーという立場の高橋氏は、スーパー戦隊シリーズの主題歌や多くのアニソンを歌ってきた、当日の出番について問われると「“総合プロデューサー兼司会”ですからね。しかも“歌姫”の祭典ですよ！　でも私の関わらせて頂いたスーパー戦隊シリーズが今年で50周年のお祝いの年ですし・・・。皆さんの期待の声が届いたら歌姫のフリをして歌うかも知れません。というか歌わなアカンでしょう！(笑)」と当日の登場を匂わせていた。

『アニソンテンペスト２-歌姫旋風(テンペスト)堺襲来！-』

日時：9月14日(日)17時開場　18時開演

会場：フェニーチェ堺大ホール

出演：米倉千尋 angela Machico　

司会・プロデュース：高橋秀幸

チケット：チケットぴあ　前売り4500円　当日5000円",[],[]
「スティンガース　警視庁おとり捜査検証室」「乾さん（藤井流星）が走っているのを見ていると元気が出る」「まるで“おとり戦隊スティンガース”みたいで面白い」（エンタメOVO）,https://news.yahoo.co.jp/articles/34346d1ff670774d00a6deccf79e9249d9fb513d,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20250820-00000001-tvfan-000-1-view.jpg?exp=10800,2025-08-20T10:47:06+09:00,2025-08-20T10:47:06+09:00,エンタメOVO,tvfan,エンタメOVO,819,"（C）フジテレビ
「スティンガース　警視庁おとり捜査検証室」（フジテレビ系）の第5話が、19日に放送された。

　本作は、日本ではまだ制度としての確立も曖昧な“おとり捜査”に真正面から挑む、警視庁内の異端チーム・通称“スティンガース”の活躍を描く、完全オリジナルの“爽快コンゲーム（だまし合い）エンターテインメント”。（＊以下、ネタバレあり）

　二階堂（森川葵）が新しい事件のブリーフィングを始めた。次なる事件は「宗教団体『幸せの果実』信者　連続行方不明事案」だ。

　「幸せの果実」は、若者を中心に多数の信者がいる新興宗教で、信者の一部は教団が所有する農園で自給自足の集団生活を送っている。その農園で信者が行方不明になっており、信者の家族からの相談がここ1年で急増していると二階堂は説明する。

　一体、信者たちはどこへ消えたのか。事件を解決すべく森園（志田彩良）が農園に潜入するが…。

　放送終了後、SNS上には、「最初の仮装が面白過ぎた」「まるで“おとり戦隊スティンガース”みたいで面白い」「森川葵と志田彩良がかわいくて好き」「室長の水鉄砲かっこいい」「ぱるる（島崎遥香）が黒幕かと思ったけど普通の信者だったのね」「ハラハラドキドキした。私もすっかりだまされた」などのコメントが上がった。

　また、「乾さん（藤井流星）が走っているのを見ていると元気が出る」「乾さんはカッコいいし、いつも走っている。熱血刑事だ」「乾は必ず助けに来てくれる。今回は森園ちゃんのために頑張った。いいやつだよ乾」 などの声もあった。

　そのほか、「仲間までだますシナリオ。だから『おまえの命令には従わねえ。俺は俺の意思で行く』なんて名ぜりふが出るんだ」「基本的に、乾さんが知らないことは視聴者も知らないんだよね。だから乾さんが振り回されれば振り回されるほど視聴者もどんでん返しを楽しめる。今後もたくさん振り回されてほしい」といったコメントもあった。",[],[]
