headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
戦争が“当たり前”を奪った。アカデミー賞イラク代表作「バグダッド・メッシ 片足のサッカー少年」（キネマ旬報WEB）,https://news.yahoo.co.jp/articles/061c74483b24b983377f03bcdecb934068b46e18,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260530-00010000-kinejun-000-1-view.jpg?exp=10800,2026-05-30T12:04:25+09:00,2026-05-30T12:04:25+09:00,キネマ旬報WEB,kinejun,キネマ旬報WEB,794,「バグダッド・メッシ 片足のサッカー少年」ポスタービジュアル サッカーのスター選手であるメッシに憧れる少年が、イラク戦争下で片足を失いながらも再び立ち上がろうとする姿を描いた「バグダッド・メッシ 片足のサッカー少年」が、8月7日（金）よりTOHOシネマズ シャンテほか全国で公開される。メインビジュアルと予告編が到着した。 戦争がぼくの“当たり前”を奪った――「バグダッド・メッシ 片足のサッカー少年」 2009年、イラク戦争下のバグダッド。メッシに憧れる11歳のハムディは、仲間たちと泥だらけのサッカーボールを追いかける日々を送っていた。しかし爆撃に巻き込まれ、目覚めたら片足を失っていた。さらに、アメリカ企業で通訳として働く父を憎む者に家を焼かれ、一家は辺境へ逃れるはめに。片足であるため地元のサッカーチームに拒絶されたハムディは、居場所を見失うが、両親の愛を受けて再び夢を追い始める──。 サヒム・オマール・カリファ監督が自身の短編映画「バグダッド・メッシ」を長編化した本作。主演は、5歳の時にテロで片足と父を失ったというアフマド・モハメド・アブドラが務める。第97回アカデミー賞国際長編映画賞でイラク代表に選ばれた、希望の物語だ。 「バグダッド・メッシ 片足のサッカー少年」 監督：サヒム・オマール・カリファ 出演：アフマド・モハメド・アブドラ、ザフラー・ガンドゥール、アセール・アデル 2023年／イラク、ベルギー、オランダ合作／アラビア語、クルド語／84分／シネスコ／カラー／5.1ch 原題：Baghdad Messi 日本語字幕：長夏実 後援：イラク共和国大使館 提供：ハーク 配給：Elles Films © A Team Productions | Column Film | 10.80 Films | Macgyver 公式サイト：baghdad-messi.jp,[],[]
