headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
羽ばたく蝶のように美しい姿　ハッブル宇宙望遠鏡が観測した惑星状星雲「NGC 2899」（sorae 宇宙へのポータルサイト）,https://news.yahoo.co.jp/articles/fb4a2f3c6b1cc0bf2f3247fc280303726b5636e3,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260818-00010002-sorae_jp-000-1-view.jpg?exp=10800,2026-08-18T07:00:23+09:00,2026-08-18T07:00:23+09:00,sorae 宇宙へのポータルサイト,sorae_jp,sorae 宇宙へのポータルサイト,1088,"ハッブル（Hubble）宇宙望遠鏡が観測した惑星状星雲「NGC 2899」（Credit: NASA, ESA, STScI） こちらは、ハッブル宇宙望遠鏡が観測した惑星状星雲「NGC 2899」。ほ座の方向、地球から約4500光年先にあります。 今日の宇宙画像紹介 太陽のような比較的軽い恒星（質量は太陽の8倍以下）は、晩年を迎えると主系列星から赤色巨星に進化し、外層からガスや塵を放出するようになります。やがてかつての中心核（コア）だけが中心星として残る頃になると、放出されたガスが中心星から放射された紫外線によって電離して光を放ち、惑星状星雲として観測されるようになります。 美しい蝶が羽を広げた姿にも見えるNGC 2899も、そんな惑星状星雲のひとつです。ESA（ヨーロッパ宇宙機関）によると、青い空間の中央付近で並ぶ2つの明るい星、そのすぐ右下にある小さな青い星が、この星雲を作り出した恒星の中心核だった中心星です。その温度は約2万2000℃にも達するといいます。 連星系が作り出した複雑な構造 惑星状星雲の中には均整の取れた球状の形をしたものもあれば、砂時計のような双極性の形をしているものもあります。ESAによると、NGC 2899の中心星には2つの伴星が存在する可能性があるといい、互いに影響を及ぼし合うことでガスの流れ方を左右した結果、蝶のような形の星雲が形成されたとみられています。 また、2026年に発表された研究によると、現在観測されているNGC 2899はガスが放出されてから約7600年が経過した姿だとみられています。チリの電波望遠鏡群ALMA（アルマ望遠鏡）を使用したこの研究では、星雲の中心付近に分布する分子ガスが複数の塊に分かれた状態になっていることが明らかになるなど、NGC 2899の特徴に迫る成果が得られています。 冒頭の画像はハッブル宇宙望遠鏡の打ち上げ35周年を記念してESA/HubbleやNASA（アメリカ航空宇宙局）から2025年4月23日付で公開された4つの画像のひとつで、ESAのハッブル宇宙望遠鏡公式Xアカウントが2026年8月13日に改めて紹介しています。 参考文献・出典 ESA/Hubble - Planetary nebula NGC 2899 Moraga Baez et al. - Probing the Molecular Hearts of Extreme Bipolar Planetary Nebulae with ALMA (The Astrophysical Journal) sorae編集部",[],[]
中国が「長征2号丙」ロケットを打ち上げ　UAEの「SEO衛星」を軌道投入（sorae 宇宙へのポータルサイト）,https://news.yahoo.co.jp/articles/6959824d0f921e4334d2479c440dbcc4aa0e4b65,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260818-00010001-sorae_jp-000-1-view.jpg?exp=10800,2026-08-18T06:00:36+09:00,2026-08-18T06:00:36+09:00,sorae 宇宙へのポータルサイト,sorae_jp,sorae 宇宙へのポータルサイト,1116,太原衛星発射センターから打ち上げられた長征2号丙ロケット（Credit: CASC／王亚鹏） CASC（中国航天科技集団）は2026年8月17日、中国・山西省の太原衛星発射センターから「長征2号丙」ロケットを打ち上げ、「SEO衛星」を所定の軌道へ投入したと発表しました。 直近のロケット打ち上げ情報リスト 打ち上げに関する情報は以下の通りです。 打ち上げ情報：長征2号丙（SEO衛星） ・ロケット：長征2号丙（Long March 2C） ・打ち上げ日時：日本時間 2026年8月17日 12時02分 ・発射場：太原衛星発射センター（中国） ・ペイロード：SEO衛星（Satellite for Earth Observation） CASCや国営新華社通信は、今回打ち上げられた衛星の名称を「SEO衛星（SEO卫星）」と発表しています。海外の打ち上げ情報サイトでは「Satellite for Earth Observation（地球観測衛星）」と記載されています。 SEO衛星は、アラブ首長国連邦（UAE）のUAE大学（UAEU）に設置されている国立宇宙科学技術センター（NSSTC）が進める衛星プロジェクトです。UAE宇宙機関や中国側の協力機関と連携して開発が進められてきました。 UAE大学によると、SEOミッションは宇宙技術を持続可能な開発に活用する取り組みで、環境保護や天然資源管理、計画・意思決定に役立つデータの取得を目指しています。また、衛星の開発や運用にUAEの技術者、研究者、学生が参加することで、宇宙分野の人材育成や技術力の向上につなげる目的もあります。 なお、中国側およびUAE大学の公式発表では、「SEO」が何を表す略称なのかは示されておらず、衛星の質量や寸法、搭載機器、投入軌道などの技術情報も公表されていません。 参考文献・出典 CASC（中国航天科技集団）- 长二丙火箭成功发射SEO卫星 新華社 - 我国成功发射SEO卫星 UAE University - NSSTC Announces the Development of “SEO” Satellite Mission to Support Sustainability and National Capacity Building China in Space - China Places UAE University Satellite into Orbit from Taiyuan Go4liftoff - Long March 2C | Satellite for Earth Observation (SEO) sorae編集部,[],[]
スペースX、アメリカ宇宙軍の機密ミッション「USSF-366」を実施（sorae 宇宙へのポータルサイト）,https://news.yahoo.co.jp/articles/288832b507d095a6f31661724fb60d3da7e54674,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260818-00010000-sorae_jp-000-1-view.jpg?exp=10800,2026-08-18T00:39:43+09:00,2026-08-18T00:39:43+09:00,sorae 宇宙へのポータルサイト,sorae_jp,sorae 宇宙へのポータルサイト,1047,ヴァンデンバーグ宇宙軍基地で打ち上げを待つ「USSF-366」ミッションのFalcon 9ロケット（Credit: SpaceX） SpaceX（スペースX）は日本時間2026年8月16日、アメリカ宇宙軍の機密ミッション「USSF-366」を実施し、ヴァンデンバーグ宇宙軍基地から「Falcon 9（ファルコン9）」ロケットを打ち上げました。 直近のロケット打ち上げ情報リスト 打ち上げに関する情報は以下の通りです。 打ち上げ情報：Falcon 9（USSF-366） ・ロケット：Falcon 9 Block 5 ・打ち上げ日時：日本時間 2026年8月16日 10時50分 ・発射場：ヴァンデンバーグ宇宙軍基地 SLC-4E（アメリカ） ・ペイロード：機密扱いのペイロード（詳細非公表） USSF-366は、アメリカ宇宙軍の機密ミッションです。搭載されたペイロードの名称や数、詳しい目的は公表されていません。海外の打ち上げ情報サイトでは、地球低軌道へ投入される複数の機密衛星である可能性を指摘していますが、アメリカ宇宙軍は詳細を明らかにしていません。 SSC（宇宙システムコマンド）によると、USSF-366は国家安全保障宇宙打ち上げ（NSSL）プログラムの「Phase 3 Lane 1」に基づき、SpaceXに発注された打ち上げの一つです。 今回使用されたFalcon 9の第1段ブースター「B1088」にとって、今回は18回目の飛行でした。これまでにNRO（アメリカ国家偵察局）の「NROL-126」「NROL-57」、小型衛星相乗りミッション「Transporter-12」、NASAの宇宙望遠鏡「SPHEREx」、13回のStarlinkミッションで使用されています。 なお、SpaceXはUSSF-366の約38分前にも、フロリダ州のケープカナベラル宇宙軍基地からGlobalstarの衛星8機を搭載したFalcon 9を打ち上げています。2機のFalcon 9の打ち上げ間隔は約38分30秒で、SpaceXによる2回の打ち上げの最短間隔を更新しました。 参考文献・出典 SpaceX「USSF-366 Mission」 Spaceflight Now「SpaceX launches record-breaking back-to-back Falcon 9 missions」 Go4Liftoff「Falcon 9 Block 5 | USSF-366」 sorae編集部,[],[]
