headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
【コラム】アジアン・ポップのプリンセスたち、今こそ広めたい6人のアーティスト（BARKS）,https://news.yahoo.co.jp/articles/d82638f51b184bb6ab9f0855b9e928e971da22f4,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260415-01061192-bark-000-1-view.jpg?exp=10800,2026-04-15T23:08:19+09:00,2026-04-15T23:08:19+09:00,BARKS,bark,BARKS,4714,"【コラム】アジアン・ポップのプリンセスたち、今こそ広めたい6人のアーティスト 欧米のポップシーンに「御三家」（サブリナ・カーペンター、Charli XCX、チャペル・ローン）が存在するように、アジア圏の女性ミュージシャンたちもここ最近、驚くべき勢いを見せている。各々の物語や経験を多様な角度で切り取る彼女たちの中から、スター性に溢れ、今まさに世界から発見されるのを待っている6人のアーティストをここに紹介したい。 インドネシア出身のフォーク系シンガーソングライター、Bernadya。都会的なマンドポップを奏でるLexie LiuとKarencici。マレーシアが誇るディーヴァ、Mimifly。そしてZ世代の新星、Reina（日本）とpami（タイ）。 彼女たちは、自らのクリエイティヴィティに常に正直に、「女性とはかくあるべき」にとらわれることなく、ただひたすらに「自分自身であること」を堂々と体現した作品を届けてくれている。 すべての女性（womxn）たちへ──国際女性デーを祝して。どうか、頑張りすぎている自分を労わってあげてください。完璧を目指すのではなく、今この瞬間、自分だけの歩みを楽しむこと。その傍らに、この6人のアーティストたちの音楽が寄り添ってくれるはず。 Bernadya（インドネシア） https://youtu.be/HB8vftGxsIc?si=ACDBniOJUN0hX5av インドネシアでは誰もが知る存在でありながら、インドネシア語を母語としない音楽ファンにはまだ馴染みが薄いかもしれない。Z世代のシンガーソングライター、ベルナディヤは、2022年のデビューシングル「Apa Mungkin（Was it Maybe）」以来、破竹の勢いで頭角を現してきた。Spotifyの月間リスナーは現在850万人を超え、象徴的なデビューアルバム『Sialnya, Hidup Harus Tetap Berjalan』の総再生回数は数十億回に達する。弱冠22歳にして、これほどまで自然に、いつの間にか国中を虜にしたその手腕は、実に見事と言うほかない。 ギター一本で、これほどまでに深い「痛み」を描けるアーティストが他にいるだろうか。若さ似合わぬ余裕すらまといながら、軽やかに、しかし確実に胸を突くその歌声は、失恋の痛みと生への惑いを交錯させる。まさに『存在の耐えられない軽さ』を体現しているかのようだ。 マンドポップ親しむリスナーであれば、ベルナディヤのサウンドは、タニア・チュア（蔡健雅）がパンデミック下で発表した名作アルバム『Depart』（2021年）を想起するかもしれない。 この新進気鋭の才能を、筆者が最も敬愛する偉大なアーティストと並べて語ること自体、本来なら驚くべきことだ。たとえインドネシア語の意味が分からずとも、ベルナディヤの音楽を聴けば、知るべきことがすべて伝わってくる。 Lexie Liu（中国） https://youtu.be/dpP_C_LnA1c?si=U-yH0UdaGjS2UcEa 現在の中国において、最も革新的なポップアーティストの一人と言っても過言ではないレクシー・リウは、2018～19年のデビュー当初からシーンで注目を集めてきた。都会的で自立した女性像を体現する、圧倒的なヴィジュアルとテーマ性。その研ぎ澄まされたスタイルは、中国における女性アーティストの定義を、鮮やかに塗り替え続けている。デビューアルバム『Meta Ego』で見せた知性派ポップから、近年はその音楽性をさらに拡張。ヴォーグ・ダンスの影響を感じさせる「POP GIRL」（2025年）や、ハイパーポップを取り込んだ「FORTUNA」（2022年）、「ADRENALINE」（2025年）など、多彩な要素を融合し、ハイコンセプトな構築美と剥き出しの意識が混ざり合う、彼女にしか作れない強烈なキラーチューン（原文： Banger）。それらはリウのアーティストとしての真価をかつてないほどダイレクトに伝えている。 とりわけエキサイティングな点は、最新EP『TEENAGE RAMBLE』に顕著な、どこか突き抜けたような超然さと自由奔放なアティチュードだ。今のリウは、肩の力が抜け、音楽やコンテンツの制作を心底楽しんでいるように見える。そして私たち聴衆も間違いなく、その冒険に引き込まれているといっていい。 Karencici（台湾） https://youtu.be/vEEpj8fTKwY?si=OwZZ1VqMs8mawuDs カレンシシのデビュー前からの軌跡を見守ってきた私たちは、彼女の型破りなクリエイティブ・ヴィジョンが幾度となく越えがたい壁にぶつかってきたことを、よく知っている。かつて中国のリアリティ番組に「林愷倫（リン・カイルン）」の名で出演し、王道かつ清純なイメージのアーティストとしてデビューしたカレンシシ。そこから一転、自身の代名詞となるアフロビーツとアーバン・ミュージックの融合させた画期的なデビューアルバム『SHA YAN』を生み出すまで、つねに無視できない創造性を発揮してきた彼女だが、その輝きは、今日かつてないほど強烈なものとなっている。 2024年に自身のインディペンデント・レーベルを設立したことで、彼女の枠に囚われない独創性と、一切のタブーを排した大胆なアプローチはいよいよ研ぎ澄まされ、アーティストとして全く新しいステージへと突入した。 事実、ブレイクスルーとなった新曲「愛你但說不出口 hard to say」では、ヒップホップ、R&amp;B、ポップの境界線を軽やかに行き来しながら、ヴォーカリストとしての、そして一人のアーティストとしての深化をありありと示している。 さらに特筆すべきは、ノスタルジックな情緒と最新鋭のサウンドを融合させる卓越したソングライティングセンスだ。ふとした瞬間に「あの頃」を感じさせるヴィンテージなエッセンスを現代の感性で再構築するその手腕は、今日の音楽シーンにおいて鮮やかに一線を画している。 言いたいことは言う、伝えたいことは伝える──カレンシシは、正真正銘の「ガールズ・ガール」だ。抜群のファッションセンスと揺るぎないクリエイティブ・ヴィジョンを武器に、トレンドセッターとしての堂々たる風格を放つ彼女が描く世界に、私たちはすっかり魅了されている。 Mimifly（マレーシア） https://youtu.be/BEfWcSH_IF0?si=NUtWjzI9jEV6xtxc 長年音楽シーンを観察し続けてきてわかることのひとつは、業界での経験が必ずしも良い方向に働くとは限らないということだ。過去の成功の余韻にしがみつきながら、それを超えようともがくアーティストを多数見てきたが、成功した例は、残念ながら多いとは言えない。しかし、積み重ねてきた経験を糧に、刷新された意識とフレッシュな視点でふたたびクリエイティブな波に乗れるアーティストがいる。そういう人たちの勢いは、もう誰にも止められないのだ。 アーティスト、振付師、ヨガ講師として活躍するミミフライは、まさにその代表例だ。2008年から2017年にかけて、マレーシアの人気ヒップホップ・グループOne Nation Emceesのメンバーとして広く知られた彼女は、いくつかのシングルリリースを経た後、自身のルーツであるヒップホップに、ダンドゥットやアフロビーツの要素を完璧にブレンドした「Angkat」（2024年）のバイラルヒットによって鮮烈な復活を果たした。 自身のヘリテージを現代的に解釈した新鮮なサウンドに、色彩豊かな文化的ヴィジュアルとアイコニックな振り付けが渾然一体となり、国内のオーディエンスを熱狂させただけでなく、マレーシア文化の新たな側面を世界へと提示したのである。 「SEREMPUN」に取り入れられたインドのカルナティック音楽のメロディーや、「TEMBERANG」のボリウッドの様式美。 そんな多文化的なエッセンスを巧みに編み込み、サウンドとヴィジュアルの両面で重層的な物語を紡ぎ出すミミフライの力は、もはや彼女を真のディーヴァへの域へと急速に押し上げた。その底しれぬポテンシャルには、今後も期待を抱かずにはいられない。 Reina（日本） https://youtu.be/BEfWcSH_IF0?si=NUtWjzI9jEV6xtxc 世界最大級の国内マーケットを持つ日本では、新たな才能が尽きることはない。しかし、同国においてメインストリームとは言い難いR&amp;Bというジャンルの中で、reinaは際立った存在感を放っている。2023年にリリースしたデビューアルバム『You Were Wrong』で各方面から高い評価を獲得。ジャズやヒップホップ、アフロビーツなど多様な要素が交錯する緻密な音像は聴くたびに新たな発見を与えてくれ、オルタナティブ・R&amp;Bの領域を着実に拡張しつづけている。 「Risk Your」などの楽曲で聴かせる、歌とラップの境界を曖昧に溶かす自由自在なヴォーカルワーク。そこから立ち現れるしなやかで強い意志は、清涼剤のような解放感をもたらしてくれる。その瑞々しい感性は、日本のみならず世界のリスナーが求めていた「新風」に他ならない。 野心を隠すことなく、それでいてリスナーが自身の感情を投影できる「静寂の余白」を音の中に意図的に忍ばせる。そんなR&amp;Bの真髄を心得た彼女のストイックな表現は、男性中心のシーンにおいて、圧倒的な個性を放つ決定打ともいえるだろう。 Pami（タイ） https://youtu.be/dU2ktkhI2HQ?si=Eozm4NlrVVChmP85 タイのインディーシーンに彗星のごとく現れたPami。世界各地に散らばるタイ人コミュニティにおいて英語で歌うR&amp;Bアーティストが次々に台頭する中、彼女は一線を画した繊細なアプローチを提示している。夢心地に誘う豊かなローファイ・ロックの質感と、まるでキャンディのように甘くもリアルなイメージを融合させたそのサウンドは、現代の悩みと向き合うZ世代特有の感性をそのまま映し出している。 タイのインディーポップ界の寵児、HYBSを送り出したMuzik Move傘下のレーベル「Juicey」所属でもあるPami。先輩格にあたるHYBSのドリーミーなシンセ・ポップ路線を継承した「kiss me blue」から、一方でギターロック的なアプローチを効かせた「highway」では、ホリー・ハンバーストーンやグリフにも通じる、若さゆえのアングスト（苦悩）や葛藤をにじませる。そのギャップこそが、同時代を生きるリスナーの心に深く、心に刺さるのだ。 Pamiについて私が最も惹かれる点は、幾多のアーティストからの影響を残しつつも、紛れもなく独自のサウンドへと昇華、アウトプットしようとしていることだ。彼女のヴォーカルには、実体験に根ざした確かな意志──一種の強靭さとも呼ぶべき何か──が宿っており、一度耳にしたら忘れられない。そしてその都度、「もっと聴きたい」という衝動を呼び起こしてくれる。 文：Jocelle Koh（Asian Pop Weekly） 出典元：ASIAN POP WEEKLY “Princesses of Asian Pop – Six Artists We\'re Un-Gatekeeping” BARKS",[],[]
