headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
夏のボーナスが出たらNISAを始めたい。証券会社の「証券口座・NISA口座新規開設キャンペーン」を狙おう！（マネーの達人）,https://news.yahoo.co.jp/articles/64ef5f63d3c32e5f50034fc358b0b267446a01a1,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240529-00000001-manetatsun-000-2-view.jpg?exp=10800,2024-05-29T07:50:02+09:00,2024-05-29T14:08:34+09:00,マネーの達人,manetatsun,マネーの達人,3420,"\n（写真：manetatsu.com）\n「夏のボーナスが出たらNISAを始めたい」と思っていても、NISA口座をどの金融機関で開設すればいいか迷っている人は多いのではないでしょうか。\nボーナスでNISAをはじめるならキャンペーンをチェック！！\nそんな人にまずチェックしてほしいのが各金融機関の「証券口座・NISA新規開設キャンペーン」。\n\n初めて証券口座やNISA口座を開設する人だけがポイントや現金をもらえるお得なキャンペーン（要エントリー）です。\n\nこの記事では、2024年5月20日時点で証券会社が実施している「証券口座・NISA口座新規開設キャンペーン」とその概要をご紹介します。\n\n\n【締切間近！5月31日まで】auカブコム証券 新NISAスタートダッシュキャンペーン\n≪画像元：au Kabucom Securities Co., Ltd.≫\n\nauカブコム証券では、2024年5月31日まで「新NISAスタートダッシュキャンペーン」を実施。\n\n投資信託の買い付け金額に応じて最大5,000Pontaポイントをもらえます。\n\nキャンペーンに参加できる人\n新NISA口座をauカブコム証券で新規開設または他社からNISA口座を移管した人です。\n\n旧NISA（一般NISA、つみたてNISA）で1度でも投資したことがある人はエントリーできません。\n\nキャンペーン参加方法\n\n\nキャンペーンにエントリーする\n\n公式サイトからキャンペーンにエントリーします。\n\n・auカブコムで初めて口座開設する人\n\n証券口座開設とNISA口座同時開設ページにアクセスし、ガイドに従って手続きを行います。\n\n・auカブコムの口座を持っている人\n\n以上のキャンペーンエントリーページにアクセスします（要ログイン）。\n\n2 au IDの登録を行う\n\nauIDを新規で作成、またはすでにお持ちのauIDをauカブコム証券口座に登録します。\n\n携帯電話のauユーザーでなくてもauIDを持っていれば証券口座に登録できます。\n\n3 NISA口座開設申込を行う\n\nNISA口座開設の申し込みを行います。\n\n・証券口座とNISA口座を同時開設する人\n\nステップ1の「auカブコムで初めて口座開設する人」の方法でNISA口座開設申込みまで行います。\n\n・auカブコムの証券口座がある人\n\n他社にNISA口座があるかないかで手続き方法が変わります。\n\nNISA口座を新規開設する人はこちらをご覧ください。\n\n他社からauカブコムにNISA口座を移す人はこちらをご覧ください\n\n投資信託の約定ごとのPontaポイント付与額\n\n\nNISA口座開設完了月の翌々月（※）までにNISA口座で投資信託の約定（投資信託の売買が成立した金額）は以下の通りです。\n\n＊例：2024年5月にNISA口座を開設した場合は2024年7月末まで＊\n1万円以上 500Pontaポイント\n\n3万円以上 2,000Pontaポイント\n\n5万円以上 5,000Pontaポイント\n\n\n5万円なら期間中に投資商品を買付けできる方も多いのではないでしょうか。\n\n可能であればキャンペーン中に5,000Pontaポイントを獲得しましょう。\n\n\n【6月30日まで】マネックス証券 証券口座＆NISA口座開設でdポイント4,200P付与\n≪画像元：MONEX, Inc.≫\n\n\nマネックス証券では、\n\n証券口座とNISA口座を同時に新規開設した人全員にdポイントを4,000ポイント\nアンケートに回答するとさらに200dポイント\n\nもらえるキャンペーンを6月30日まで実施中です。\n\n\nキャンペーン参加方法\n\n\n6月30日までに、 キャンペーン特設ページのクイズに正解して表示されるキャンペーンコードを獲得します。\n証券総合取引口座開設申込みフォームのキャンペーンコード欄にキャンペーンコードを入力します。\n6月30日までに証券口座開設の申し込みおよびキャンペーンへのエントリーを行います。\n2024年7月31日までに証券総合取引口座開設の完了およびdポイントクラブ会員情報をマネックス証券のウェブサイトに登録。この時点で2,000dポイントをもらえます。\n2024年7月31日までにNISA口座開設を完了すると追加の2,000dポイントをもらえます。\n2024年8月31日までにアンケートへ回答するとさらに200dポイント、トータルで4,200dポイントがもらえます。\n\n\n＜iframe width=”350” height=”250” src=”” title=”YouTube video player” frameborder=”0” allow=”accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share” referrerpolicy=”strict-origin-when-cross-origin” allowfullscreen＞＜/iframe＞\n\n\n↑↑↑↑↑動画でも手続きの流れを確認できます↑↑↑↑↑\n\n\nドコモ系列携帯会社のユーザー\ndポイント経済圏を活用している人\n\nには特におすすめできるお得なキャンペーンです。\n\n\n【期限の定めなし】楽天証券 クイズに正解＆楽天証券口座を新規開設した人限定で2,000楽天ポイント進呈 \n\n\n≪画像元：Rakuten Securities, Inc.≫\n\n楽天証券では、特設ページのクイズに正解した上で、同ページから楽天証券口座新規開設の手続きを行った人だけが2,000楽天ポイントを進呈するキャンペーンを実施中です。\n\n\nキャンペーン参加方法\n\n\nキャンペーン特設ページのクイズで正解を出します。\n正解すると出てくるページの「無料開設はこちら」から楽天証券口座開設の手続きを行います。\n「楽天会員の方」「楽天会員ではない方」のいずれかを選んで出たページでガイドに従って証券口座開設と初期設定、マイナンバーの登録を行います。\n\n以上の手続きが終わった後に証券口座の開設が完了するとポイント進呈の条件を達成し、その翌日に2,000楽天ポイントもらえます。\n\n楽天証券で新たにNISA口座を開設する人が、特設ページからの申込みに限り2,000楽天ポイントもらえるこのキャンペーンは要チェックです。\n\n\n【毎月開催】価格.com＆証券9社コラボ現金プレゼントキャンペーン\n≪画像元：価格.com≫\n\nこれから証券口座やNISA口座を開設したい人は、価格.comとコラボする証券会社9社のいずれかで証券口座の新規開設を行うと現金がもらえるキャンペーン（毎月開催）も選択肢に入ります。\n\nポイントより現金が欲しい人に特におすすめできるキャンペーンです。\n\n≪画像元：価格.com≫\n\nキャンペーンページからアクセスできる各証券会社の特設サイトでも詳細を確認できます。\n\n「証券口座・NISA口座新規開設キャンペーン」は初めて証券口座やNISA口座を開設する人限定のお得なキャンペーン\n\n\n日本証券業協会によれば、2024年3月末時点のNISA口座数は約1,456万口座です。\n\n参照 日本証券口座「NISA口座の開設・利用状況（証券会社10社・2024年3月末時点）」(pdf)\n\nこの調査結果からまだNISAを始めていない人が多いことがうかがえますが、その中には「これからNISAを始めたい人」も数多く含まれると思われます。\n\nそのような人にこそ、初めて証券口座やNISA口座を開設する人限定のお得な「証券口座・NISA口座新規開設キャンペーン」はおすすめです。\n\nNISA口座開設前に紹介したキャンペーンをチェックして、お得に口座開設をしてみてください。\nmanetatsu.com 大岩 楓",['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240529-00000001-manetatsun-000-2-view.jpg?pri=l&w=640&h=360&exp=10800'],"['https://news.yahoo.co.jp/articles/64ef5f63d3c32e5f50034fc358b0b267446a01a1/images/000', 'https://manetatsu.com/article/img/2024/05/29/459804/139610.html']"
