headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
群馬 中之条町・強盗殺人事件　無期懲役の判決受けた女が控訴（群馬テレビ）,https://news.yahoo.co.jp/articles/f7aed984ddabbf99e3be24c7174ed41722f5139a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000011-gtv-000-1-view.jpg?exp=10800,2023-12-01T19:22:26+09:00,2023-12-01T19:22:26+09:00,群馬テレビ,gtv,群馬テレビ,255,\n（写真：群馬テレビ）\n２０２０年８月、ＳＮＳで自殺志願者を募り知り合った女性を中之条町で殺害してキャッシュカードを奪ったとして強盗殺人などの罪に問われた女が無期懲役とした前橋地裁の判決を不服として控訴しました。\n強盗殺人や現住建造物等放火未遂などの罪に問われていたのは埼玉県久喜市の無職山本結子被告３４歳です。先月１７日、前橋地裁は判決で山本被告に「残虐で非常に悪質、酌量の余地は皆無」として求刑通り無期懲役を言い渡していました。\n山本被告はこの判決を不服として先月２９日付で東京高裁に控訴しました。
通報最多の１２月　１１０番の適切利用を呼びかけ（群馬テレビ）,https://news.yahoo.co.jp/articles/86f1d5c5e26e3f05dba7ce3a340211ae79bde20e,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000009-gtv-000-1-view.jpg?exp=10800,2023-12-01T19:12:26+09:00,2023-12-01T19:12:26+09:00,群馬テレビ,gtv,群馬テレビ,318,\n群馬県警察本部\n１２月は１年の中で最も１１０番通報の受理件数が多くなります。群馬県警は１１０番通報の適切な利用を呼びかけています。\n県警によりますと、過去５年間で、１１０番通報の受理件数は１２月が１年の中で最も多くなっているということです。また今年は、１０月末まで毎月、前年の通報受理件数を上回っています。１０月末までの受理件数は１０万９４４３件で、前年より１万９０７件増加しました。一方、緊急の対応を必要としない通報は１万３７１１件あり、９１２件増加したということです。\n県警は緊急を要する事件・事故の場合は１１０番を、要望、苦情などの緊急を要さない相談の場合は\n＃９１１０に通報するよう適切な利用を呼びかけています\n。
土屋文明記念文学館で企画展　文豪・森鴎外の魅力を紹介（群馬テレビ）,https://news.yahoo.co.jp/articles/aa60654e4265be5e3cc35e19cb94b8bdcebe56b1,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000010-gtv-000-2-view.jpg?exp=10800,2023-12-01T19:12:28+09:00,2023-12-01T19:22:24+09:00,群馬テレビ,gtv,群馬テレビ,382,\n（写真：群馬テレビ）\n「舞姫」や「高瀬舟」など数々の作品を生み出した文豪・森鴎外の魅力を紹介する企画展が、群馬県立土屋文明記念文学館で開かれています。 森鴎外は、江戸時代の文久２年１８６２年に誕生し、軍医を務めるかたわら、小説や翻訳、詩歌など幅広い分野で、明治・大正の文学界を牽引しました。\n今回の企画展では、雑誌・アララギで連載していた小説の直筆の原稿など資料・約１２０点が展示され、鴎外の生涯について知ることができます。 また、鴎外と群馬県ゆかりの人物との関わりについても紹介されています。 会場には鴎外が次女のために書いた時間割表なども展示されていて、子どもたちから「パッパ」と呼ばれ、慕われていた父・鴎外としての一面も垣間見ることができます。この企画展は、今月１８日まで開かれています。期間中、記念講演会や、ロビーコンサートなども予定されています。
冬の県民交通安全運動　園児が交通安全を呼びかけ（群馬テレビ）,https://news.yahoo.co.jp/articles/985f0d132549f5123f00ace433559a4ae39de4b7,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000008-gtv-000-1-view.jpg?exp=10800,2023-12-01T19:12:25+09:00,2023-12-01T19:12:25+09:00,群馬テレビ,gtv,群馬テレビ,346,\n（写真：群馬テレビ）\n１日から冬の県民交通安全運動が始まりました。 群馬県の前橋市では園児が街頭啓発活動に参加し、交通安全を呼びかけました。\n冬の県民交通安全運動は１日から１０日まで実施されます。運動に合わせて前橋中央通り商店街のイベント広場では前橋警察署や市の交通安全協会などが開始式を開きおよそ１１０人が参加しました。\n式には市内の大手町くりの木保育園の園児も参加し「道路を渡る前には必ず止まります」と交通安全の約束を確認しました。このあと園児らは商店街で反射材キーホルダーと啓発のチラシを配り交通安全を呼びかけました。\n県警によりますと１１月３０日までの県内の人身事故発生件数は９０９２件、負傷者は１万１２３０人で速報値でいずれも去年の同じ時期を上回っているということです。
１０月の有効求人倍率　１．４０倍で２か月ぶりに減少　群馬（群馬テレビ）,https://news.yahoo.co.jp/articles/a7678b5f0600c14f75cb2fb2385ca03156339ece,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000007-gtv-000-1-view.jpg?exp=10800,2023-12-01T19:12:23+09:00,2023-12-01T19:12:23+09:00,群馬テレビ,gtv,群馬テレビ,599,\n【資料】ハローワーク\n１０月の群馬県内の有効求人倍率は、前の月から０．０２ポイント下がって１．４０倍となり、２カ月ぶりに減少しました。\n群馬労働局の発表によりますと求職者１人に対して何人の求人があるかを示す１０月の有効求人倍率は、前の月より０．０２ポイント減の１．４０倍で２カ月ぶりに減少しました。新規求人数は、前の年の同じ時期と比べて２．２％減の１万３５６７人で５カ月連続の減少となりました。\n新規求職者数は、５．８％増の５８７７人で８カ月ぶりに増加に転じました。資金繰りの悪化や解雇など事業主の都合により離職者が増えたことや１０月に最低賃金が引き上げられたことでより条件の良い事業所へ転職の動きが見られたことなどが増加の要因とみられています。\n新規求人数を産業別にみると「医療・福祉」では、複数の福祉事業所から合わせて４０００人を超える求人があり２カ月ぶりの増加。「サービス業」では、生産が回復したことで自動車関連の製造派遣など多くの求人があったことから２カ月ぶりに増加しました。一方、「運輸業・郵便業」では、燃料価格の高止まりで維持費などの経費負担の増加から求人を控える傾向にあり５カ月連続で減少しました。\n群馬労働局は、「緩やかな持ち直しの動きが感じられるものの一部求人の動きに足踏みがみられる。物価上昇などが雇用に与える影響に十分注意していく必要がある。」と総括しています。
埼玉西武・髙橋光成「夢を叶えるためには壁から逃げずに超えていくしかない！」と地元の高校生に熱く語る（群馬テレビ）,https://news.yahoo.co.jp/articles/0199d9915afbf40303d10cad44a6d88f171858ae,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000005-gtv-000-2-view.jpg?exp=10800,2023-12-01T18:52:22+09:00,2023-12-01T19:02:22+09:00,群馬テレビ,gtv,群馬テレビ,371,\n（写真：群馬テレビ）\nプロ野球、埼玉西武ライオンズの髙橋光成投手が地元の沼田市に凱旋し、星野市長を表敬訪問しました。\n沼田市役所を訪れたのは、沼田市出身で市の親善大使を務める埼玉西武ライオンズの髙橋光成投手です。髙橋投手は、３年連続２桁勝利を達成した今シーズンを星野市長に報告しました。\n星野市長は「髙橋投手の活躍は市民の誇りです。健康に気を付け、今後も活躍して欲しい」と今シーズンをねぎらいました。\n来年８月には前橋市でライオンズの公式試合が開催される予定で、「群馬で登板することになれば絶対に勝って良いところを見せたい」と意気込みを語りました。\n続いて、地元の高校生１０人と「夢・未来・挑戦」をテーマに意見交換会を行いました。髙橋投手は「夢をかなえるためには壁から逃げずに超えていくしかない」と生徒たちにエールを送りました。
人材育成と地域貢献　群馬経済同友会と大学が協定（群馬テレビ）,https://news.yahoo.co.jp/articles/0809e40e6fa910dd1ed492a847c817a99c9a98ee,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000003-gtv-000-2-view.jpg?exp=10800,2023-12-01T11:42:22+09:00,2023-12-01T12:04:56+09:00,群馬テレビ,gtv,群馬テレビ,310,\n（写真：群馬テレビ）\n産学で連携・協力し、地域経済の活性化や人材育成に貢献しようと、群馬経済同友会は高崎商科大学と大学の短期大学部と包括連携協定を結びました。\n高崎商科大学で行われた締結式では、大学と短期大学部の築雅之学長と、群馬経済同友会の代表幹事であるＳＲＤホールディングスの坂本正堂代表取締役会長、群馬銀行の深井彰彦頭取が協定書に署名しました。\n協定により、同友会の会員をゲスト講師とした講義・講演会の開催や産学共同のインターンシップ、また社会人の学び直しなどが実施されることになり今年度は、ウェブ上での合同会社説明会を予定しています。\nなお、群馬経済同友会が大学と包括連携協定を結ぶのは、６例目です。
生後10か月の次男を暴行　傷害の疑いで父親を逮捕　群馬・富岡市（群馬テレビ）,https://news.yahoo.co.jp/articles/060c55aeb59e2a69da1cb856eafb440c6632b678,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000006-gtv-000-3-view.jpg?exp=10800,2023-12-01T19:02:25+09:00,2023-12-01T19:10:45+09:00,群馬テレビ,gtv,群馬テレビ,365,\n（写真：群馬テレビ）\n群馬県富岡市の自宅で生後１０か月の次男の頭部をソファのひじ掛けに打ち付け、けがを負わせたとして、２８歳の父親が傷害の疑いで逮捕されました。\n傷害の容疑で逮捕されたのは富岡市中高瀬の派遣社員、櫻澤克哉容疑者２８歳です。警察によりますと櫻澤容疑者は先月３０日、自宅で生後１０か月の次男・晴毅ちゃんの頭をソファのひじ掛けに打ち付け、けがを負わせた疑いが持たれています。\n晴毅ちゃんは急性硬膜下血腫で意識不明の重体です。櫻澤容疑者は妻と２歳の長男、晴毅ちゃんの４人暮らしで、外出先から帰宅した妻が１１９番通報し、搬送先の病院が警察に通報したということです。\n櫻澤容疑者は調べに対し「間違いありません」と容疑を認めています。\n警察は日常的に暴行が行われていなかったについても詳しく調べることにしています。
小学生が「食品ロス」学ぶ　群馬・太田市（群馬テレビ）,https://news.yahoo.co.jp/articles/ce0fba6f02ae41c4ab8b2b06bace3051d73585e1,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000004-gtv-000-2-view.jpg?exp=10800,2023-12-01T11:52:22+09:00,2023-12-01T12:05:47+09:00,群馬テレビ,gtv,群馬テレビ,305,\n（写真：群馬テレビ）\n「食品ロス」について楽しく学ぶ出前授業が群馬県太田市内の小学校で行われました。\n大泉町に工場を持つ味の素冷凍食品では、食品ロスをテーマにした出前授業を東京と群馬の小学校あわせて６校で行いました。このうち、太田市の宝泉東小学校では、マーケティング本部の内貴愛里さんが、「日本では、年間５２３万トン１人あたりおにぎり１個分の食品を毎日捨てている」と説明しました。\n５年生の児童およそ６０人は、クイズを通して食品ロスの現状にふれ、野菜などを捨てずにリサイクルする工場の取り組みについて学びました。\n味の素冷凍食品では、「今後も食品ロスを自分ごととして捉えてくれれば」と話しています。
大型トラックと乗用車が衝突　１人が救急搬送　群馬・前橋市（群馬テレビ）,https://news.yahoo.co.jp/articles/4e7857ee315d23d01fd1297758b993ebff72b589,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000002-gtv-000-1-view.jpg?exp=10800,2023-12-01T00:02:24+09:00,2023-12-01T00:02:24+09:00,群馬テレビ,gtv,群馬テレビ,238,\nイメージ\n３０日夕方、群馬県前橋市の県道で大型トラックと乗用車が衝突する事故があり、一人が搬送されました。\n３０日の午後５時ごろ前橋市大渡町の県道１０５号で大型トラックと乗用車が衝突しました。現場付近の住民から「トラックと乗用車がぶつかり車の中から人が出られなくなっている」と１１９番通報がありました。\n消防によりますとこの事故で１人が市内の病院に救急搬送されたということです。けがの程度はわかっていません。現場は片側一車線の道路で、片側が一時通行止めになりました。
