headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
チョン・ウソン＆ファン・ジョンミン主演の映画「ソウルの春」観客動員数300万人を突破（Kstyle）,https://news.yahoo.co.jp/articles/2f38883874de0e35a9834649bbbcb38024847ec4,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000059-kstylens-000-1-view.jpg?exp=10800,2023-12-01T20:06:00+09:00,2023-12-01T20:06:00+09:00,Kstyle,kstylens,Kstyle,700,"\n写真=PLUSMエンターテインメント\n映画「ソウルの春」が公開から10日で観客動員数300万人を突破する快挙を達成した。\n\n1979年12月12日、首都ソウルで起きた新軍部勢力の反乱を阻止するための、一触即発の9時間を描いた映画「ソウルの春」が、公開と同時に興行成績1位を記録して冬の劇場街を席巻している。\n\n公開から4日目に動員観客数100万人突破、6日目に200万人突破を記録して凄まじい勢いを見せている中、2週目に入る12月1日、公開から10日で300万人を突破して、同作への観客たちの熱い関心を証明した。\n\n特に、今年公開した韓国映画の中で唯一、動員観客数1,000万人を記録。公開から4日で300万人を突破した「犯罪都市 NO WAY OUT」（2023）と、11月に公開した歴代の韓国映画の中で最も多い707万人を動員した「インサイダーズ／内部者たち」（2015）以降、一番早いスピードの推移を見せている。また11日で300万人を記録した映画「密輸」（2023）と16日で300万人を突破した「コンクリート・ユートピア」（2023）まで、今夏公開したヒット作よりも早い推移を誇示する「ソウルの春」は、冬の劇場街の強者として地位を固めた。\n\n公開から2週目であるにもかかわらず、興行成績1位を記録して世代を問わずに人気を集めている同作は、今年下半期に劇場街に活力を与えた春風のような作品として好評を集めている。\n\n出演陣の熱演とウェルメイドプロダクションに熱い好評が続いて爆発的な人気を集めている映画「ソウルの春」は、韓国全国の劇場で絶賛上映中だ。\nヤン・ユジン"
“LOONAメンバー5人で結成”ARTMS、新曲「The Carol 3.0」を本日リリース！（Kstyle）,https://news.yahoo.co.jp/articles/9e85e14e998d5844eadbb7877f0911e1d899e495,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000058-kstylens-000-1-view.jpg?exp=10800,2023-12-01T19:48:00+09:00,2023-12-01T19:48:00+09:00,Kstyle,kstylens,Kstyle,1108,\n写真=ARTMS公式SNS\nARTMSの特別な冬がやってくる。\n\n彼女たちは本日（1日）午後6時、各音楽配信サイトを通じてニューシングル「The Carol 3.0」を発売した。\n\n「The Carol 3.0」は、今月の少女（LOONA）の時からリリースしてきた「The Carol」シリーズのバトンを引き継ぐ作品だ。特に今回の「The Carol 3.0」には、ARTMSという名前で新たな出発を宣言したヒジンとハスル、キムリップ、ジンソル、チェリの美しく、温かいときめきが込められているということで期待を高めている。\n\n「The Carol 3.0」の発売のニュースと共に、ARTMSのメンバーたちからのメッセージも到着した。ヒジンは「新しい『The Carol 3.0』とARTMSと一緒に暖かいクリスマスを過ごそう。メリークリスマス、OURII（ARTMSのファン）」というメッセージを残した。\n\n\n\n続いてハスルは「原曲とは異なる魅力を持つ『The Carol 3.0』。今年のクリスマスもARTMSと、そして愛するOURIIたちと一緒に『The Carol 3.0』を聴きながら、幸せなクリスマスを過ごそう」と伝えた。\n\nキムリップは「OURIIのためのARTMSのクリスマスプレゼント！『The Carol 3.0』と一緒に暖かい冬を過ごそう。うちのOURIIたち」とし、ジンソルは「キャロルに対するロマンがいっぱいだった私のもとに『The Carol 3.0』がやって来てくれてとても幸せだ。OURIIたちもこの曲を聴いて幸せいっぱいになりますように」と願いを伝えた。\n\n最後にチェリは「プレゼントが届いた！ イントロだけ聴いてもワクワクする『The Carol 3.0』！」とし、「ARTMSと共に幸せで暖かいクリスマスを過ごしましょう」と期待を呼びかけた。\n\nARTMSは今月の少女のメンバーであるヒジン、キムリップ、ジンソル、チェリ、ハスルがModhausに移籍し、誕生した新しいグループだ。\n\nキムリップ、ジンソル、チェリで構成されたODD EYE CIRCLEは今年7月にミニアルバム「Version Up」を発売し、タイトル曲「Air Force One」で活動。ヨーロッパツアー「Volume Up」まで成功裏に終了した。ハスルは初の小劇場コンサート「Music Studio 81.8Hz」でファンと忘れられない思い出を作り、ヒジンは初のミニアルバム「K」を発売して、タイトル曲「Algorithm」のソロ活動を披露した。\nチャン・ウヨン
イム・シワン、先輩イ・ビョンホンの自宅を訪問？「社交辞令だと思わなかった」（Kstyle）,https://news.yahoo.co.jp/articles/e9326735f291d64ebb241ca44aaab78d67eb5998,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000061-kstylens-000-1-view.jpg?exp=10800,2023-12-01T22:06:00+09:00,2023-12-01T22:06:00+09:00,Kstyle,kstylens,Kstyle,560,\n写真=シン・ドンヨプYouTubeチャンネル\nイム・シワンが先輩のイ・ビョンホンの自宅訪問について明かした。\n\n11月30日、シン・ドンヨプのYouTubeチャンネルにはイム・シワンがゲスト出演した。\n\nこの日、イ・ビョンホンがあるバラエティ番組に出演した際に公開した、イム・シワンに「ご飯に行こう」と話したら実際に家に来たというエピソードが紹介された。\n\nイム・シワンは「性格がそんな感じだ。社交辞令かどうか、区分が難しい」と打ち明けた。\n\n\n\n彼は「イ・ビョンホン先輩の自宅に行ったこともある。ところが、実は後で知ったけれど、先輩が僕の訪問にとても困っていたそうだ。しかし、僕は自宅にお邪魔したとき、先輩が困惑していたということも知らなかった。後から周りの人から聞いてそれを知った」と話した。\n\nシン・ドンヨプは「不快だったわけではなく、ビョンホンさんは君が本気でやって来るとは思わなかったのだろう」とフォローすると、イム・シワンは「ビョンホン先輩は俳優としての正解を持っている方だ。そんな先輩が僕に一度ご飯食べようと話してくださったので、チャンスを掴むしかなかった。それが社交辞令でも、そうでなくても」とし、ロールモデルであるイ・ビョンホンとの接点が重要だったと語った。\nイ・スルギ
イ・ジョンジェ、元老映画人団体に約500万円を寄付「先輩たちのおかげで恩恵を得た」（Kstyle）,https://news.yahoo.co.jp/articles/1e1e8984ef187081687883c015cc15f21605a936,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000060-kstylens-000-1-view.jpg?exp=10800,2023-12-01T21:06:00+09:00,2023-12-01T21:06:00+09:00,Kstyle,kstylens,Kstyle,847,"\n写真=TVレポートDB\n俳優のイ・ジョンジェが先輩たちのために、微笑ましい影響力を発揮した。\n\n30日、シン・ヨンギュン芸術文化財団によると、イ・ジョンジェは先月24日に開催された「第13回美しい芸術人賞」の授賞式で貰った賞金2000万ウォン（約220万円）を含めた合計5000万ウォン（約550万円）の後援金を集めた。来月4日、その後援金を（財）シン・ヨンギュン芸術文化財団事務局を通じて社団法人韓国映画人元老会に渡す予定だ。\n\nイ・ジョンジェは後援金を寄付する動機として「映画に青春をささげた先輩たちが、貧困と病気に苦しんで生きてらっしゃるという噂を聞いた」と切り出した。続けて「先輩たちの恩恵を受けた後輩の一人として、申し訳なさを感じ、時々、孤独に亡くなったという話を聞くと心が痛くなった」と、寄付の動機を明かした。\n\nイ・ジョンジェが広告モデルを務める企業も、寄付に参加する。ハリムからはラーメン、インスタントご飯、ジャージャー面など、3,000万ウォン（約330万円）相当の食品を、マッサージ健康器具メーカーであるCerajemからは1台あたり500万（約55万円）相当の「マスターv7」を協賛、伝達する予定だ。\n\n寄付式にはイ・ヘリョン会長並びにムン・チョルジェ事務総長と運営役員のオ・ギョンア、オム・ユシン、チェ・ジュイ、キム・ハリム、チョ・サング、ハン・ジイル、チョン・ジヒ、ソ・ヨンソク、ノ・ギフル、キム・ヨンべ、マ・ヨンチョンなどが参加する。この場でイ・ジョンジェの温かな配慮に対する感謝牌を伝達し、感謝を伝える予定だ。\n\nイ・ジョンジェは1993年に俳優デビュー。「観想」「暗殺」などの映画と、テレビドラマ「砂時計」など、約40本の作品で人気を得た。昨年、エミーション男優主演賞を受賞した「イカゲーム」では、韓国映画の世界化に寄与した。映画「HUNT」の監督としても活動し、グローバルスターとして韓国と海外観客から愛されている。\nカン・ソンフン"
チ・チャンウク＆シン・ヘソン、新ドラマ「サムダルリへようこそ」の視聴率公約は？“20％を超えたら眼差しをプレゼント”（総合）（Kstyle）,https://news.yahoo.co.jp/articles/93e66f98b578dffa2ec13de07e865afbbeffdfd1,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000057-kstylens-000-1-view.jpg?exp=10800,2023-12-01T19:39:00+09:00,2023-12-01T19:39:00+09:00,Kstyle,kstylens,Kstyle,3164,\n写真=JTBC\nチ・チャンウク、シン・ヘソンが温かくて愉快な癒し系のロマンスを伝える。\n\n1日午後、JTBC新土日ドラマ「サムダルリへようこそ」のオンライン制作発表会が行われ、チャ・ヨンフン監督、俳優のチ・チャンウク、シン・ヘソンが出席して作品を紹介した。\n\n同作は、漢拏山（ハルラサン）のある小川から産まれた龍のサムダルがある日、すべてを失って墜落した後、小川を大切に守ってきた龍のヨンピルと再び自分の故郷へ戻ってきて息を整えながら愛も見つける物語だ。\n\nこの日、チャ・ヨンフン監督は「愛に関する物語だ。同じ日に生まれて38年間一緒に生きてきた友人で家族でカップルだったが、公開できない理由で別れるしかなかった2人の清浄相棒ロマンス」と作品を紹介した。\n\nまた「空間と愛に関する物語だ。私の実家が忠州（チュンジュ）だ。田舎出身だから詳しいが、ソウルに行く時は夢を叶えて、前に進んで、走っていこうという気持ちで行くとしたら、実家に行く時は気楽で癒される感じがする。皆さんにもそのような空間と人が存在するはずだと思う」とし、「自分を癒してくれる人々の物語、そのような人々と一緒に夢を叶えていく作品を作ろうとした」と付け加えた。\n\n\n\nチ・チャンウクは、済州（チェジュ）気象庁の予報官チョ・ヨンピル役に扮する。彼に出演の理由を聞くと「すごく気楽だった。台本が温かくて愉快だった」とし、「僕が感じたことを視聴者の方々も魅力的に感じると思う。素朴だが愉快な話だ。みんなが共感できるストーリーだから喜ばれるんじゃないかと思う」と述べた。\n\n最近、ジャンル物で活躍したチ・チャンウクは久しぶりにラブコメキングの帰還ニュースを知らせた。彼は「とても恥ずかしい。ラブコメキングとか眼差しとかが言及されるたびに、ヘソンさんが爆笑して恥ずかしい」と話した。\n\nこれにMCのパク・キョンリムが「誰でも認めるんじゃないか」と言うと、チ・チャンウクは「とてもありがたいけれど、どうしたらいいか分からない。そのように呼ばれたので、この作品でもそんな姿を見せるため一生懸命にした。みんなで作品を見てラブコメキングであるかどうか投票してほしい。キングという重さがあるから」と冗談めかして言った。\n\nシン・ヘソンは韓国のトップフォトグラファー、チョ・サムダルに変身する。彼女は「体も心も疲れていた時に台本をもらった。面白さに関係なく、台本を読んで自分の心が温かくなって出演を決心した」と出演の理由を公開した。\n\nまた「私の小川についても一度考えてみることになり、プライドを取り戻そうとする若者たちの姿が印象的だった」と付け加えた。\n\n2人はそれぞれのキャラクターについて説明し続けた。チ・チャンウクはチョ・ヨンピル役について「チョ・ヨンピル先輩のチョ・ヨンピルだ。劇中、母親がチョ・ヨンピル先輩の熱血ファンだから、名前がチョ・ヨンピルになったという設定だ。名前から特別だ。この人物が済州ではイベント担当、インサ（人気者）だ。済州の名物チョ・ヨンピルだ」と説明して興味を刺激した。\n\nまた「とても明るくて、ある意味では小川のような人物だ。子供時代から小川で生まれた龍ではなく小川のような人物だから、魅力的というよりは誰にでも優しく、話もよく聞いてあげるキャラクターだ。温かく抱きしめてあげる魅力がある」と伝えた。\n\nチ・チャンウクは演技する時に重点を置いた点について「じっと眺めてよく聞こうとした。相手の心を気楽にしてあげるため頑張った」と語った。\n\n\n\nシン・ヘソンはチョ・サムダルについて「ヨンピルが小川のような、みんなを抱きしめてくれる人物だとしたら、サムダルは抱きしめてあげたい人物だ。ずっと目標指向的に生きてきたし、プライドも高いキャラクターだった。社会的にはプロフェッショナルで大人しい人物だが、小川へ戻ってきて、小川のような友人のヨンピルと家族に再会して、純粋で社会の仮面を外した本物の姿を見せる」とし、「本物のチョ・サムダルの姿を取り戻すため成長痛を経験する。サムダルの魅力は周りの人々が作ってくれる」と伝えた。\n\nまた「撮影中にフォトグラファーだった時には、とてもかっこよくてクールな人のように見せたかった。済州島へ戻ってからは、楽になりたいという欲望があってそれに集中した」と語った。\n\nそれぞれのシンクロ率にも言及した。チ・チャンウクは「半分ずつ。ヨンピルのように周りに関心が多かったり、一緒にするタイプではない。人の話をよく聞いてあげることは似ている。性向は違うけれど、演技する時には実際の姿も出る」と伝え、シン・ヘソンも「私も半分ずつ、50％」と答えた。\n\nチャ監督は「半分ずつだと思う」と2人を絶賛した。「チ・チャンウクという俳優はすごくコアが強い。本質を忘れて雰囲気に巻き込まれる可能背があるのに、彼はキャラクターのコアを取る力が強い。中心がしっかりしているからとても柔軟だ」とし、シン・ヘソンについては「サムダルの場合、ロマンス、ヒューマン、コミック、スラップスティックまで一定のトーン＆マナーの中で同時に演じるが、キャラクターがバラバラという感じを与えない俳優の中で1人だ。2人とも最高だった」と満足感を示した。\n\n\n\n2人はお互いのケミ（ケミストリー、相手との相性）について親指を立てた。チ・チャンウクは「サムダルに似合う人はヘソンさんしかいないと思った。台本を見てヘソンさんを思い出した」とし、「言葉がいらないほどよかった。撮影現場が楽しかった。シン・ヘソンさんがとても明るいから、現場のエンドルフィンの役割を果たした。気楽に撮影できた」とシン・ヘソンとのケミをアピールした。\n\nシン・ヘソンは「楽しみにしていた。あの眼差し、見られるのと。実際に会ってみたら、観光グッズにしてもいいと思うほどだった。台本でのヨンピルも魅力的だが、現場ではその魅力が倍増した」とし、「チ・チャンウクさんが演じると、本然の魅力とヨンピルの魅力が相まってシナジー（相乗効果）を発揮した。彼自体が面白かった。私がよく笑わないが、ヨンピルを見てたくさん笑った。実際に笑う姿が放送にたくさん出ると思う。愛しくて可愛いヨンピルのおかげで、私もキャラクターをよく表現することができた」と笑顔を見せた。\n\nチャ監督は同作の強みとして「作品を制作する時に主客転倒される経験をする。視聴率のため技術が入るので、そのような誘惑から完全に自由だったとは言えないが、元々伝えようとしたメッセージに集中しようとした」とし、「この作品を通じて人々が得たいことは何なのか、淡白で正直にメッセージを伝えるのにもっと集中した」と伝えた。\n\n彼らは一風変わった視聴率公約を掲げて目を引いた。\n\nチ・チャンウクは「最初は温かく5％にして」と口を開けた後、「クールに20％」とし、「済州島空港の免税店で私の眼差しを売る。みかんチョコレートコーナーの隣で済州の名物チョ・ヨンピルの眼差しを200名に無料でプレゼントする」と明かし、シン・ヘソンは「私は傍で番号札を配る」と言ってみんなを爆笑させた。\n\n最後にチャ監督は「自分を一番愛してくれる人々に我々は疎かになる場合が多い。気楽で慣れているから。このドラマを見て自分が一番大切にしなければならない人が誰なのか思い出して、その人々に以前より温かい一言を言うことができる作品になってほしい。癒しの栄養剤になればうれしい」と語った。\n\n「サムダルリへようこそ」は、韓国で12月2日午後10時30分より放送が開始される。\nパク・ソヨン
“麻薬投薬の疑い”ユ・アイン主演映画「スンブ:二人の棋士」公開についてNetflixが再びコメント（Kstyle）,https://news.yahoo.co.jp/articles/f619aa3a503b6bdb3957c0a3513893cac284f887,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000056-kstylens-000-1-view.jpg?exp=10800,2023-12-01T19:36:05+09:00,2023-12-01T19:36:05+09:00,Kstyle,kstylens,Kstyle,566,\n写真=Netflix\n麻薬常習投薬の疑いが持たれている俳優ユ・アインの主演作「スンブ:二人の棋士」に対して、Netflixが再び「公開は暫定的に保留」とコメントした。\n\nNetflixは本日（1日）、公式コメントを通じて「『スンブ:二人の棋士』の公開は暫定的に保留となっている状況だ。契約関連の細部事項は公開し難い」と明かした。\n\n先立ってNetflixは、イ・ビョンホンとユ・アインが主演を務めた映画「スンブ:二人の棋士」を公開すると発表した。「スンブ:二人の棋士」は、師匠と弟子で、ライバルだった韓国囲碁の伝説であるチョ・フンヒョン（イ・ビョンホン）とイ・チャンホ（ユ・アイン）の勝負を描いた作品だ。\n\nイ・ビョンホンは、世界囲碁のグランドスラムを達成した後、10歳の少年イ・チャンホの才能を見抜き、一緒に暮らしながら弟子として教えるチョ・フンヒョン役を演じる。ユ・アインは巨大な壁のような師匠チョ・フンヒョンを超えるため、苦闘する弟子のイ・チャンホを演じる。\n\nしかし、ユ・アインに薬物疑惑が浮上し、「スンブ:二人の棋士」は公開を保留した。\n\n同作の配給会社Acemaker Movie Worksも「『スンブ:二人の棋士』はNetflixの所管」とし「決まったことはない」と伝えた。\nペ・ヒョジュ
NewJeans、米「Rolling Stone」選定の「年間ベストアルバム」で33位に！K-POP最高ランクを記録（Kstyle）,https://news.yahoo.co.jp/articles/1a4de51bc1d776fc2cf040d94b4a47b4499ea742,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000055-kstylens-000-1-view.jpg?exp=10800,2023-12-01T19:36:04+09:00,2023-12-01T19:36:04+09:00,Kstyle,kstylens,Kstyle,1453,\n写真=ADOR\nNewJeansの2ndミニアルバム「Get Up」が、米「Rolling Stone」と「ニューヨークタイムズ」から「今年のベストアルバム」に選ばれた。\n\n「Get Up」は、「Rolling Stone」が先月30日（以下現地時間）に発表した「2023年ベストアルバム100選（The 100 Best Albums of 2023）」で33位にランクインした。これにより、NewJeansは昨年のデビューアルバム「New Jeans」に続き、2年連続で「Rolling Stone」の「今年のベストアルバム」に名を連ねた。\n\nシザ（SZA）、オリヴィア・ロドリゴ（Olivia Rodrigo）、マイリー・サイラス（Miley Cyrus）、トロイ・シヴァン（Troye Sivan）、ドレイク（Drake）など、グローバルポップスターの作品が含まれた「Rolling Stone」の「2023年ベストアルバム100選」で、「Get Up」はK-POPアルバムの中で最も高い順位にランクインした。\n\n「Rolling Stone」は「2022年のデビューと同時に、K-POPを席巻した5人組が、2ndミニアルバムでさらに洗練された姿で帰ってきた。『Get Up』は、Y2K時代のR＆BとUKガレージ、ドラム＆ベースサウンドでノスタルジーを刺激する」と紹介した後、「『Super Shy』『New Jeans』『ASAP』のような曲で見せたキャッチーなフックとレトロでありながら未来志向的な感じは素晴らしい。今年のポップの他のどの曲と比べても、NewJeansは強力な優勝候補だ」と絶賛した。\n\n「ニューヨークタイムズ」も先月30日、「2023年ベストアルバム（Best Albums of 2023）」の記事を掲載し、「Get Up」を今年のベストアルバムの1つに挙げた。評論家のジョン・キャラマニカ（Jon Caramanica）は、「今年発売された最もモダンで、進歩的で、素晴らしいポップは、韓国のガールズグループNewJeansが出した、この未来志向的なアルバム（『Get Up』）だ。NewJeansは、官能的なR＆Bとポップジャングルなど様々なスタイルにも適応できることを示している」と評価した。\n\nグローバル男性誌「GQ」のイギリス版（British GQ）も先月27日、「2023年ベストアルバム（The best albums of 2023）」で、K-POPアルバムとしては唯一「Get Up」を選定した。「GQ」イギリス版は、「『Get Up』は、新人グループNewJeansを次世代の売れっ子に定着させたアルバムだという点で重要な意味を持つ。マキシマリズムが好まれがちなジャンルで、NewJeansは力の抜けたボーカルと反復的なベースラインをミックスし、その結果、完全にユニークで簡単に諦められない音楽が誕生した」と説明した。\n\nNewJeansの「Get Up」は、7月22日の発売と同時に韓国国内外のチャートを席巻した。特にNewJeansは、「Get Up」でデビュー1年でビルボードのメインアルバムチャートである「ビルボード200」で1位を獲得し、アルバムタイトル曲の3曲（『Super Shy』『ETA』『Cool With You』）をいずれもメインソングチャート「HOT100」にチャートインさせた。\nチ・ミンギョン
「今、別れの途中です」出演ユン・ジョンヒ、夫の騒動に関与？報道に事務所がコメント（Kstyle）,https://news.yahoo.co.jp/articles/3959a563ffcac41f47700d7e8ae9ab6a396a85c2,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000052-kstylens-000-1-view.jpg?exp=10800,2023-12-01T19:27:00+09:00,2023-12-01T19:27:00+09:00,Kstyle,kstylens,Kstyle,806,\n写真=SUBLIME\n女優のユン・ジョンヒ夫妻が、Kakaoのドラマ制作会社高価買収疑惑に関与している可能性があると報じられた。\n\n1日、ユン・ジョンヒの所属事務所であるSUBLIMEは、TVレポートに「女優のプライベートに関する問題なので事務所は介入していない」とし「具体的な確認が難しい」と慎重な立場を見せた。\n\n先月30日、KBSの報道によると、Kakaoエンターテインメントのイ・ジュンホ投資戦略部門長が、ドラマ制作会社の高価買収疑惑の核心的な被疑者として立件され、捜査を受けている。ユン・ジョンヒはイ・ジュンホ部門長の妻だ。\n\nソウル南部地検の金融調査2部は、イ・ジュンホ部門長が、ユン・ジョンヒが投資したドラマ制作会社パラムピクチャーズの相場差益を得る目的で、当時KakaoMの代表だったキム・ソンス、Kakaoエンターテインメントの代表と共謀したとみている。現在、ユン・ジョンヒは主要参考人の身分であるが、被疑者の身分に転換される可能性もある。\n\nパラムピクチャーズは、チョン・ジヒョン主演「智異山」、パク・ウンビン主演「無人島のディーバ」、キム・ナムギル主演「剣の詩」などを制作したドラマ制作会社で、2020年7月にKakaoMに200億ウォン（約22億円）で買収された。\n\nパラムピクチャーズを買収したイ・ジュンホ部門長とキム・ソンスはその後、200億ウォンをかけて増資し、KakaoMに合計400億ウォン（約44億円）の損害を与えたと推定されている。検察は彼らに特別経済法律上の背任嫌疑を適用した。\n\nユン・ジョンヒは2005年にドラマ「神様、お願い」でデビューした。その後、2015年にバリ島で結婚式を挙げた彼女は、2人の子供をもうけている。ユン・ジョンヒは2022年に放送が終了したドラマ「今、別れの途中です」以降、特別な活動をしていない。\nキム・ヒョンソ
キム・ドンフィ、チョ・アラム＆ソ・イソと共演した感想を語る「2人のラブストーリーが羨ましかった」（Kstyle）,https://news.yahoo.co.jp/articles/2c1baee271324c48d5260294c9399e280fd61e66,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000054-kstylens-000-1-view.jpg?exp=10800,2023-12-01T19:36:00+09:00,2023-12-01T19:36:00+09:00,Kstyle,kstylens,Kstyle,640,\n写真=KBS\nキム・ドンフィ、ソ・イソ、チョ・アラムが共演の感想を明かした。\n\n本日（1日）、KBS 2TVドラマスペシャル2023「オーバラップナイフ、ナイフ」（脚本家：クォン・オジュ、演出：ソ・ヨンス）のオンライン記者懇談会が行われた。\n\n同作は、愛する人を守ろうとする2人が、時間を戻して運命に立ち向かうストーリーを描く。\n\n劇中、ヨンヒ（チョ・アラム）をストーカーから救うチャンソク役を演じたソ・イソは、チョ・アラムとの共演について「一緒に演技ができてよかった。ヨンヒにとってチャンソクは、安息所のような存在でなければならないと思った。ストーカー被害で苦しんでいる時、チャンソクを頼りにしながら、その中で見えるケミストリー（相手との相性）があると思い、現場でも悩んだ。お互いに頼りながら撮影をした」と話した。\n\nキム・ドンフィは「チョ・アラムさんとのシーンはほとんどない。それぞれのタイムリーフがほとんどないので、現場で会うこともできず、それぞれ撮影をした。撮影が終わってから、たくさん話し合いながら親しくなった」とし「撮影現場でチョ・アラムさんとソ・イソさんのケミストリーを見て、羨ましかった。僕はナイフで刺す演技などをしてたため、2人の甘いラブストーリーを見て僕もそのような演技がしたいと思った」と説明した。\n\nKBS 2TVドラマスペシャル2023「オーバーラップナイフ、ナイフ」は、韓国で今月2日午後11時10分に放送される。\nイ・ハナ
イ・ヨンエ＆イ・ムセン主演の新ドラマ「マエストラ」ムービングポスターを公開（Kstyle）,https://news.yahoo.co.jp/articles/0ce2e5d5d1f4d3f82f96203c60a0318ce0e807bd,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231201-00000053-kstylens-000-1-view.jpg?exp=10800,2023-12-01T19:30:00+09:00,2023-12-01T19:30:00+09:00,Kstyle,kstylens,Kstyle,1255,\n写真=tvN「マエストラ」\n「マエストラ」のムービングポスターが公開された。\n\n韓国で12月9日に放送がスタートするtvN新土日ドラマ「マエストラ」（脚本：チェ・イユン、ホン・ジョンヒ、演出：キム・ジョングォン）が、ムービングポスターを公開した中、チャ・セウム（イ・ヨンエ）、ユ・ジョンジェ（イ・ムセン）、キム・ピル（キム・ヨンジェ）、イ・ルナ（ファン・ボルムビョル）を囲むヒマワリのつるとその間に隠されている意味深なオブジェが、好奇心を刺激する。\n\n公開されたポスターには、最年少コンサートマスターのイ・ルナをはじめキム・ピル、ユ・ジョンジェの姿が一つの映像に収められている。最後は指揮棒を持って高らかに正面を見つめるマエストラ、チャ・セウムが登場し、エレガントな雰囲気を見せている。\n\n\n\n灰色の絵の具を溶いたような紙に、細かいペン画が描かれたポスターには、人物ごとにそれぞれ異なるヒマワリが描かれており、目を引く。まず、ザ・ハンガン・フィルハーモニック・オーケストラの最年少コンサートマスターであるバイオリニストのイ・ルナの周りには、枯れて首が折れたヒマワリが描かれている。バイオリンもつるが巻かれて折れている状態だ。最年少コンサートマスターというタイトルとは全く違う、色あせた雰囲気で好奇心をくすぐる。\n\nチャ・セウムの夫で作曲家のキム・ピルのつるには、楽譜と共にまだ咲いていない花のつぼみが見える。長いスランプから解放されていない状態を表現しているかのように、満開の日だけを待っている姿は、ほろ苦い感情を呼び起こす。いつも自分より先を進む妻のチャ・セウムを見て、心の奥底に嫉妬と不安が宿っていることが垣間見える。\n\n\n\nまた、ユ・ジョンジェの絵には満開のヒマワリがたくさん咲いている。ただ太陽に向かうヒマワリの姿は、いつもチャ・セウムに向かっているユ・ジョンジェの心に似ている。つるに掛かっている銃と舞い散る紙幣は、何でも手にすることができる権力と財力を象徴している。\n\nしかし、つるの端にある鳥かごの中の小さな鳥は、ユ・ジョンジェの豊かなつるを離れて、チャ・セウムのつるに落ち着く。ユ・ジョンジェとの縁を切って、アーティストとしての翼を大きく広げていくチャ・セウムを見るような感覚を与える。果たして彼らがどのような過去を共有しているのか、注目が高まる。\n\n\n\n小さな鳥が座っているチャ・セウムのつるは、満開のヒマワリと枯れたヒマワリが共存している。太陽のような情熱を表すと同時に、内面に秘密を隠していることが垣間見える。つるに掛けられた指揮台と楽譜、万年筆は、マエストラのチャ・セウムをさらに輝かせるが、最も低い場所に描かれている車椅子は何を意味するのか、様々な推測を呼ぶ。\n\nこのようにミステリアスな要素で満たされたムービングポスターは、きらびやかな指揮に隠された危ういハーモニーを描く「マエストラ」への期待と関心を高めている。\nキム・ミョンミ
