headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
BE:FIRST・RYUHEIインタビュー（GINZA）,https://news.yahoo.co.jp/articles/b7e8a0b99d526d91ef3b637151be177b0ea3003e,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240510-00010000-ginza-000-1-view.jpg?exp=10800,2024-05-10T20:31:44+09:00,2024-05-10T20:31:44+09:00,GINZA,ginza,GINZA,2481,"\nシルクシャツ ¥286,000、パンツ ¥214,500、ベルト ¥97,900（以上サンローラン バイ アンソニー・ヴァカレロ | サンローラン クライアントサービス）\nあどけなさの残るファニーフェイス、抜群のダンス力。17歳のアンファン・テリブルは、すでに世界を見つめている。\n【BE:FIRST・RYUHEIさんの撮影写真をすべて見る】\n「シルクのシャツは、軽く滑らかで、ほぼ着てない!?ってぐらいの心地よさ。髪色にも合ってますよね」。\n「自分の歌を届けるために新幹線や飛行機に乗るってすごいことだなと思う」\n「人生で初めてヘソを出しました！ジェンダーレスなムードもあるデザインに色気を感じました」。ジャケット ¥43 4,500＊予定価格、セーター、パンツ、ベルト＊以上参考商品（以上セリーヌ オム バイ エディ・スリマン | セリーヌ ジャパン）\n全身黒のラフなファッションでスタジオに現れたRYUHEIさん。\n\n「BE:FIRSTの7人の中で僕だけちょっと年下ですが、みんな友達のような存在。一番年上のJUNONくんのことは〝J〟って呼んでますし、LEOくん、RYOKIくん、SOTAくんはソウチン、MANATOとSHUNTOは呼び捨てです（笑）」\n\n幼少期から始めたダンスと歌をきっかけにこの世界に入り、グループ結成時のオーディションではまだ中学生ながら、そのスキルの高さで世間を驚かせた。それほどまで夢中になれたのはなぜだろう。\n\n「歌に惹かれるのは、歴史上に上手すぎるシンガーがたくさんいるから（笑）。アレサ・フランクリンの『Think』とか、ソウルミュージックが好き。個性が強くて、歌唱力も半端ないんです。ダンスは、自分をかっこいいと思えるから…あ、だっさ、俺こんなこと言って（笑）」\n「コートは低い位置のベルトが攻めてますよね！」。コート ¥462,000、シャツ ¥224,400、パンツ ¥187,000、ピアス ¥52,800、シューズ ¥171,600＊以上予定価格（以上バーバリー | バーバリー・ジャパン）\nダンスにおいてのRYUHEIさんの強みを尋ねると。\n\n「ジャズダンスを最初に学んだことかな。例えば、腕を横に出した状態を〝点〟、出すまでを〝線〟とすると、〝線〟の動きをコントロールすることができる。瞬間的なポーズの美しさより、エモーショナルに踊るのがジャズでは大切なんです。それに対して、写真映えするのは〝点〟の方で、ヒップホップの表現に近い。逆にジャズの経験が邪魔になることもあるから難しいんですけど」\n\nデビューして2年半。3月に初めての東京ドーム公演を終えたばかり。\n\n「自分の歌を披露するために新幹線や飛行機に乗るってすごいなと思う。会場までの道のりは、待っていてくれる人がいるのを実感する瞬間です。東京ドームは本当に緊張したけれど、いざステージに立ったらスイッチが切り替わって、アーティストとして想いをもっと届けたいとパフォーマンスできました。開放的で歌ってて気持ちよかった。もっと上へ！という意欲と好奇心がますますあふれました。グループのポテンシャルはどんどん上がっています。次のフェイズでは日本のボーイズグループとして世界に認めてもらいたい。もう準備はできています」\n「ブルゾンの重ね着に見えるスタイリングが面白いなと思いました。レザーの滑らかさに“大人”を感じます」。レザーブルゾン ¥663,300、ジップアップシャツ ¥135,300（共にトッズ | トッズ・ジャパン）\n2月に配信されたシングル「Set Sail」ではリリックにも携わった。ONE PIECEカードゲームとのコラボ曲だ。\n\n「ONE PIECE大好きです！メンバー同士でカード交換もしています。僕が思うあの作品の魅力は〝少年の心〟や〝仲間がいる強さ〟。聴いた方が心強くなれることを願って詞を書きました。気に入っているフレーズは《新世界でたったひとつの 夢と想像の称号》。ファンにとってまさに夢のようなこのゲームで、優勝するイメージです」\n\nちなみに今好きなキャラクターはサー・クロコダイルだそう。プライベートでの過ごし方を聞いてみると…。\n\n「オフの日は服を買いに行くことが多いです。シックな雰囲気やストリートが好きで、フレアパンツに厚底ブーツ、デニムの腰パンもあり。自分のスタイルはまだ模索中です。甘いものが好きなのでスイーツは常にチェックしていて、キャンディアップルというガチのりんご飴専門店にも行ってみたい。あと、最近ハマっているのは、あくび。したいけど人前でおおっぴらにするのは申し訳ない、その時の駆け引きが楽しくて（笑）。見られていない瞬間を狙ってうまく出せた時はたまりません。お金もいらないし、手のかからないニッチな遊びです。それと、最高だなって思うのは、仕事が連日続いた後の休日の朝。『10時まで寝てても怒られないんだ～』って」\n最後にこの号の特集、映画について。\n\n「『ハリー・ポッター』は全作観ています。大人になっても変わらないキャラクターたちの個性と友情、シリーズを追う毎にちゃんと強くなっていくところがいい。ハリーよりもロンの存在が個人的にはツボです。自分も一緒に成長している気がしてうれしいんですよね」\n\n●RYUHEI\nリュウヘイ>> 2006年愛知県生まれ。7人組ボーイズグループBE:FIRSTのメンバーとして、21年11月3日にシングル「Gifted.」でデビュー。24年4月24日にコンセプトシングル「Masterplan」がリリース。作詞に携わった「Set Sail」も収録される。\n\nPhoto_Yoshiyuki Nagatomo Styling_Naoki Ikeda Hair _Yuki Oshiro Make-up_Shino Ariizumi (TRON) Edit_Naoko Sasaki\nGINZA","['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240510-00010000-ginza-000-1-view.jpg?pri=l&w=480&h=640&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240510-00010000-ginza-001-1-view.jpg?pri=l&w=480&h=640&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240510-00010000-ginza-002-1-view.jpg?pri=l&w=480&h=640&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240510-00010000-ginza-003-1-view.jpg?pri=l&w=480&h=640&exp=10800']","['https://news.yahoo.co.jp/articles/b7e8a0b99d526d91ef3b637151be177b0ea3003e/images/000', 'https://ginzamag.com/categories/interview/450192', 'https://news.yahoo.co.jp/articles/b7e8a0b99d526d91ef3b637151be177b0ea3003e/images/001', 'https://news.yahoo.co.jp/articles/b7e8a0b99d526d91ef3b637151be177b0ea3003e/images/002', 'https://news.yahoo.co.jp/articles/b7e8a0b99d526d91ef3b637151be177b0ea3003e/images/003']"
