headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
GTA6回避で9月が発売ラッシュに 『CONTROL Resonant』開発元は厳しい状況を認めつつも品質・価格・マーケティングに自信（IGN JAPAN）,https://news.yahoo.co.jp/articles/35a318fbb10e83efc46ef10e9ea731f9b98e81af,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260608-00000003-ignjapan-000-1-view.jpg?exp=10800,2026-06-08T20:06:57+09:00,2026-06-08T20:06:57+09:00,IGN JAPAN,ignjapan,IGN JAPAN,1938,"GTA6回避で9月が発売ラッシュに 『CONTROL Resonant』開発元は厳しい状況を認めつつも品質・価格・マーケティングに自信 - Part 1 GTA6回避で9月が発売ラッシュに 『CONTROL Resonant』開発元は厳しい状況を認めつつも品質・価格・マーケティングに自信 2026年9月は、近年稀に見るビデオゲーム発売ラッシュとなっている。理由はもちろん、11月19日に発売される『グランド・セフト・オートVI』の存在だ。超大作であるGTA6の発売タイミングを避けようとした結果、すさまじい発売ラッシュが直前に生まれているのだ。 「CONTROL Resonant」画像・動画ギャラリー パブリッシャーやデベロッパーが採ろうとしている作戦は、自社のゲームをGTA6の少なくとも2カ月前に出すか、発売後かなり時間を置いて出すかのどちらかだ。GTA6の発売後に、「そろそろほかのゲームのことを考えてもいい頃だ」と世界中のゲームファンが思ってくれることを、彼らは期待というより願望に近い気持ちで見込んでいるのだ。 『CONTROL』の続編である『CONTROL Resonant』も、そうした理由から9月発売を選んだ大型タイトルのひとつにすぎない。9月発売のタイトルは増え続けており、以下のようなタイトルが並ぶ。 『Marvel’s Wolverine』 『The Blood of Dawnwalker』 『Warhammer 40,000: Dawn of War 4』 『Halloween: The Game』 コンソール版『Dune: Awakening』 『CONTROL Resonant』にとってさらに厄介なのは、本作が9月24日に発売されることだ。同じ日には『Silent Hill: Townfall』が発売され、その翌日には『鬼武者 Way of the Sword』が控えている。相手にしなければならないものが、あまりにも多い。 では『CONTROL Resonant』を手がけるRemedyは、本作が9月に埋もれてしまうのではないかと懸念しているのだろうか。たとえ数週間でも、発売を前倒ししたほうがよいのではないか。RemedyはIGNに対し、それは選択肢にないと語った。 私たちは、ゲームにとって何が最善かを基準に発売日を決めました」と、Remedyのコミュニケーションディレクター、トーマス・プハは述べた。「あなたも同意してくれると思いますが、もっとも重要なのは、『CONTROL Resonant』を可能な限り最高の品質でお届けすることです。それが正しいことだからです。十分に磨き込まれていないものを出すべきではありません。発売時点でゲームが優れたものになっていなければ、ゲームファンは気に入ってくれませんし、そこから立て直すのは難しいのです。 というわけで、発売日は9月24日で決まりというわけだ。では、『CONTROL Resonant』が成功する可能性を最大限に高めるために、Remedyには何ができるのか。プハはIGNに対し、Remedyは同社史上最大規模のマーケティングキャンペーンで『CONTROL Resonant』を後押ししていると語った。本作はSummer Game Festに新トレーラーとともに登場しており、その数日前にはソニーのState of Playで発売日が発表されていた。 プハはまた、『CONTROL Resonant』の価格が59.99ドル（日本では8000円弱という価格設定）に設定されていることも指摘した。一般的なAAAタイトルの70ドルという価格帯より10ドル安く、それが購入を後押しする可能性があるという。さらにプハは、今後数カ月のうちに本作について発表できることがまだあると付け加えた。「発売時期が厳しいものであることは否定できません」とプハは認めた。 しかし、競争はつねにあるものです。最終的には、私たちは自分たちのゲームの品質を信じるしかありません。『CONTROL Resonant』を支えるため、Remedyとしては過去最大規模のマーケティングキャンペーンを、圧倒的な規模で展開しています。価格も非常に競争力のあるものにしていますし、発売日を発表した今後も、さらに多くの情報をお届けしていく予定です。 『CONTROL Resonant』は、Remedyにとって極めて重要な作品だ。同作はRemedyが自社パブリッシングするタイトルだからである。同スタジオの近年の作品は、大きな成功を収めることに苦戦しており、マルチプレイタイトル『FBC: Firebreak』は失敗に終わった",[],[]
『ペルソナ6』が正式発表 Game Pass対応も明らかに（IGN JAPAN）,https://news.yahoo.co.jp/articles/a4874e405d32f6194724e3d41af01421bfa7809a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260608-00000002-ignjapan-000-1-view.jpg?exp=10800,2026-06-08T04:06:26+09:00,2026-06-08T04:06:26+09:00,IGN JAPAN,ignjapan,IGN JAPAN,403,『ペルソナ6』が正式発表 Game Pass対応も明らかに XBOX Games Showcase 2026で『ペルソナ6』が正式発表された。公開されたのはティーザートレーラーで情報は極めて少ない。発売時期は不明で、プラットフォームはXbox Series X|S/PC/PS5。Game Passでの配信も予告されており、Xbox Cloudでもプレイが可能とされている。 『ペルソナ5』の発売からおよそ10年が経過し、ついにナンバリングタイトルとしての新作が発表された格好となる。ティーザートレーラーでは「WHO」と「ARE」、「YO」や「.CO」といった文字が見えるのだが、字面的に想像できる「whoareyou.com」を確認したが何もなかった。 なお、XBOX Games Showcase 2026では、『ペルソナ４ リバイバル』の発売日が2027年2月18日になることも発表された。 千葉芳樹,[],[]
三国志ソウルライク『Wo Long 2: Wings of Ember』が発表 トレーラーにはオープンワールドを予感させる部分も（IGN JAPAN）,https://news.yahoo.co.jp/articles/a99eb1a50cdc87d2c1b6cb3609491b06724ca7e7,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260608-00000001-ignjapan-000-1-view.jpg?exp=10800,2026-06-08T04:06:26+09:00,2026-06-08T04:06:26+09:00,IGN JAPAN,ignjapan,IGN JAPAN,756,三国志ソウルライク『Wo Long 2: Wings of Ember』が発表 トレーラーにはオープンワールドを予感させる部分も Team NINJAの新作『Wo Long 2: Wings of Ember』がXBOX Games Showcase 2026で発表になった。Xbox Series X|S/PC向けに2027年初頭の発売を予定しており、Game Passにも対応する。 「Wo Long 2: Wings of Ember」画像・動画ギャラリー 本作は2023年リリースの『Wo Long: Fallen Dynasty』（レビュー）の続編。前作の公称は「ダーク三國死にゲー」で、「三国志」を題材にしたソウルライクだった。「化勁」と呼ばれる攻撃を受け流すアクションが根幹に据えられていることが特徴であり、本作のトレーラーでも巨体の敵の攻撃を受け流したのち、ジャンプからの叩きつけ攻撃や背後からの蹴りで門にぶち当てるといったアクションを確認できる。また、主人公が不死鳥に変身して敵を一気に倒してしまうようなシーンもある。 今回公開されたトレーラーにはオープンワールドゲームでおなじみの、主人公キャラクターが高所からフィールドを眺めている様子もある。Team NINJAは『仁王3』（レビュー）や『Rise of the Ronin』（レビュー）といったオープンワールドタイトルを積極的に開発していることもあり、前作はステージ制を採用していたが、『Wo Long 2: Wings of Ember』ではオープンワールドやそれに準ずるような体験が待っているのかもしれない。 物語としては赤壁の戦い以降が描かれるものと思われ、本作における倒すべき相手が曹操であることを予感させる部分もある。 千葉芳樹,[],[]
