headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
SIGMA 10-18mm F2.8 DC DN | Contemporary 実写レビュー！ 手のひらサイズながら高い光学性能（CAPA CAMERA WEB）,https://news.yahoo.co.jp/articles/654785b8e51bb9adf1062c6b30d28225b901902b,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240121-00010000-capa-000-1-view.jpg?exp=10800,2024-01-21T19:31:32+09:00,2024-01-21T19:31:32+09:00,CAPA CAMERA WEB,capa,CAPA CAMERA WEB,1896,"\nSIGMA 10-18mm F2.8 DC DN | Contemporary\n「10-18mm F2.8 DC DN | Contemporary」は、フルサイズ換算で15～27mm相当。APS-Cフォーマット用の広角ズームレンズとしては世界最小最軽量をうたう。Lマウント仕様でみると全長は62mm、重量はわずか260gだ。\n【写真】この記事のほかの写真を見る\n手のひらに収まるサイズであり、10群13枚のレンズで構成し、5群ズームという複雑な構造も組み込んでいる。またガラスの加工技術が向上したことにより、前面に大偏肉・高屈折率の非球面レンズを採用。ズーム全域でF2.8の明るさを保ちつつ、小型軽量と高画質を両立することに成功している。\n\n外観を見ると先端に近いズームリングが一段太くなっているのが特徴。手にすると指がかかりやすく、アルミ製でズーミングも非常に滑らかだ。またフードにはワンタッチで脱着できる新しいプッシュオン式を採用。シグマのフードといえばバヨネットでやや大ぶりだったが、ぐっとスリムになった。\n手のひらサイズながら高い光学性能を秘める\n気になる実写はカメラ側の補正が効きつつ、逆光への強さなどでレンズそのものの性能の高さもうかがえる。最短撮影距離が11.6cm (ワイド端)、最大撮影倍率は1：4と寄れることで使い勝手もいい。人気を博している「18-50mm F2.8 DC DN | Contemporary」と組み合わせることで、15～75mm相当までを超軽量級の2本でカバーできるのも魅力といえる。\n\nまたフォーカスブリージングが抑えられており、ジンバルやドローンに乗せて動画を撮影するのにも適している。LマウントとソニーEマウントに加え、富士フイルムXマウントも同時に発売された点も見逃せない。\nカタチと光が織りなす美をしっかりと再現\nソニー α6700 シグマ 10-18mm F2.8 DC DN | Contemporary 絞り優先オート F2.8 1/30秒 ISO320 WB : オート 10mm域\nすりガラスの窓から入る光が、白い壁に反射して拡散。広角端の10mm (15mm相当) で階段の造形と、それが作り出す陰影を切り取った。絞り開放だが周辺までビシッと線を結び、ディテールの再現性も期待以上だ。\nネイチャーの現場で役立ちそうなワイドマクロ\nソニー α6700 シグマ 10-18mm F2.8 DC DN | Contemporary 絞り優先オート F2.8 1/400秒 ISO100 WB : オート 18mm域\nテレ側18mmの最短撮影距離は19.1cm。その付近まで接近して撮影した。接写＋絞り開放ではかなり柔らかめの描写になるが、この柔らかさを生かしたほうが面白いと思う。1段絞ればぐっとシャープになる。\n■滑らかに動くアルミ製のズームリング\nズームリングは細身ながら指がかかりやすく、動きもスムーズ。全長はズーミングで変化するが、最長の広角端でも伸びるのは実測で8mmほど。インナーフォーカスで前枠は回らず、PLフィルターなどもストレスなく使用できる。\n\n■小さくて脱着も簡単な新機構の花形フード\nプッシュオン式で花形フードも小型化。回転をなくすことで装着ミスによる写り込み防止も考えたとのこと。収納性を考えてフードを携行しないユーザーも、このサイズなら安心して着けっぱなしにできると思う。\n\n■安心感のある簡易防塵防滴\nマウントはもちろん金属製で、周囲にはゴムのシーリングを施している。簡易防塵防滴を採用し、登山などのアウトドアフィールドにも安心して持ち出すことができる。\n\n◇ ◇ ◇\n\n発売日 2023年10月26日\n参考価格 103,450円 (税込)\n\n対応マウント Lマウント、ソニーEマウント、富士フイルムXマウント\nレンズ構成 10群13枚\n絞り羽根枚数 7枚 (円形絞り)\n開放絞り F2.8\n最小絞り F22\n最短撮影距離 11.6cm (ワイド端)、19.1cm (テレ端)\n最大撮影倍率 1：4 (ワイド端)、1：6.9 (テレ端)\nフィルター径 67mm\n最大径×長さ Lマウント φ72.2×62.0mm、Eマウント φ72.2×64.0mm、Xマウント φ72.2×64.3mm\n質量 Lマウント 260g、Eマウント 255g、Xマウント 250g\n\n※参考価格は記事公開時点の量販店価格です。\n鹿野貴司","['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240121-00010000-capa-000-1-view.jpg?pri=l&w=640&h=426&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240121-00010000-capa-001-1-view.jpg?pri=l&w=426&h=640&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240121-00010000-capa-002-1-view.jpg?pri=l&w=640&h=426&exp=10800']","['https://news.yahoo.co.jp/articles/654785b8e51bb9adf1062c6b30d28225b901902b/images/000', 'https://getnavi.jp/capa/report/454376/?gallery=gallery-1_1', 'https://news.yahoo.co.jp/articles/654785b8e51bb9adf1062c6b30d28225b901902b/images/001', 'https://news.yahoo.co.jp/articles/654785b8e51bb9adf1062c6b30d28225b901902b/images/002']"
