headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
新築・中古マンション市場動向は？ 注目物件や在庫状況など最新市況を不動産アナリストが解説！【2024年7月版】（ダイヤモンド不動産研究所）,https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-000-1-view.jpg?exp=10800,2024-07-11T11:17:00+09:00,2024-07-11T11:17:00+09:00,ダイヤモンド不動産研究所,diamondf,ダイヤモンド不動産研究所,5749,"\n2024年5月度の首都圏新築マンション契約率は56.0％。前月の62.4％に続き、好不調の目安とされる70％を下回った。全国主要都市の地価上昇について触れながら、今月も在庫数や価格、契約率の推移など首都圏新築・中古マンション市況を解説し、注目のマンション「シティタワーズ板橋大山」も紹介していく。（不動産アナリスト・岡本郁雄）\n最終期!晴海フラッグの価格と間取り公開中\n地価LOOKレポートに見る今後のマンション市場の行方\n参考資料「令和6年第1四半期地価LOOKレポート」（国土交通省）\n「令和6年第1四半期地価LOOKレポート」によれば、平成19年の調査開始以降、初めて住宅地及び商業地の全地区において上昇した。「地価LOOKレポート」とは、主要都市の地価動向を先行的に表しやすい高度利用地等の地区について、四半期毎に地価動向を把握することにより先行的な地価動向を明らかにするものだ。\n\n 地点数は、限られるが年単位で地価動向を公表する「公示地価（1月1日時点）」や「都道府県地価調査（7月1日時点）」と比べ、調査間隔が短く地価のトレンドを把握しやすい。\n\n80地区すべての地価が上昇地価LOOKレポートで高い上昇が見られた6地区\n\n 80地区すべて上昇し、横ばい0地区、下落0地区。変動率区分別に上昇した80地区を見ると、「上昇（3～6％）」が6地区、「上昇（0～3％）」が74地区となっている。\n\n 首都圏では、「上昇（3～6％）」の地点は、銀座中央、歌舞伎町、中野駅周辺、みなとみらいの4地点。銀座中央は3四半期連続、歌舞伎町、中野駅周辺、みなとみらいの3地点は2四半期連続で「上昇（3～6％）」となった。銀座中央、歌舞伎町についてはインバウンド需要の回復、中野駅周辺は再開発による活性化期待、みなとみらいについては、大型アリーナやホテルの完成が地価上昇に寄与している。\n今後のマンション価格はどうなる?\n1\n/\n2\n新築マンション価格の構成イメージ（筆者作成）\n2023年首都圏中古マンション築年数別成約動向（出典：公益財団法人東日本不動産流通機構）\n今後のマンション価格を予想する上で、留意したいのが用地取得から販売までは一定の期間を要するということだ。一般的に一定規模のある新築マンションの用地取得時期は、2年から3年程度前に取得されているケースが多い。\n\n 近年、供給比率が高まっている再開発プロジェクトになるとさらに長期となる場合もある。少なくとも2年前と比べ現時点のほうが地価も工事費も上昇しており原価ベースでは、用地取得時期が直近となる数年先のマンション価格のほうが高くなると推察できる。\n\n 一方、最終的に市場価格を決めるのは需要と供給のバランスだ。インフレによって実質的な所得が減少する中で、マンション販売価格が大きく上昇すれば需要が落ち込み調整局面に入る可能性もある。賃貸に住み続けることや価格上昇が限定的な新築戸建てを購入する選択肢もある。新築マンション契約率が2カ月連続で70％を下回ったのは、価格の上昇トレンドが続く中で物件の選別化が進んでいるということだろう。\n\n 物件の選別化は、中古市場も同様だ。新築マンション価格の上昇で、中古マンション市場も堅調だが、人気があるのは、築20年程度までの築年数の比較的浅いマンションだ。\n\n 公益財団法人東日本不動産流通機構発表の「2023年首都圏中古マンション築年数別成約動向」を見ると、築0～5年の中古マンションの首都圏成約平均価格は、7,077万円、成約㎡単価は112.55万円と新築マンションと遜色ない価格で成約している。 \n\n 一方で、築31～35年のマンションは、成約平均価格が2,303万円。成約㎡単価は、39.94万円と大きく乖離している。物件ごとに資産性は異なるが、1990年前後に竣工した新耐震基準のマンションであっても平均的な流通価格が安い点は留意したい。\n\n 需要面では、人口動向に目を向けてみよう。日本全体の人口が減る中で、東京都の人口は、増加傾向が続いており令和6年5月1日現在の東京都の人口は、推計で14,170,275人に。対前月比 37,189人の増加、対前年同月比 84,939人の増加と増加トレンドが続いている。\n\n 2024年5月の対前年同月比で、増加数が最も多い区は、中央区の8,002人。湾岸エリアの大規模マンション「HARUMI FLAG」の入居が始まったことも寄与している。なお、2位は板橋区の5,575人、3位は大田区の5,355人であり都心回帰が進む中で東京23区への人口流入が継続している。\n\n また、前年同月比較で神奈川県は6,665人の増加、埼玉県が1,033人の増加、千葉県は、5,044人増加となっている。いずれも増加傾向だが、増加数は東京都と比べ小さい。\n首都圏の新築マンション市況【2024年5月度】\n1\n/\n3\nダイヤモンド不動産研究所\n（出典：不動産経済研究所発表「首都圏新築分譲マンション市場動向2024年5月」）\n過去5年間の首都圏の新築マンション価格（戸当たり平均）と契約率の推移不動産経済研究所の市場動向データをもとに編集部が作成\n続いて、2024年5月度の首都圏新築マンション市場を見てみたい。株式会社不動産経済研究所によれば、2024年5月度の新築分譲マンション発売戸数は、前年同月と比べ19.9％減少の1,550戸。契約率は、56.0％となっており前月よりも6.4ポイントダウンした。50％台に落ち込むのは、2023年1月度（54.6％）以来だ。\n\n また、首都圏新築マンションの戸あたり平均価格は、7,486万円となっており前年同月比では、582万円のダウンとなっている。\n\n 販売在庫は5,459戸で、前月末よりも61戸の減少。2023年5月末の販売在庫は4,936戸だったので、昨年対比で約1割増加している。\n\n 首都圏新築マンションの地域別の発売状況は下表のようになっている。\n\n エリア別の平均価格は、東京23区が10,326万円。東京都下が6,286万円、神奈川県が6,095万円、埼玉県が5,179万円、千葉県は、5,048万円。東京都下、埼玉県、千葉県が前年同月比で大きく上昇している。\n\n 地域別で見ると好不調の目安となる70％を上回ったのは、千葉県のみ。供給戸数は、約2割減少しているが供給が減ったにもかかわらず契約率が低くなっている。千葉県以外は、契約率が低調で今後の売行き動向には注意が必要だろう。\n\n 下のグラフは、過去5年間の首都圏の新築マンション価格（平均価格）と契約率の推移を示す。契約率は先月に引き続き好調ラインの70％を下回る結果となった。\n\n 続いて中古マンション市場を見てみよう。\n首都圏の中古マンション市況【2024年5月度】\n1\n/\n3\n首都圏の中古マンション市場動向（出典：東日本不動産流通機構発表「2024年5月度の中古マンション月例速報」）\n過去5年間の首都圏の新築マンション価格（戸当たり平均）と契約率の推移不動産経済研究所の市場動向データをもとに編集部が作成\n（出典：東日本不動産流通機構発表「月例速報マーケットウォッチサマリーレポート2024年5月度」）\n公益財団法人東日本不動産流通機構によれば、2024年5月度の首都圏中古マンション成約件数は、前年同月比3.9％増加の2,845件となっており12カ月連続で前年実績を上回っている。\n\n 成約価格は、前年同月比11.9％上昇の5,018万円。平均成約㎡単価も対前年同月比7.5％上昇の76.30万円となっている。成約㎡単価が前年同月を上回るのは、49カ月連続となる。また、2024年5月の新規登録物件の㎡単価は、74.64万円となっていて前月の73.70万円よりも上昇した。\n\n 2024年5月の新規登録物件数は、対前年同月比で3.3％減少の15,088件。在庫件数は減少し45,603件となっている。前年同月比で0.4％減ったものの高水準が続く。\n\n 下のグラフは、過去5年間の首都圏の中古マンション価格（成約㎡単価、在庫㎡単価）と在庫件数の推移を示す。2023年春にかけて在庫件数が大きく伸びたが直近では、在庫が増えなくなってきている。\n\n 次に地域別の中古マンション動向を見てみてみよう。\n\n 地域別では、神奈川県その他以外の地域で成約件数が増加。中でも都下（多摩）は、18.3％の大幅増加となっている。成約㎡単価も対前年同月比で全ての地域で上昇。東京都区部の成約㎡単価は、前年同月比で+8.6％の113.53万円となり高値を更新した。\n\n さらに地域を細かく見てみると、城西地区（新宿区、渋谷区、杉並区、中野区）の成約㎡単価が前年同月比15.4％上昇の136.98万円と伸びが顕著。新宿駅や中野駅など再開発街区も目立ち新築マンションの供給があるなど地域として注目されている。\n\n 郊外エリアでは、湘南地区（鎌倉市、逗子市、三浦郡葉山町、藤沢市、茅ヶ崎市、平塚市、横須賀市、三浦市）の成約㎡単価の上昇が目立つ。辻堂駅前の新築タワーレジデンスの売れ行きも好調でコロナ禍以降の湘南エリアの人気は、根強いようだ。\n\n 次に今月の注目マンション「シティタワーズ板橋大山」を紹介する。\n大山駅徒歩3分の再開発街区「シティタワーズ板橋大山」\n1\n/\n2\n「シティタワーズ板橋大山」の外観完成予想CG（出典：公式HPより）\nシティタワーズ板橋大山のモデルルーム（筆者撮影）\n「シティタワーズ板橋大山」は、東京都板橋区大山町にて開発が進められている市街地再開発事業で誕生する地上26階建てのツインタワーマンション（総戸数239戸）だ。\n\n 「ハッピーロード大山商店街」が身近にある生活利便性の高い場所。開発によって、歩道として使える空地を設けることで、歩行上の安全性を高めるとともに低層階に大型店舗区画を設けることで賑わいを創出。新たな憩いの広場「フォレストパーク」を設け緑化にも取り組む。\n\n 現在、大山駅周辺では、都市計画道路の整備や、東武東上線「大山」駅周辺の連続立体交差事業、駅前広場事業などさまざまな街の整備が計画されている。こうした整備が進めば、防災性や生活利便性がさらに高まりそうだ。\n\n 販売が始まったサウスタワーは、戸数規模が大きく共用施設が充実している。2層吹き抜けのグランドエントランスホール、パーティールームや屋上テラス、テレワークスペースも用意している。ホテルライクな内廊下設計で、24時間有人管理体制。防犯性やプライバシーに配慮したつくりだ。\n\n 住戸は、ファミリータイプ中心で53.27㎡～72.01㎡の住戸を用意。フレキシブルな間取りを提案することでライフスタイルに合わせて暮らすことが可能だ。天井高は、最大約2600mmとしており空間の広がりを感じるつくり。モデルルームを見れば、居住快適性が実感できるだろう。\n\n「グランドシティタワー池袋」など都心エリアのタワーマンションの販売価格は大きく上昇している。大山駅の位置する東武東上線は、高架化などによる沿線整備が今後進んでいく。10年後には、商店街が多く下町イメージのある東武東上線沿線の印象も大きく変わるかもしれない。\n新築マンション市場は、都心も郊外も価格上昇圧力建材・設備機器が今秋値上げ\n地価LOOKレポートが示すように都心の利便性の高い商業地や住宅地をリーズナブルに取得することは困難だ。\n\n ホテル、商業施設、オフィスなどとも競合し当面は高止まりが続くだろう。また、人口増加傾向も緩やかな郊外エリアの地価上昇は限定的だが建築費の上昇がマンション価格を押し上げる。株式会社LIXILは、2024年6月に建材・設備機器のメーカー希望小売価格の一部改定を公表した。\n\n サッシやドアが約10％程度の引き上げなど、水栓金具、タイルなどの価格がアップする。原材料費や物流費の上昇が価格改定の理由で、先々の新築マンション価格にも影響が出そうだ。こうした価格上昇を見据え、4,000万円台前後で3LDKタイプに手が届く郊外エリアの大規模マンションの中には、「ミハマシティ検見川浜２街区」など人気を集めている物件もある。\n\n 東京23区に比べ、千葉県や埼玉県の郊外エリアのマンション価格はまだ抑えられている。予算を重視するなら、価格がリーズナブルな郊外大規模マンションも狙い目だ。\n\nvar lifulflg = false;＄（window）.scroll（function （） { // トップからのスクロール量を取得 let scroll = ＄（this）.scrollTop（）; if （scroll ＞= 400 ＆＆ lifulflg == false）{ lifulflg = true; ＄.ajax（{ type: ""GET"", url: ""/list/liful/liful-func.json?func=getLifulAPI_mansion_search＆area_ids=16100010000714,16100010000713,16100010000728＆cmp_id=012_0000000000000027"", dataType:""json"" }） .done（function（data） { var data_stringify = JSON.stringify（data）; var data_json = JSON.parse（data_stringify）; ＄（'.liful_area'）.html（data_json[0][""lifulhtml""]）; }）; }}）;\n岡本郁雄","['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-000-1-view.jpg?pri=l&w=640&h=282&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-001-1-view.jpg?pri=l&w=640&h=339&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-002-1-view.jpg?pri=l&w=640&h=262&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-003-1-view.jpg?exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-004-1-view.jpg?exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-005-1-view.jpg?exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-006-1-view.jpg?exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-007-1-view.jpg?exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-008-1-view.jpg?exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-009-1-view.jpg?pri=l&w=536&h=640&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240711-01112304-diamondf-010-1-view.jpg?pri=l&w=640&h=480&exp=10800']","['https://diamond-fudosan.jp/articles/photo/1110056?photo=3', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/000', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/001', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/002', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/003', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/004', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/005', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/006', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/007', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/008', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/009', 'https://news.yahoo.co.jp/articles/b6c3dc58735780358525138e879a2ad263baa2fa/images/010']"
