headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
コンパクトなXマウント用ライトバズーカで鉄道を実写！ SIGMA 100-400mm F5-6.3 DG DN OS レビュー（CAPA CAMERA WEB）,https://news.yahoo.co.jp/articles/e4f27f0e5f028ed180c44b53a0d136cce948d933,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231228-00010000-capa-000-1-view.jpg?exp=10800,2023-12-28T19:30:02+09:00,2023-12-28T19:30:02+09:00,CAPA CAMERA WEB,capa,CAPA CAMERA WEB,2039,"\nFUJIFILM X-T5 ＋ SIGMA 100-400mm F5-6.3 DG DN OS | Contemporary\n相次いで富士フイルムXマウントレンズを投入するシグマから、超望遠ズームレンズ「100-400mm F5-6.3 DG DN OS | Contemporary」が登場した。フルサイズ対応のDG DNシリーズだけに、写りにも期待。鉄道写真撮影の現場で、その実力に迫る。\n【写真】この記事のほかの写真を見る\nフルサイズ用超望遠ズーム “ライトバズーカ” をXマウント化\n小型・軽量と高画質を兼ね備えたシグマのコンテンポラリーラインに、2本のXマウント用レンズが加わった。1本目は「100-400mm F5-6.3 DG DN OS | Contemporary」、通称 “ライトバズーカ”。最初にレンズを手にしたとき、そのコンパクトさに驚いた。全長は200mmを切り、フードの形状もスリムで、カメラバッグに難なく収まる。\n\n富士フイルムXマウントはAPS-Cフォーマットだが、本レンズはフルサイズ用に設計されたもの。もともと周辺部まで高い画質に定評のあるレンズだが、イメージサークルに余裕があるのは、レンズの性能にとってプラス要素。絞り開放でも、画面の四隅までしっかりとした解像を実感する。\n\nXマウント用に、AF駆動や通信速度を最適化するアルゴリズムを開発・搭載し、最新のAF制御、ボディ内手ブレ補正にも対応するという。AFはステッピングモーターにより、静粛で素早く駆動。レンズ内手ブレ補正機構「OS」は補正効果5段分に相当し、小型・軽量な筐体と相まって、35判換算600mm相当という超望遠撮影を、手持ちで気軽に楽しめた。\n600mm相当の超望遠で圧縮効果を生かす\n富士フイルム X-T5 シグマ 100-400mm F5-6.3 DG DN OS | Contemporary 絞りF9 1/800秒 ISO400 WB : 晴れ\n宇都宮に誕生したトラムは日本で最も新しい鉄道だ。電車の行き交う通りを、望遠端400mmで手持ち撮影。電柱がズラリと並んだ様子は、35mm判換算600mm相当の圧縮効果ならでは。\n広角端100mmの質感描写がイイ\n富士フイルム X-T5 シグマ 100-400mm F5-6.3 DG DN OS | Contemporary 絞りF7.1 1/30秒 ISO200 WB : オート\nSLが発車した直後のゆっくりした車輪の動きを、手ブレ補正 “モード2” で撮影。高い解像性能と強力な手ブレ補正により、重厚な金属の質感をしっかり表現できた。\n迫り来るSLの迫力を被写体検出AFで捕捉\n富士フイルム X-T5 シグマ 100-400mm F5-6.3 DG DN OS | Contemporary 絞りF6.3 1/1000 秒 ISO800 WB : オート\n「X-T5」の被写体検出AF「電車」で撮影。AF駆動や信号通信はXマウント用に開発されたアルゴリズムを搭載しているので素早く合焦し、SLがフレームアウトするまで逃さずに追従した。\nFUJIFILM X-T5 ＋ SIGMA 100-400mm F5-6.3 DG DN OS | Contemporary\n■コンパクトで手に馴染む超望遠ズーム\n600mm相当の超望遠とは思えない小型・軽量なサイズ感。コンパクトボディの「X-T5」との組み合わせは取り回しが快適で、一日撮影していても重さを感じないほどだった。\n\n■特殊硝材を用いて諸収差を補正\nレンズ構成は16群22枚。特殊低分散ガラスを用いたFLDレンズ1枚、SLDレンズ4枚を採用し、諸収差を良好に補正。レンズ周辺部まで均一な高解像度が得られる。\n\n■Xマウント用に変更されたスイッチ類\nレンズ側面のスイッチをXマウント用に最適化。フォーカスモード切り替えスイッチはAFファンクション設定スイッチに、円形のAFLボタンはAFファンクションボタンに変更された。\n\n■マウント部に簡易防塵防滴構造を採用\nマウント部の外側にゴムのシーリングが施され、雨や砂埃などの浸入を防いでいる。さまざまな条件下でも快適に撮影できるように配慮されている。\n\n\n発売日 2023年9月21日\n参考価格 118,800円 (税込)\n\n焦点距離 100～400mm (35mm判換算 150～600mm相当)\nレンズ構成 16群22枚\n絞り羽根枚数 9枚 (円形絞り)\n最短撮影距離 ワイド端 112cm、テレ端 160cm\n最大撮影倍率 1：4.1 (テレ端)\nフィルター径 67mm\n最大径×長さ φ86×199.5mm\n質量 1,135g (プロテクティブカバーを含む)\n\n※参考価格は記事公開時点の量販店価格です。\n米屋こうじ","['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231228-00010000-capa-000-1-view.jpg?exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231228-00010000-capa-001-1-view.jpg?pri=l&w=640&h=426&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231228-00010000-capa-002-1-view.jpg?pri=l&w=640&h=426&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231228-00010000-capa-003-1-view.jpg?pri=l&w=426&h=640&exp=10800', 'https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231228-00010000-capa-004-1-view.jpg?pri=l&w=640&h=426&exp=10800']","['https://news.yahoo.co.jp/articles/e4f27f0e5f028ed180c44b53a0d136cce948d933/images/000', 'https://getnavi.jp/capa/report/452372/?gallery=gallery-1_1', 'https://news.yahoo.co.jp/articles/e4f27f0e5f028ed180c44b53a0d136cce948d933/images/001', 'https://news.yahoo.co.jp/articles/e4f27f0e5f028ed180c44b53a0d136cce948d933/images/002', 'https://news.yahoo.co.jp/articles/e4f27f0e5f028ed180c44b53a0d136cce948d933/images/003', 'https://news.yahoo.co.jp/articles/e4f27f0e5f028ed180c44b53a0d136cce948d933/images/004']"
