headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
「今日そういう気分じゃないの…」に46歳夫が豹変。妻が性的同意を求めた瞬間に起きた「あること」【専門家助言】（FORZA STYLE）,https://news.yahoo.co.jp/articles/24b10bf4bfeff0d12b38e44f57fe12cdba9ae5cb,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260628-00078902-forza-000-2-view.jpg?exp=10800,2026-06-28T20:00:40+09:00,2026-06-28T20:09:16+09:00,FORZA STYLE,forza,FORZA STYLE,1298,※写真はイメージです 2023年の刑法改正により、従来の強制性交等罪が統合、改組して「不同意性交等罪」が新設されたことで「性的同意」という言葉がぐっと身近なものになった。そんななか、今なお見落とされがちなのが夫婦間における同意のあり方だ。 危機管理コンサルタントの平塚俊樹氏はこう指摘する。 ※写真はイメージです 「法改正により、夫婦間であっても配偶者の意思を無視した性行為は明確に違法となり得ることが示されました。しかし、いまだに『結婚したのだから、妻の身体はいつでも自由にできる』という、前時代的な『妻の所有意識』を引きずっている男性がいるのも事実です。中には『どのように同意を取ればいいのか分からない』と戸惑う声もありますが、現実的には、これまで同意なしで強要できていた過去の構造こそが異常だったと言わざるを得ません」 んな夫婦生活の同意をめぐる意識の溝に、深く頭を抱えているのが、2児の母である都内在住の会社員・神山みずほさん（仮名・47歳）だ。 「1歳年下の夫から、付き合っている時から考えても、性的同意を求められたことは一度もありませんでした。正直に言えば、したくない日もたくさんありました。でも、険悪になるのが怖くて言い出すことができなかった。なかば襲われるように行為に及ぶ日もありましたが、子どもたちの手前、大声を出すこともできず……。ただ、子どもの成長とともに回数も月1回程度に減っていたので、私が我慢すればいいと言い聞かせてきました」 ところが去年の春、次男が寮制の高校に入学したことで夫婦二人の生活になり、事態は一変する。 「子どもが家を出た途端、行為の頻度が一気に上がったんです。正直、仕事も忙しい上に更年期に差し掛かり、体調的にも厳しい日が多く、断りたいと思っていました。そんな矢先、メディアを通じて性的同意について正しく知る機会に恵まれたんです。『夫婦であっても、嫌な時は断っていいんだ』と法的な後ろ盾を得たような気持ちになり、本当にホッとしたのを覚えています」 そしてある夜、みずほさんはついに、意を決して夫に性的同意について切り出した。 「その日も、夫のムード的にまた襲われるような気がしたんです。だから思い切って『夫婦でも性的同意を取るのが今のルールなんだよ。私、今日はそういう気分じゃないの』と、できるだけ冷静に伝えました。そうしたら、夫の態度が豹変したんです」 それまで優しかった夫が信じられないほど激昂し、あまりにも「理不尽な疑い」をかけてきたという。 夫の子供じみた態度に「心底恐怖を覚えました」言うみずほさん。 「それに…夫の影響が息子にも及んでいたいてゾッとしました」 その夜の出来事を思い出し、声を震わせていた。 【関連記事】「お前まさか…」性的同意を求めた妻に夫が投げつけた「ある疑い」。妻がなかば襲われる日々にNOを突きつけた本当の理由 ※本記事で使用している写真はイメージです。 【取材協力】危機管理コンサルタント|平塚俊樹氏 【聞き手・文・編集】河本美乃里 PHOTO:Getty Images 【出典】法務省|性犯罪関係の刑法改正等Q＆A,[],[]
「さっぱりしたでしょ！」義母に預けたら娘の長い髪が消えてまるで別人に。子どもの初カットを奪った挙句放った「まさかの一言」【専門家助言】（FORZA STYLE）,https://news.yahoo.co.jp/articles/aa2b69dd3b9772e1670463b4307b03155cbab868,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260628-00078895-forza-000-12-view.jpg?exp=10800,2026-06-28T06:00:45+09:00,2026-06-28T11:03:17+09:00,FORZA STYLE,forza,FORZA STYLE,1201,※写真はイメージです 昔は、近所の人が通りすがりの子どもに「可愛いね」と声をかけたり、頭を撫でたりする光景は日常茶飯事だった。しかし現代では、たとえ悪意がなくても、見知らぬ大人からの接触に強い恐怖や警戒心を抱く親は少なくない。防犯意識の高まりとともに、子どもを取り巻く「距離感」の常識は、ここ十数年で劇的に変化している。 ※写真はイメージです こうした価値観の変化について、危機管理コンサルタントの平塚俊樹氏はこう指摘する。 「現代の育児では、子どもを一人の独立した人間として尊重し、その身体を守る『子どもの人権（自己決定権）』やパーソナルスペースの意識が世界的なスタンダードになっています。実際、こども家庭庁でも啓発活動が行われているほどです。しかし、この『新常識』へのアップデートができていない人も少なくありません。未だに『子どもはみんなで可愛がるもの』『良かれと思ってやることはすべて正義』という感覚のまま、境界線を踏み越えてしまうのです」 今回取材に応じてくれたのは、都内在住の会社員・金本泉さん（仮名・34歳）。3歳になる一人娘を育てる彼女もまた、身内であるはずの「義母」の、アップデートされない独善的な暴走によって傷つけられた一人だ。 ある週末、どうしても外せない用事があり、泉さんは娘を義実家に数時間だけ預けることにした。これまでにも何度か預けたことがあり、義母も「任せておいて!」と快く引き受けてくれたため、安心して預けたという。 用事を済ませ、わずか2時間後に義実家へ迎えに行き、リビングのドアを開けた瞬間、泉さんは自分の目を疑った。そこにいたのは、まるで「別人」のようになってしまった娘の姿だったのだ。 「あまりの衝撃に言葉もありませんでした。せっかく伸ばしてきた娘の長い髪が…みるも無惨な状態になっていたんです。前髪も異常に短くなっていて…。それなのに義母は何も気にしていない様子で、その空気感にも恐怖を覚えました」 あまりにショックに言葉を失い立ち尽くしている泉さんに、義母は悪びれる様子もなく、「あ、髪? 伸びてて邪魔そうだったから、可愛くしてあげたよ!さっぱりしたでしょ!」と満面の笑みで言い放った。 「しかも義母が、娘の髪の毛をバッサリ切った理由があまりにも身勝手で…。そのショックを夫に打ち明けた際の夫の一言にも深く傷つきました。娘の髪の毛を伸ばしていたのは大切な理由があったのに、それも覚えていないなんて…」 そう語る泉さんの表情は、深い絶望に満ちていた。 【関連記事】「髪を伸ばしていたのは…」妻が語った本当の理由とすべてを台無しにした義両親と夫の致命的な一言 ※本記事で使用している写真はイメージです。 【取材協力】危機管理コンサルタント|平塚俊樹氏 【聞き手・文・編集】河本美乃里 PHOTO:Getty Images 【出典】こども家庭庁|こどもの権利って!?,[],[]
