headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
「1.5度目標」進捗をはじめて確認へ　COP28ドバイで開幕（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/5393a6447a52a448b424154df589ada0e82fb278,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124697-jnn-000-2-view.jpg?exp=10800,2023-11-30T22:40:32+09:00,2023-11-30T22:44:00+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,432,\nTBS NEWS DIG Powered by JNN\n気候変動対策について話し合う国連の会議「COP28」がUAE=アラブ首長国連邦のドバイで開幕しました。\n\n30日、ドバイで開幕したCOP28は来月12日まで開かれ、190か国を超える国や地域の代表が参加することになっています。\n\n会議では、世界の平均気温の上昇を産業革命前に比べて1.5度に抑えるパリ協定の実現に向け、世界全体の進捗状況を確認する「グローバル・ストックテイク」が初めて実施されます。\n\nまた、この進捗の確認を踏まえて、化石燃料の段階的な廃止や2030年までに再生エネルギーを3倍に拡大する目標などについても議論が行われる予定で、各国が野心的な対策を一致して打ち出せるかが焦点となっています。\n\nさらに、前回のCOPでは途上国を対象に気候変動で生じた被害救済への基金の創設が決まっていますが、今回、この運用に向けた具体的な内容についても議論される予定です。\nTBSテレビ
三井住友FGの新社長に中島達氏「さらなる高みに導いていく」（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/eae19c60843183a3d85c77144658ddcc99757a93,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124690-jnn-000-1-view.jpg?exp=10800,2023-11-30T23:01:59+09:00,2023-11-30T23:01:59+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,558,\nTBS NEWS DIG Powered by JNN\n三井住友フィナンシャルグループは、前社長の太田純氏が今月25日に死去したことに伴い、副社長の中島達氏を社長に昇格させる人事を発表しました。\n\n中島達新社長\n「私がまずすべきことは、良いモメンタム（勢い）をしっかり維持、向上させ、そのうえで三井住友フィナンシャルグループ、SMBCグループをさらなる高みに導いていくということだと考えております」\n\n中島達氏（60）は1986年に東京大学工学部を卒業後、当時の「住友銀行」に入行。経営の中心となる企画部門を長年にわたって経験し、「旧住友銀行」と「旧さくら銀行」の統合など、数多くの大型案件に携わってきました。\n\n高校と大学時代に打ち込んだラグビーで、強靭な精神とフェアプレーの精神を培ったという中島氏。今年の4月からは三井住友フィナンシャルグループの副社長を務め、前社長の太田純氏が今月25日に死去したことに伴い、社長職を代行していました。\n\n中島達新社長\n「太田前社長の遺志をしっかりと引き継ぎ、施策をしっかりと成し遂げていきたいと考えております」\n\n昇格する中島副社長は、太田前社長がまいたデジタル戦略や海外展開などの成長の種をさらに育てていくと決意を話しました。\nTBSテレビ
「筋が通らない、理念も信念もまったくない」 国民・榛葉幹事長が前原氏らの離党届提出を厳しく批判（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/5cbd8174c8e58d801f824254291c756f02040864,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124695-jnn-000-2-view.jpg?exp=10800,2023-11-30T22:24:07+09:00,2023-12-01T01:01:05+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,432,\nTBS NEWS DIG Powered by JNN\n国民民主党の前原代表代行らが離党届を提出し、新党を結成する方針を明らかにしましたが、国民民主党の榛葉幹事長は「筋が通らない。理念も信念も全くない」などと厳しく批判しました。\n\n前原代表代行ら国民民主党の衆参の議員4人がきょう、離党届を提出し、無所属の1人と合わせて5人で新党「教育無償化を実現する会」を結成すると表明しました。\n\nこれについて、国民民主党の榛葉幹事長は「筋が通らない。理念も信念も全くない」などと厳しく批判し、除名などの処分を含めて「すべてが選択肢だ」と述べました。\n\nまた、小選挙区で敗れて比例復活で当選した議員については、議員を辞職すべきとの考えを示しました。\n\n一方、立憲民主党の泉代表は、前原氏らの行動について「国民民主党が補正予算に賛成をして、岸田政権を補完をする動きをしたことに耐えられなかったという気持ちはわからないでもない」と述べました。\nTBSテレビ
荻窪駅近くで建物燃える　けが人・逃げ遅れなし　JR中央・総武線の運行には影響なし（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/96ba43576bd77f5618b73f8c206f7363cd0a6bac,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124698-jnn-000-6-thumb.jpg?exp=10800,2023-11-30T22:08:04+09:00,2023-11-30T23:42:05+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,213,\nTBS NEWS DIG Powered by JNN\n警視庁などによりますと、きょう午後9時半前、東京・杉並区のJR荻窪駅近くで「火事です。火の粉が飛んでいる」と目撃した男性から110番通報がありました。\n\nこの火事で、焼き肉店が入る3階建ての建物が焼け、火は午後11時15分ごろに消し止められました。\n\n東京消防庁によりますと、この火事で1人が軽いけがをして、逃げ遅れはいないということです。\nTBSテレビ
米軍への飛行停止申し入れ後もオスプレイの離着陸を20回確認　木原防衛大臣が明らかに（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/e324365ea650440abdc94dd204df5ee72213fee6,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124692-jnn-000-3-thumb.jpg?exp=10800,2023-11-30T21:59:59+09:00,2023-12-01T04:08:04+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,425,\nTBS NEWS DIG Powered by JNN\nアメリカ軍のオスプレイが屋久島沖で墜落した事故について、木原防衛大臣は、防衛省がアメリカ軍に飛行停止を申し入れた後も沖縄の普天間基地などでオスプレイの離着陸を確認したことを明らかにしました。\n\n木原防衛大臣\n「地方協力局長からの要請以降、30日の15時30分までの間に普天間飛行場においては計18回、嘉手納飛行場においては計2回の離着陸を実施したこと、これを目視で確認をしている」\n\n防衛省によると、在日アメリカ軍のラップ司令官に防衛省から飛行停止の申し入れをしたのは、11月30日午前8時とのことで、その後もオスプレイの飛行が続いていたことになります。\n\n木原防衛大臣は夕方にラップ司令官と面会し、改めて安全が確認されてから飛行を行うよう要請しましたが、アメリカ側の回答については明言を避け、「私からの要請をしっかりとお聞きになった」と述べるに留めました。\nTBSテレビ
エルサレムのバス停で民間人に銃撃　3人死亡　パレスチナ人の男2人が発砲　ハマスは事件への関与を認める（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/0ea70c225f7ab025fbf93cc6903900dac60e399a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124683-jnn-000-2-thumb.jpg?exp=10800,2023-11-30T22:09:51+09:00,2023-11-30T22:10:51+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,297,\nTBS NEWS DIG Powered by JNN\n中東エルサレムでパレスチナ人の男2人が民間人に向かって発砲し、3人が死亡しました。\n\n発砲音が響くなか、逃げ惑う人々。\n\nイスラエルメディアによりますと、エルサレムで30日朝、パレスチナ人の男2人がバス停に立っていた民間人に対して発砲し、男女3人が死亡したほか、少なくとも6人が負傷したということです。発砲した男2人はイスラエルの治安部隊によって射殺されました。\n\nこの事件について、イスラム組織ハマスは先ほど、構成員の男2人が「エルサレムで作戦を実行した」とする声明を発表し、事件への関与を認めました。\nTBSテレビ
【独自】「もう一度再建のチャンスを」日大現役アメフト部員が激白、あす廃部の最終結論を前に…【Nスタ解説】（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/db6a72fb152f7c595d13b622d11f407ff0e981a0,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-20868272-jnn-000-1-thumb.jpg?exp=10800,2023-11-30T22:13:32+09:00,2023-11-30T22:13:32+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,3397,\nTBS NEWS DIG Powered by JNN\n薬物事件に端を発し、廃部の危機にある日本大学アメフト部。30日、現役部員2人がJNNの取材に応じ、複雑な心境を明かしました。\n【写真を見る】【独自】「もう一度再建のチャンスを」日大現役アメフト部員が激白、あす廃部の最終結論を前に…【Nスタ解説】\n■日大現役アメフト部員が激白 薬物について「噂も全くない」「全然知らなかった」\n\n30日午後3時すぎ、日本大学アメフト部の現役部員が、JNNのカメラに心境を語りました。\n\n――寮などで生活していく中で、薬物などの噂はもう全くなかった?\n\n日大現役アメフト部員\n「全くないです」\n「寮もそういう話は全くなくて、管理もしっかりしていた。全然知りませんでした」\n「本当に信じられないというか、何かの間違いだろうと思いました」\n\n2人の部員は、薬物の噂も聞いたことがないと話します。\n\n日大現役アメフト部員\n「自分自身、元々双子で片方が関学（関西学院大学）に行って、僕が日大に行って。甲子園ボウルの決勝で戦えたらいいな、と約束をしてて。それで日大で日本一になりたいと思って入りました」\n\n「本当に潔白である生徒が大多数で、数人のせいで、この生活が奪われるっていうのが、どうしてもチーム競技とはいえど、納得できないというか、受け入れられない。いま残された者たちにしてみれば、そういった部分が一番強いんではないかと思っています」\n\n――いま一度聞きますが、麻薬というのは全く見聞きしたことはなかったですか?\n「全くないです」\n――一度もないですか?\n「一度もないです」\n――噂についてはどうですか?\n「全くないです」\n\n■日大現役アメフト部員が激白 「突然『廃部』というメールが来た」\n\nアメフト部の“廃部”については…\n\n日大現役アメフト部員\n「突然メール来たんで、それに関しては受け入れるのに時間がかかったというか、受け入れられてない状況です」\n\n「そのメールを見たときは、最初はなんて書いてあるかも分からないぐらい動揺して、自分の中で納得いくというか、なかなか納得できなくて。ずっと毎週のミーティングで『来年のシーズンに向けてやっていこう』という話し合いをしていて、まとまっていたので。突然『廃部』というメールが来たので。なかなか受け入れられはしませんでした」\n\n「自分たちの望みとしては、廃部にならないことが一番なので、まずそれが、廃部っていうのが撤回されて、アメフト部にもう一度、立ち直れるチャンスっていうのを、再建できるチャンスっていうのを、もらいたいなというのが一番です」\n「署名を集めることしか、選手たち、学生たちは、することしかできないので、再開できるかわからないけど、ちょっとでも再開できればと思って。それで、みんな、ちょっとした望みでも、再開に向けて名前をみんな書いてくれて、学校側に通るかわからないですけど、訴えているっていう感じです」\n\n『再建のチャンスが欲しい』と語りました。\n\n日大現役アメフト部員\n「大多数が潔白の中、廃部になるというのは非常に不本意なことなので、しっかりと対策をした上で、私達にもう一度チャンスが欲しいと、そういう思いでこの取材に臨みました」\n\n「再開できたら、膿を絶対に出し切るので、なので、自分たちはアメフトをやりたい。やらせてもらえるように、ちょっとでもみんなに応援してもらって、支持されるように、アメフトを1日でも早く再開して、目標に向かって、練習できるために、取材をお願いしました」\n\n■「大多数が潔白」も突然の“廃部”方針 部員たちへのケアは?\n\n井上貴博キャスター:\n今回のインタビューというのは部員の主張なので、大学側の主張もあるかと思います。\n\nしかし、学生らが言っていたのは、1人目の逮捕者が出たときに、すぐに集まることは許されなかったが、連絡を取り合って改善点を話し合っていた。\n\n1か月ほど前に、ようやく集まることが認められ、そこで話し合いをして「これからこういうことをやっていきたい」ということを上にあげようとしていた最中、連絡が来て“廃部”ということが決まった。しかも、その理由は聞かされていない。\n\n結局、大学はどこを見ているのかな、というのを感じてしまったのですが。\n\n大学ジャーナリスト 石渡嶺司 氏:\n特に何も付帯条件がないままに、廃部の話が先行して出る、という点はかなり驚きました。2つの点で無責任だからです。\n\nまず監督や、関係者の処分を大学が認定したわけでもない。30日になって、文科省に提出した報告書で、監督やその他の関係者の責任等は認定してますが、他の大学では、もっと早くできて当たり前なんですよ。それをやらないまま、部の廃止が先に来てしまうというのは、かなり無責任だなと思いました。\n\nそれと合わせて、廃部にするのは不可避だったとしても、やはり学生に対して、あるいは入学予定の高校生に対する心のケア、あるいは支援や補償、そういった点も付帯条件として明らかにすべきだったと思います。\n\nその2つの点で、ちょっと無責任だなと思いました。\n\nホラン千秋キャスター:\n大学の組織としての幹部の皆さんが、全く一枚岩になれていない状況で廃部という情報が出てくる。いま、日大アメフト部をどうするのかという部分は、誰がどのようにして話し合っているんでしょうか。\n\n石渡嶺司 氏:\nもちろん林理事長も、それ以外の経営幹部も「日大を良くしよう」という思いはお持ちだと思います。ただ、それ以上に自己保身があまりにも先行してしまっている。それが“日大迷走劇場”を長引かせているのかなと見ています。\n■日大アメフト部 今後はどうなる…?\n\n井上キャスター:\nどうしても大人の理論でどんどん進んでいってしまう。本来であれば、守られるべき学生が守られていないような印象を受けます。\n\n先ほどの現役部員は「日大アメフト部員は約120人、関係者を含むともっと多くなる。寮に住むのは30人弱」だと話をしていました。寮で暮らしている学生は、少数派であることがわかります。\n\nまた、監督と直接会う機会については「まだない。話し合うことができていない」。思いを大学関係者に直接伝える機会は「（廃部と聞き）代表者何名かが伺ったが、廃部理由などは現時点でも理由は聞かされていない」。これらは学生側の主張なので、大学側に他の言い分があるかもしれません。\n\n大学に裏切られたという気持ちありますか?と問うと、ぐっと言葉を飲んで、「裏切られたというよりも、まだこれからですけど」と話をしていたんですよね。やはり、大人への思いっていうのは感じてるのかなというふうに思いました。\n\n田中ウルヴェ京さん:\n言葉の選び方はすごく丁寧にされてるんだろうな、という印象はとても受けました。\n\n一方で、わからないところが何かというと、「やれることをやろうとしたのに、やらせてもらえなかった」というところが、どこの部分であり、そして今やっていることがどこまでか、ということもおそらく言わせてもらえないのかもしれない、とか。\n\n見える部分と見えない部分ってあるので、学生の皆さんが一丸となって何かをやろうとしたときに、やはりメディアよりも、本来は一番身近なステークホルダーである監督や、あるいは部長だったり、というようなところから話が本来は届くべきなのに、そこがどうなってるのかっていう。そのコミュニケーションのスムーズさですよね。そこにはすごく疑問を感じます。\n\nホランキャスター:\n今のところ廃部へという動きですが、「廃部はさすがに厳しすぎるのではないか」という署名活動も始まっている中で、今後どうなっていくというふうに見られているでしょうか?\n\n石渡嶺司 氏:\n廃部は今のペースでいくと避けられないかな、と思ってます。そうなると、学生としては、自主的に活動する「同好会」ということでやっていくしかないかな、と見ています。\nTBS NEWS DIG Powered by JNN
鹿児島県で最大震度2の地震　鹿児島県・瀬戸内町（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/02b284286c882d848555bb4a077bc57b8417abf8,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-20868238-jnn-000-1-view.jpg?exp=10800,2023-11-30T20:42:57+09:00,2023-11-30T20:42:57+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,350,\nTBS NEWS DIG Powered by JNN\n30日午後8時35分ごろ、鹿児島県で最大震度2を観測する地震がありました。\n\n気象庁によりますと、震源地は奄美大島近海で、震源の深さはおよそ10km、地震の規模を示すマグニチュードは3.7と推定されます。\n【詳細】各地の震度一覧・最新LIVE\nこの地震による津波の心配はありません。\n\n最大震度2を観測したのは、鹿児島県の瀬戸内町です。\n\n【各地の震度詳細】\n\n■震度2\n□鹿児島県\n瀬戸内町\n\n■震度1\n□鹿児島県\n天城町 伊仙町\n\n気象庁の発表に基づき、地域ごとに震度情報をお伝えしています。\n新たな情報が発表され次第、情報を更新します。\nTBS NEWS DIG Powered by JNN
「原因は噴火で決まり」10月上旬に相次いだ鳥島近海の地震　地震予知連絡会会長が見解示す（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/3cf01bf367b891a44e2c14739f9cbf13192179da,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124685-jnn-000-2-view.jpg?exp=10800,2023-11-30T20:25:20+09:00,2023-11-30T20:40:47+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,533,\nTBS NEWS DIG Powered by JNN\n10月上旬に鳥島近海で相次いだ地震の原因について、地震予知連絡会の山岡耕春会長は個人的な見解とした上で、「火山噴火によるもの」との考えを示しました。\n\n鳥島近海では、10月2日から9日かけて地震が相次ぎ、9日には千葉県から沖縄県にかけての太平洋沿岸の広い範囲に津波をもたらしました。\n\nこの一連の地震活動の原因について、政府の地震予知連絡会の山岡会長は、個人的な見解とした上で「火山の噴火によるものだと思う」と述べました。\n\n地震予知連絡会 山岡耕春会長\n「1989年の（伊豆半島沖の）現象と非常に似ている点もある。個人的には噴火で決まりかなと」\n\nこの理由として山岡会長は、▼地震波の観測結果から海底の非常に浅いところか海水中で地震の原因となる事象が起きたと考えられることや、▼この地震の特徴が1989年に伊豆半島沖で発生した噴火活動による群発地震とよく似ていることを挙げています。\n\nまた、今後地震の原因を確定するためには、海底地形の観測などを進めることが必要だとの考えを示しました。\n\nこの地震と火山活動の関係について気象庁は「現状では不明」としています。\nTBSテレビ
ふるさと納税　100万円寄付の返礼品で「ニュースキャスターなれる券」初の寄付者が！（TBS NEWS DIG Powered by JNN）,https://news.yahoo.co.jp/articles/3a06842d5565de845397e9cc04f2a7cd9dba7771,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-07124680-jnn-000-2-thumb.jpg?exp=10800,2023-11-30T20:14:34+09:00,2023-11-30T20:16:40+09:00,TBS NEWS DIG Powered by JNN,jnn,TBS NEWS DIG Powered by JNN,109,\nTBS NEWS DIG Powered by JNN\nこれから駆け込みで行う人も多いふるさと納税。ニュースキャスターになれる返礼品に初めて寄付した人が…。Nスタはその寄付をした人を取材しました。\nTBSテレビ
