headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
USB type-C対応のEarPodsがシェア拡大に貢献、有線イヤホン市場（BCN）,https://news.yahoo.co.jp/articles/b5b4fb1a3098145f31eef8eadd1272d8534cd45c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00382332-bcn-000-3-view.jpg?exp=10800,2023-11-30T18:00:00+09:00,2023-11-30T18:00:59+09:00,BCN,bcn,BCN,962,\n有線イヤホン市場 メーカー別販売数量シェア\n有線イヤホン市場において、「Apple EarPods with USB-C Connector」の販売増でアップルのシェア拡大に貢献していることが家電量販店・ネットショップの実売データを集計する「BCNランキング」により明らかとなった。\n【写真ギャラリー】\n21年1月の販売数量を「100.0」とした有線イヤホン市場は、23年10月まで基点を一度も上回ることなく縮小している。もう少し指数の推移を細かくみていくと、22年4月までは80を上回る水準を維持できていたが、同年6月に77.0となったのち、80を下回る月が出始める。23年に入ると更に指数は低い水準で推移し、2月に70.6、6月は68.8まで落ち込んだ。その後10月は73.7と少し持ち直している。\n \n\n 23年10月時点の上位5メーカーを対象に、22年1月以降のシェアの動向をみていく。オーディオテクニカはほぼ16-18％、エレコムも14-16％の間で推移している。JVCケンウッドは22年1月時点では10％に達していなかったが、23年6月以降シェアを上げ、10月は12.0％まで拡大した。一方、ソニーは14.0％から11.0％へ1年10か月で3ポイント下落し、JVCケンウッドとは対照的な動きとなった。上位5メーカー中、最も変動したのはアップルだ。22年1月に12.4％だったシェアは半年後には8.8％まで下落、その後は緩やかに回復。23年10月は17.6％と前月から4ポイントほど上昇して首位になった。この動きは9月の、USB type-Cを搭載したiPhone 15シリーズと同時発売の「Apple EarPods with USB-C Connector」が要因。これがアップルのシェアの拡大につながった。\n\n 現在では何かと完全ワイヤレスイヤホンが話題に挙がっているものの、有線イヤホンがイヤホン全体の6割程を占めている。今後も有線イヤホンの需要は根強く残るだろう。\n\n＊「BCNランキング」は、全国の主要家電量販店・ネットショップからパソコン本体、デジタル家電などの実売データを毎日収集・集計している実売データベースで、日本の店頭市場の約4割（パソコンの場合）をカバーしています。
ムーミンとコラボ！ 「VAIO F16/F14」を直営ストア限定で発売（BCN）,https://news.yahoo.co.jp/articles/845c203a7539477bdbd5af0dab05b74002142c7f,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00382319-bcn-000-3-view.jpg?exp=10800,2023-11-30T17:30:00+09:00,2023-11-30T17:30:59+09:00,BCN,bcn,BCN,754,\nVAIO F16 ムーミンモデル（ウォームホワイト）\nVAIOは、ノートPC「VAIO F16」「VAIO F14」とムーミンがコラボレーションしたモデルをVAIO直営ストア限定で販売する。価格は、VAIO F16が15万1800円から、VAIO F14が14万6800円から、すでに受注を開始しており、最速で届けることができるのが12月16日となる。\n【写真ギャラリー】\n●ムーミンキャラクターが天板と壁紙に\n ムーミンモデルは、本体カラーが「ウォームホワイト」「ネイビーブルー」「サテンゴールド」の3種類。そのカラーイメージに合わせて天板とデスクトップの背景（壁紙）にムーミンのキャラクターイラストが描かれている。また、特別仕様の白をベースにイラスト入りオリジナル梱包箱で届ける。\n \n\n ウォームホワイトは、やさしい印象を与えるカラーで雲や光が広がる景色のイメージ。自由気ままな暮らしを楽しむムーミンたちが、使う人の気持ちも明るくしてくれるようなデザインになっている。\n \n\n ネイビーブルーは、穏やかな光沢と品のあるカラーで月に照らされた夜の川のイメージ。ボートに乗るムーミントロールとガールフレンドのスノークのおじょうさん、少し離れた場所で釣りをするスナフキンと、ムーミン谷の穏やかな日々が感じられるデザインに仕上げている。\n \n\n サテンゴールドは、さりげなく輝くカラーで降り注ぐ日光のイメージ。豊かな自然に囲まれて過ごすムーミンたちの日常を描き、何気ない日常生活に彩りが感じられるデザインを採用している。\n \n\n なお、VAIO F16とVAIO F14は、プライベート、学び、ビジネスなどで必要な機能を搭載し、さまざまなシーンで使いやすい仕様になっている。
光美容器ブランド「Ulike」のサファイヤ冷感技術搭載光美容器が全国の家電量販店で12月1日から発売開始！（BCN）,https://news.yahoo.co.jp/articles/9ff5892c4d249ecc85d395c9856cc54a2ae9e455,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00382377-bcn-000-5-view.jpg?exp=10800,2023-11-30T18:00:00+09:00,2023-11-30T18:00:59+09:00,BCN,bcn,BCN,1210,\nサファイヤ冷感技術で全身のムダ毛ケアが行えるUlike Air3\nソフトバンクグループのSB C&Sは、Ulike（ユーライク）の光美容器2モデルを12月1日から全国の家電量販店およびSB C&Sが運営するECサイトのトレテク！ソフトバンクセレクションで順次発売する。\n【写真ギャラリー】\n●全世界で累計400万台の販売実績を誇るUlikeの光美容器\n 2013年の創業後、おうちサロンをコンセプトとして10年間ムダ毛ケアの家庭用美容機器を展開し、全世界での累計販売台数は400万台以上というUlike。SB C&SはUlikeの日本法人であるユーライクジャパンと販売代理店契約を締結し、Ulike製品の取り扱いを開始すると発表した。\n\n Ulikeの製品は現在、ECサイトで販売されているが、SB C&Sとの契約締結によって家電量販店の実店舗でも取り扱いがスタート。実際の製品に店頭で触れることができるようになる。\n\n 全国の家電量販店の実店舗と各ECサイトおよびSB C&Sが運営するECサイトで12月1日から順次発売するのは、Ulikeの光美容器Air3トータルケアセットとAir2トータルケアセット。いずれもオープン価格だが、市場想定価格は前者が6万9800円、後者が8万6000円だ。\n \n\n Ulike Air3光美容器は光を肌に照射してムダ毛ケアを行うIPL脱毛器。IPL脱毛は脱毛効果が高い半面、熱さや痛さなどの刺激を感じることも少なくない。Ulike Air3は高純度のサファイヤを肌との接触面に採用することで肌を冷やし、照射時の熱さや痛みを和らげてムダ毛ケアを行うという。\n\n 最大21J（ジュールの）ハイパワーでソフト、ボディ、パワーと3段階の照射レベルが選べ、連続照射モードに切り替えればボタンを押すことなく連続使用が可能。約8分で全身のムダ毛ができ、30分間の連続使用でも肌との接触面の表面温度は20度以下に保つ。\n \n\n Ulike Air3トータルケアセットは、Air3光美容器と10分間で光美容器本体の除菌ができるUV除菌収納ボックス、照射前の除毛に使用できる充電式の電動シェーバーがセットになったモデル。\n\n もう一つのセットであるAir2光美容器はメンズ向きで、体毛が太く硬い男性用。Ai3と同様に最大21Jの照射パワーとサファイヤ冷感機能を搭載している。照射レベルは5段階で、連続照射モードにより約10分間で全身のケアが行える。\n\n Ulike Air2トータルケアセットは、このAir2光美容器にAir3トータルケアセットと同じUV除菌収納ボックスと充電式の電動シェーバーが付属している。\n\n 照射前の除毛から全身のムダ毛ケアに対応し、痛みを伴わずに快適な全身ケアができるUlikeの二つのセットを家電量販店の店頭で確認してみよう。
家電量販店デンキチがdポイント加盟店に、20店舗でdポイントがたまる・使える（BCN）,https://news.yahoo.co.jp/articles/2a3755881d84cef34f7caadf9e83be81918f8f28,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00382334-bcn-000-3-view.jpg?exp=10800,2023-11-30T18:30:00+09:00,2023-11-30T18:30:59+09:00,BCN,bcn,BCN,389,\ndポイントがたまる・使える家電量販店\n埼玉県を中心に家電量販店「デンキチ」を運営するでんきちは、デンキチ20店舗で11月20日から共通ポイント「dポイント」を導入した。ポイント進呈率は税込200円につき1ポイント。dポイントサービスを提供するNTTドコモが発表した。\n【写真ギャラリー】\n●dポイントがたまる・使える家電量販店が拡大\n ドコモはdポイントが使える店舗をジャンルごとに分類して公開しており、「家電量販店・AV機器」では、エディオン、コジマ、ジョーシン、ソフマップ、ノジマ、100満ボルト、ビックカメラなどもdポイント加盟店となっている。\n \n\n デンキチはスマートフォン決済サービス「d払い」をすでに導入しており、dポイントカード・アプリの提示とd払いの利用でdポイントがダブルでたまる。店舗数は埼玉15店舗、東京3店舗、千葉1店舗、群馬1店舗。
レジリエント、バックオフィス代行のプロフェッショナル「オフィス番」（BCN）,https://news.yahoo.co.jp/articles/e327dd75edff573968911ab8914b20350676b9e8,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00201627-bcn-000-1-view.jpg?exp=10800,2023-11-30T15:26:00+09:00,2023-11-30T15:26:00+09:00,BCN,bcn,BCN,1087,\nレジリエントが「オフィス番」を提供\nレジリエントは、平日はもとより夜間（22時まで）、土日も稼働するバックオフィス代行のプロフェッショナル「オフィス番」の提供を11月16日に開始した。\n\n\n\n オフィス番は、単なるアシスタントスタッフをアサインするだけでなく、導入を検討する顧客の課題を見極め、最適な人材を提供することを目指したバックオフィス代行サービス。\n\n 主な特徴としては、アシスタントスタッフが夜間（22時まで）、土日（9～18時）も対応する。バックオフィス業務といっても、必ず就業時間内に終えなくてはならないものばかりではない。特に突然急ぎの仕事が発生したときなどは、人をアサインするのも大変になる。そうしたときでも、いつもの頼れるスタッフに気軽に頼むことができる。\n\n 新しいメンバーが加わった時、「既存のITツールの使い方を一から教えなければならない」ということは、よく起こり得ること。小さなことのようだが、教える側の業務を妨げ、ストレスになることも事実。オフィス番では、ITツールを使い慣れたスタッフが、初日からスムーズに業務をスタートすることができる。\n\n バックオフィスサービスを利用したいと思っても、管理が煩雑化してしまって「何をどう切り出して依頼すればよいかわからない」という企業も多い。BPOサービスの効果を最大化するためには、業務の可視化と整理が欠かせない。同サービスの業務改善プランでは、専門のコンサルタントが課題の抽出から解決に向けた具体策までを包括的にアドバイスする。また、「ITに強い社員がいない」「ツールの有効活用ができない」「使い方がわからない」といった悩みをもつ顧客に向けて、IT担当者を用意。ITツールの選定・運用からちょっとした相談、さらには情報システム部の運用代行までを幅広くサポートする。\n\n オフィス番を活用して、バックオフィス業務を丸投げできれば、経営者だけでなく、一般社員もコア業務に集中することが可能となる。例えば、営業活動のさらなる効率化を検討する、既存サービスの見直し改良や改善を行うなど、これまでバックオフィス業務にとられていたマンパワーをコア業務のみに当てることで経営の最大化が期待できる。\n\n 税別価格は、バックオフィス支援サービスのアシスタントプランがトライアル1万円、ライトが4万5000円、スタンダードが9万円、プレミアムが15万円。DXプラン（業務改善）が10万円から。IT顧問サービス（情シス代行）のいつでも相談プランが1～5万円。運用代行プランが4～20万円。
Xでトレンド入りした「デデデデ」って一体何？　YOASOBIとanoさんの共演実現（BCN）,https://news.yahoo.co.jp/articles/bc0a8f0d137d17ac8afe2eb58877cc0374299fd9,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00382292-bcn-000-3-view.jpg?exp=10800,2023-11-30T12:30:00+09:00,2023-11-30T12:30:59+09:00,BCN,bcn,BCN,1049,\n【いま注目のトレンドワード・398】 11月20日にX（旧Twitter）で突如トレンド入りした「デデデデ」という謎ワード。実は「デデデデ」とは、浅野いにおさんの人気マンガ「デッドデッドデーモンズデデデデデストラクション」の略称だ。この作品は2024年春に前後章2章立てのアニメ映画として劇場公開されるのだが、一体なぜこのタイミングでトレンド入りしたのだろうか。\n\n\n\n●原作者も絶賛！ W主演を務める人気アーティストとは…？\n 映画化決定以降、徐々に情報解禁されてきた本作品。11月20日には、遂にダブル主演を務める声優が発表された。\n\n まず主役の女子高生・小山門出役を演じるのは、大人気ユニットYOASOBIのボーカルikuraとしても活躍するシンガーソングライターの幾田りらさん。幾田りらさんの起用に、ネット上では「竜とそばかすの姫での演技が素晴らしかったから今回も楽しみ！」「声の雰囲気がぴったり」と期待が高まっている。\n\n 続いて、門出の親友・おんたんこと中川凰蘭役を演じるのは、独特の雰囲気でバラエティ番組などで大活躍中のあのさん。anoとして音楽活動もおこなうあのさんは、本作が声優初挑戦となる。SNSでは「おんたんがあのちゃんなんて！ 推し×推しなの最高！」「余裕で脳内再生できる」「あのちゃん演技上手だからいいキャスティングかも！」とこちらも大きな話題となった。\n\n 「幾田りらとあのの組み合わせを思いついた人すごいわ」と異色のコンビに驚くファンが多い中、原作者の浅野いにおさんは自身のXで「これは実に完璧なキャスティングと言わざるを得ない！ 最高です！」と絶賛のコメントを投稿している。\n\n アニメ化決定から約8カ月が経ち、ようやく発表された主演キャストがビッグサプライズだったことから今回のトレンド入りとなった。アーティスト2人が共演することから「主演の2人が主題歌を歌ってくれたら最高すぎる」との声も上がっており、映画の公開に向けて今後の情報解禁を楽しみに待ちたい。（フリーライター・井原亘）\n\n「デデデデ」だけじゃない！ 是非チェックしたいその他トレンドワード\n・グラコロ\n・神アプデ\n・デーゲンブレヒャー\n・ナンジャモ\n\n■Profile\n井原亘\n\n元PR会社社員の30代男性。現在は流行のモノや現象を追いかけるフリーライターとして活動中。ネットサーフィンとSNS巡回が大好きで、暇さえあればスマホをチェックしている
理経、K Programで採択された研究開発課題へ研究開発機関として参画（BCN）,https://news.yahoo.co.jp/articles/255571349f0b12888a0213d86b3b3ed7956e5a8d,https://newsatcl-pctr.c.yimg.jp/t/amd-img/default.jpg?exp=10800,2023-11-30T15:18:00+09:00,2023-11-30T15:18:00+09:00,BCN,bcn,BCN,1002,\n理経は11月30日、科学技術振興機構（JST）が公募し、経済安全保障重要技術育成プログラム（K Program）で採択された、研究開発課題「協調・デジタルツイン技術の革新による小型無人機群システムの構築（仮称）」の研究開発機関として参画すると発表した。同課題は、K Programの研究開発構想の一つ「空域利用の安全性を高める複数の小型無人機等の自律制御・分散制御技術及び検知技術」の「小型無人機等の自律制御・分散制御技術」で、研究開発課題として10月31日に採択されたもの。\n\n K Programは、先端的な重要技術を育成し、日本が国際社会で確固たる地位を中長期的に確保し続けるため、国が定めたビジョンや開発構想に基づき、研究開発を実施することを目的としている。また、今回の課題が採択された研究開発構想は、将来多数の小型無人機の利活用と空域の安全性確保を両立させることを目指している。例えば、複数の小型無人機が連携して、被災地、インフラやプラントなどの構造物、高圧線周辺などの電磁波影響がある場所といった、未知な環境や複雑な環境、非GNSS環境でも情報収集や救援支援などの任務を遂行可能な高度な自律制御・分散制御技術を備えることが挙げられる。\n\n こうした目的を達成するために、理経を含めた同課題の研究開発機関は、過酷な環境での自律的な群飛行を実現する革新的な制御技術・システムを構築する研究分担者として研究開発を行う。複数の小型無人機による群飛行を実現するためには、自身の空間位置を自己位置推定・把握し、各小型無人機間で共有する技術が必要となる。この技術開発で理経は、群飛行に対応した多様なセンサシミュレーションが実施可能な仮想環境を構築し、センサ技術の早期確立を目指す。\n\n 理経では、大阪大学大学院工学研究科助教の末岡裕一郎氏を研究代表者とする研究開発体制で、同事業を12月から2028年3月まで実施する予定。\n\n なお、今回の課題が採択された研究開発構想「空域利用の安全性を高める複数の小型無人機等の自律制御・分散制御技術及び検知技術」では、1課題あたりの研究開発費は総額最大10億円（間接経費含む。また、金額は全研究開発機関の総額）としている。実際の金額については、今後予定しているJSTや研究開発構想の指揮・監督を行うプログラム・オフィサーとの協議などを経て決定する。
バッファローとTP-Linkが首位争い、今売れてる無線LANルーターTOP10　2023/11/30（BCN）,https://news.yahoo.co.jp/articles/545814c0e850a29a29f8ac53e8d91ebcd33898b8,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00382272-bcn-000-8-view.jpg?exp=10800,2023-11-30T12:30:00+09:00,2023-11-30T12:30:59+09:00,BCN,bcn,BCN,741,\nWSR-3200AX4S-BK\n「BCNランキング」2023年11月20日から26日の日次集計データによると、無線LANルーターの実売台数ランキングは以下の通りとなった。\n【写真ギャラリー】\n1位 Wi-Fi 6 対応ルーター スタンダードモデル ブラック\nWSR-3200AX4S-BK（バッファロー）\n\n2位 Archer AX80（TP-Link）\n\n3位 WSR-1500AX2S ブラック\nWSR-1500AX2S-BK（バッファロー）\n\n4位 Archer AX3000（TP-Link）\n\n5位 Aterm WG1200HS4\nPA-WG1200HS4（NEC）\n\n6位 Aterm WX5400HP\nPA-WX5400HP（NEC）\n\n7位 Archer AXE5400（TP-Link）\n\n8位 Wi-Fi 6(11ax)対応Wi-Fiルーター 4803+1147Mbps AirStation(ネット脅威ブロッカー2対応) マットブラック\nWSR-6000AX8P-MB（バッファロー）\n\n9位 Wi-Fi 6(11ax)対応Wi-Fiルーター 4803+573Mbps AirStation マットブラック\nWSR-5400AX6B-MB（バッファロー）\n\n10位 Wi-Fi 6 対応ルーター スタンダードモデル ホワイト\nWSR-3200AX4S-WH（バッファロー）\n \n\n＊「BCNランキング」は、全国の主要家電量販店・ネットショップからパソコン本体、デジタル家電などの実売データを毎日収集・集計しているPOSデータベースで、日本の店頭市場の約4割（パソコンの場合）をカバーしています。
丸善・ジュンク堂書店、PayPayスタンプキャンペーン（BCN）,https://news.yahoo.co.jp/articles/5a619d5ccbb7a5cb1dc886042521615c6554c41f,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00382283-bcn-000-3-view.jpg?exp=10800,2023-11-30T11:30:00+09:00,2023-11-30T11:30:59+09:00,BCN,bcn,BCN,499,"\nPayPayスタンプキャンペーン開催中\n丸善ジュンク堂書店は、「PayPayでお支払するだけでスタンプたまってプレゼントもらえる！」キャンペーンを、丸善ジュンク堂書店グループ86店舗で、2024年1月21日まで開催している。\n\n\n\n●86店舗で開催中 2024年1月21日まで\n 今回のキャンペーンでは、PayPayを使って税込2500円以上の支払いをするとスタンプが1つたまる。スタンプが3個たまると、PayPayポイント200ポイントを獲得できる\n\n PayPayポイントは、スタンプ3個獲得から30日後に付与され、PayPayカード公式ストアで利用することができる。出金・譲渡は不可となっている。\n \n\n 別途、丸善ジュンク堂書店グループ99店舗では、キャンペーンサイトからエントリーの上、会計時にdポイントカードを提示して1回税込3300円以上を購入するとdポイントを通常の5倍（通常ポイント1倍＋キャンペーンポイントとして4倍分）進呈する「税込3,300円以上お買い上げでdポイント5倍キャンペーン」を開催している。キャンペーン期間は11月23日～12月24日。"
名フレンチの隠れた名物。チョコレートテリーヌ／お取り寄せ（BCN）,https://news.yahoo.co.jp/articles/6b4227802f0ba74c4c7131c66d91ffe250f52bf4,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00381608-bcn-000-6-view.jpg?exp=10800,2023-11-30T08:00:00+09:00,2023-11-30T17:50:04+09:00,BCN,bcn,BCN,673,\n神戸・人気レストランの「テリーヌ デュ ショコラ」\n神戸、北野にある『キュイジーヌ・フランコ・ジャポネーズ Matsushima（マツシマ）』といえば、人気店が並ぶこの地で不動の地位を築いている名店だ。松島朋宣シェフの、日本の風土や季節の食材をフランス料理に落とし込んだ独創的なコースを楽しみに通う常連は多い。\n\n\n\nこの店の隠れた名物が、「テリーヌ デュ ショコラ」。2002年のオープン当初、デザートとして提供していたが、「持ち帰りたい」というお客の要望が多かったことから、お土産用にも販売されるようになった。\n\n「このテリーヌのレシピは、もともとうちの“ボス”が考えたものなんです」と笑顔の松島さん。ボスとは、信頼する元フレンチ料理人の奥様のこと。その奥様が、材料を厳選し、シェフの厳しい味見を受けつつ、ご夫婦で完成させたのが、こちらというわけだ。\n\n冷凍状態で届くが、常温に戻して食べてこそ、理想的な口溶けと芳醇な香りが広がるのだとか。舌の上で溶けていく濃厚なチョコレートをゆっくりゆっくり味わうのが、なんとも幸せ。\n\nおいしい塩や、黒コショウを添えて、赤ワインと合わせる大人の楽しみ方も。\n\n「あまから手帖」公式通販サイト「あまからセレクション」にて販売中。\nhttps://shop-amakara.com/store/ProductDetail.aspx?pcd=AT0006&ccd=F1000594\n\n※こちらの記事は、関西の食のwebマガジン「あまから手帖Online」がお届けしています。
