headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
エールフランス、新個室ファースト「ラ・プルミエール」原宿で公開　羽田導入記念（Aviation Wire）,https://news.yahoo.co.jp/articles/5ae5ad0894c057db4033afd2be3986f0be370c8f,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260320-00000001-awire-000-1-view.jpg?exp=10800,2026-03-20T14:51:00+09:00,2026-03-20T14:51:00+09:00,Aviation Wire,awire,Aviation Wire,1173,"1 / 3 都内に展示されたエールフランスの新個室ファーストクラス「ラ・プルミエール」のモックアップ（同社提供） 都内で開かれているエールフランスの展示会「AIR FRANCE, ELEGANCE IS A JOURNEY」（同社提供） 都内で開かれているエールフランスの展示会「AIR FRANCE, ELEGANCE IS A JOURNEY」（同社提供） エールフランス航空（AFR/AF）は3月19日から20日までの2日間、東京・原宿で展示会「AIR FRANCE, ELEGANCE IS A JOURNEY」を開催している。パリ−羽田線へファーストクラス「ラ・プルミエール」の新シート導入を記念したもので、世界で初めて新シートのモックアップを一般公開した。 【写真】エールフランスの新個室ファーストクラス 新しい「ラ・プルミエール」は、2025年3月に発表し、羽田線には今月から導入している。個室タイプで、1席がボーイング777-300ER型機の窓5枚分を占め、広さは約3.5平方メートル。フルフラットベッドにもなる長さ2メートルのシェーズ・ロングと、アームチェアを向かい合わせに配置し、中央2席はペアでの利用にも対応している。 各席は天井から床までの厚手のカーテンで仕切り、前後に32インチの4Kモニターを備える。Type-AとType-Cの充電用USB端子、ワイヤレス充電、110V/220V電源コンセントを用意し、Bluetooth対応機器やノイズキャンセリングヘッドホンもそろえた。Wi-Fiは無料で、今後は高速接続への移行も予定している。 今回の展示は、新しいラ・プルミエールの5つの窓にちなむ5つのコーナーで構成。各コーナーで同社の企業精神やプロダクトコンセプトを反映した。歴代制服も展示し、クリスチャン・ディオール、クリストバル・バレンシアガ、クリスチャン・ラクロワが手掛けたものが並ぶ。 今年で初の商業飛行から50周年を迎えるコンコルド関連の展示もあり、アンドレ・プットマンがデザインしたシートと、機内アメニティをフランス国外で初めて披露した。また、2023年の創立90周年を記念して制作した、グザビエ・ロンゼ設計のコスチュームドレスも並べたほか、ラ・プルミエールの体験をたどる映像や広告映像、ドキュメンタリー「Inside the Dream ＆ ＃8211 ; Air France La Premi＆ ＃232 ;re」の抜粋も上映する。 会場は渋谷区神宮前のヨドバシJ6ビル。入場は無料で事前予約制とし、エールフランスのLINE公式アカウントから申し込む。 エールフランスは1952年11月にパリ−羽田線を開設してから73年となり、日本を引き続き重要市場に位置付けている。 Tadayuki YOSHIKAWA",[],[]
