headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
敵地でグリズリーズに快勝したエドワーズ「あそこのファンは静まり返っていた」（バスケットボールキング）,https://news.yahoo.co.jp/articles/babe9e21b7544b1dfaf8bd414317613f0b5f1d6c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462168-bballk-000-1-view.jpg?exp=10800,2023-11-28T15:50:53+09:00,2023-11-28T15:50:53+09:00,バスケットボールキング,bballk,バスケットボールキング,1004,\nウェスト首位にいるウルブズのエドワーズ[写真]=Getty Images\n11月27日（現地時間26日）。ミネソタ・ティンバーウルブズは敵地フェデックス・フォーラムでメンフィス・グリズリーズに119－97で快勝し、12勝4敗でウェスタン・カンファレンス首位の座を堅持した。\n\n ウルブズではアンソニー・エドワーズがゲームハイの24得点に5リバウンド7アシスト、マイク・コンリーが18得点4リバウンド10アシスト、カール・アンソニー・タウンズが18得点8リバウンド、ルディ・ゴベアが13得点4リバウンド2ブロック、ナズ・リードが12得点6リバウンドで勝利に貢献。\n\n 今シーズン、チームトップの平均26.6得点に5.9リバウンド5.3アシスト1.4スティールでウルブズを引っ張るエドワーズは、試合当日の朝に背中のけいれんで目覚めたため、出場ステータスはクエスチョナブル（Questionable＝不確か）だったのだが、33分59秒の出場でオールスターガードとしての仕事を果たした。\n\n 敗れたグリズリーズは4連敗。ジャレン・ジャクソンJr.の18得点4リバウンド3アシスト3ブロックを筆頭に、計7選手が2ケタ得点を残すも、試合序盤に3－15のランに遭うなど一度もリードできずに完敗。\n\n この日もグリズリーズはジャ・モラント（出場停止処分）に加え、スティーブン・アダムズ、ブランドン・クラーク、マーカス・スマート、ルーク・ケナードといった主力が欠場。会場は1万8400人のキャパシティに対して1万5764人と、86パーセントの集客率に終わった。\n\n ウルブズの得点源エドワーズは試合後、グリズリーズのチーム状況を端的に表すかのようにこうコメントを残していた。\n\n「あそこのファンは静まり返っていた。こんな状況のメンフィスでプレーしたことはこれまでなかった。僕にとってはメンフィスで観客がゲームへのめり込んでいない初めての試合だった。だからそういった試合は難しい」\n\n ウルブズがウェスト首位にいる一方で、グリズリーズはワースト2位となる14位の3勝13敗と低迷。アダムズは今シーズン全休、クラークの復帰時期も未定ながら、モラントやスマート、ケナードはいずれ戦列復帰を飾るものの、グリズリーズとしてはどうにかしてこの状況を抜け出したいところだ。\nBASKETBALL KING
注目新人ウェンバンヤマとの初対決を終えたヨキッチ「彼はゲームを変えることになる」（バスケットボールキング）,https://news.yahoo.co.jp/articles/20d0d9ad9ebfd001243782d2214d51b63b20155a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462164-bballk-000-1-view.jpg?exp=10800,2023-11-28T16:33:30+09:00,2023-11-28T16:33:30+09:00,バスケットボールキング,bballk,バスケットボールキング,931,\nロケッツ戦のヨキッチ[写真]=Getty Images\n11月27日（現地時間26日）。デンバー・ナゲッツはホームのボール・アリーナでサンアントニオ・スパーズを迎え、132－120で勝利を収めた。\n【動画】スパーズ戦でトリプルダブル級のスタッツを残したヨキッチのハイライト！\nこの日は「NBAファイナル2023」でナゲッツを球団史上初優勝へ導き、ファイナルMVPに輝いたニコラ・ヨキッチと、今年のドラフト全体1位指名のビクター・ウェンバンヤマが初競演。\n\n 新人ウェンバンヤマはチーム最多の22得点11リバウンド6スティール4ブロックの活躍を見せたものの、ヨキッチは39得点11リバウンド9アシストと、圧巻のパフォーマンスでナゲッツを勝利へと導いた。\n\n 211センチ128キロのヨキッチは試合後、224センチ94キロという高さと長さを併せ持つウェンバンヤマについてこのように話していた。\n\n「彼は19歳なんだ。疲れることを恐れることもない。一生懸命プレーしていたよ。何度かミスもするけど、それはいたって普通のこと。周囲のメディアがそれを助けることはないけど、彼なら慣れていくだろうね。彼は（バスケットボールという）ゲームを変えることになる。100パーセントね。すでにその軌道に乗っている」\n\n そのウェンバンヤマは17試合の出場で平均30.1分19.2得点9.5リバウンド2.6アシスト1.3スティール2.6ブロックと、ビッグマンとしてオールラウンドなプレーを見せている。\n\n フリースロー成功率こそ82.4パーセントと高いものの、フィールドゴール成功率43.0パーセント、3ポイントシュート成功率27.5パーセント（平均1.5本成功）、平均3.6ターンオーバーは今後に向けて改善していきたいところだが、随所に光るプレーを見せており、初対決を終えたヨキッチもこの男の能力を評価していた。\n\n 現在スパーズは泥沼の12連敗中。ウェスタン・カンファレンス最下位となる15位の3勝14敗に沈んでおり、なかなか勝利に届いていないものの、ウェンバンヤマには引き続き選手として向上を続けてほしいところだ。\nBASKETBALL KING
皇后杯ファイナルラウンドの組み合わせが決定…準々決勝でENEOSと白鷗大が激突（バスケットボールキング）,https://news.yahoo.co.jp/articles/e6e98f4a87ddeba41e266d6c2daa08ae5bd77311,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462263-bballk-000-2-view.jpg?exp=10800,2023-11-28T17:16:02+09:00,2023-11-28T17:16:25+09:00,バスケットボールキング,bballk,バスケットボールキング,829,\n大会11連覇を目指すENEOSサンフラワーズ [写真]＝伊藤大允\n日本バスケットボール協会は11月28日、「第90回皇后杯 全日本バスケットボール選手権大会」ファイナルラウンドの組み合わせが決定したことを発表した。\n\n ファイナルラウンドは12月13日から17日にかけて国立代々木競技場 第二体育館で開催。2次ラウンドを突破した富士通レッドウェーブ、白鷗大学、ENEOSサンフラワーズ、シャンソン化粧品シャンソンVマジック、トヨタ紡織サンシャインラビッツ、アイシンウィングス、トヨタ自動車アンテロープス、デンソーアイリスの8チームが出場する。\n\n 準々決勝では大会11連覇を目指すENEOSサンフラワーズが白鷗大学と対戦。トヨタ自動車アンテロープスがシャンソン化粧品シャンソンVマジックと顔を合わせるほか、アイシンウィングスvs富士通レッドウェーブ、デンソーアイリスvsトヨタ紡織サンシャインラビッツの対戦も決まった。\n\n ファイナルラウンドの試合日程は以下のとおり。\n\n■「第90回皇后杯 全日本バスケットボール選手権大会」ファイナルラウンド試合日程\n・12月13日\n17：00～ シャンソン化粧品シャンソンVマジックvsトヨタ自動車アンテロープス\n19：00～ ENEOSサンフラワーズvs白鷗大学\n\n・12月14日\n17：00～ アイシンウィングスvs富士通レッドウェーブ\n19：00～ デンソーアイリスvsトヨタ紡織サンシャインラビッツ\n\n・12月16日\n13：00～ （シャンソン化粧品シャンソンVマジックvsトヨタ自動車アンテロープスの勝者）vs（ENEOSサンフラワーズvs白鷗大学の勝者）\n15：00～ （アイシンウィングスvs富士通レッドウェーブの勝者）vs（デンソーアイリスvsトヨタ紡織サンシャインラビッツの勝者）\n\n・12月17日\n15：00～ 決勝\nBASKETBALL KING
主要3選手不在のナゲッツがクリッパーズに勝利…ジャクソンが古巣相手に35得点の大暴れ（バスケットボールキング）,https://news.yahoo.co.jp/articles/53560719bafe0f262614b10d48cc75a37a050517,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462214-bballk-000-1-view.jpg?exp=10800,2023-11-28T18:52:30+09:00,2023-11-28T18:52:30+09:00,バスケットボールキング,bballk,バスケットボールキング,1233,\n殊勲の働きを見せたジャクソン[写真]=Getty Images\nデンバー・ナゲッツは、11月28日（現地時間27日、日付は以下同）に敵地クリプトドットコム・アリーナで開催されたロサンゼルス・クリッパーズ戦でニコラ・ヨキッチ（腰の痛み）、ジャマール・マレー（右ハムストリングの張り）、アーロン・ゴードン（右かかとの張り）というスターター3選手を欠く布陣で臨むことに。\n【動画】古巣相手に大暴れを見せたジャクソンのハイライトはこちら！\n対するクリッパーズはカワイ・レナード、ポール・ジョージ、ラッセル・ウェストブルック、ジェームズ・ハーデンというスーパースター4人がそろっており、昨シーズンの王者ナゲッツにとっては不利な状況のはずだった。\n\n ナゲッツはマイケル・ポーターJr.がファウルトラブルに陥り、フィールドゴール成功率23.1パーセント（3/13）の計8得点に10リバウンド3アシスト、ケンテイビアス・コールドウェル・ポープが同21.4パーセント（3/14）の計12得点と、残りの先発陣もショットが不発だったのだが、同点13度、リードチェンジ13度の末に113－104で勝利。\n\n「ベストプレーヤーたちを欠くなかで試合に勝てた時というのは、チームの選手層の厚さ、それに互いを信じ合っていることを表わしている。今夜はスペシャルだった」\n\n ナゲッツのマイケル・マローンHC（ヘッドコーチ）は試合後にそう語り、選手たちの奮闘を称えていた。この日チームを引っ張ったのは、レジー・ジャクソン、ディアンドレ・ジョーダンというベテラン組。ジャクソンは昨シーズン途中までの約4シーズン、ジョーダンはNBAキャリア最初の10シーズンでクリッパーズに在籍しており、2人のベテランが古巣相手に見事なパフォーマンスを見せた。\n\n \n\n 両選手はクリッパーズでチームメートだったわけではないものの、この試合で5度もアリウープを成功。ジャクソンのパスからジョーダンが跳び上がり、豪快なダンクをたたき込んで相手チームのリングを強襲。\n\n ジャクソンはフィールドゴール成功率78.9パーセント（15/19）の大当たりでゲームハイの35得点13アシストと大暴れ。ジョーダンも同72.7パーセント（8/11）の計21得点にチーム最多の13リバウンドをマークし、ナゲッツへ今シーズン12勝目（6敗）をもたらした。\n\n 殊勲の働きで勝利へ導いたジャクソンは「気持ちいい勝利の1つになったのは間違いないね。メインの選手たちがいないなか、チームにとって本当に最高の勝利になった。粘り強いグループとしてね。僕らが戦い続けたことを誇りに思うよ」と話していた。\n\n 巧みなボールハンドリングからレイアップにジャンパー、3ポイントシュートなどを決めつつ、鋭いパスで味方の得点機会も演出したジャクソンの働きは見事だったと言っていいはずだ。\nBASKETBALL KING
好調ロケッツのシェングンが指揮官を語る「彼は楽しんでいるし、一緒に笑うんだ」（バスケットボールキング）,https://news.yahoo.co.jp/articles/6c8c6c8230e79029ee7e36b3233b06ab17225278,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462166-bballk-000-1-view.jpg?exp=10800,2023-11-28T17:37:01+09:00,2023-11-28T17:37:01+09:00,バスケットボールキング,bballk,バスケットボールキング,1160,\nロケッツで主軸を務めるシェングン[写真]=Getty Images\n11月28日（現地時間27日、日付は以下同）。ロサンゼルス・クリッパーズのポール・ジョージがホスト役を務めるポッドキャスト番組“Podcast P with Paul George”の最新エピソードが公開された。\n【動画】ヨキッチ相手に活躍したシェングンのハイライトはこちら！\n今回ゲストとして出演したのは、ヒューストン・ロケッツのアルペレン・シェングン。トルコ出身のビッグマン（211センチ106キロ）は、キャリア3年目となった今シーズンに平均32.8分20.2得点9.1リバウンド5.6アシスト、フィールドゴール成功率56.7パーセントと、自己最高のシーズンを送っている。\n\n 昨シーズンまで3シーズン連続で勝率3割未満に低迷していたロケッツは、フレッド・バンブリートやディロン・ブルックス、ジェフ・グリーンら新加入のベテラン組の活躍もあり、28日を終えた時点でウェスタン・カンファレンス7位の8勝6敗と躍進を遂げている。\n\n ただ、ロケッツ躍進の要因は選手たちの活躍だけで語ることはできない。今シーズンから指揮官へ就任したイメ・ユドーカHC（ヘッドコーチ）の存在も大きいからだ。\n\n 番組内で、21歳の若手ビッグマンはユドーカHC（46歳）について「彼はコート内外で最高なんだ」と切り出し、こう語っていた。\n\n「彼はすごく年上ってわけじゃない。若いんだ。まるでまだ選手かのように振る舞っているよ。僕にとって最も大きいのは、彼がものすごくプロフェッショナルだということかな。それに彼はコート外で僕らが何をしようとしているかを分かっていて、楽しんでいるし、一緒に笑うんだ。けどなによりもすごいのは彼のプロ意識だね。たくさんのことをもたらしてくれる」\n\n 昨シーズンのロケッツは、オフェンシブ・レーティングでリーグ27位の110.5、ディフェンシブ・レーティングで同29位の118.6と、いずれもリーグワーストクラスだった。\n\n ところが、ユドーカHCが指揮を執る今シーズンはオフェンシブ・レーティングが同21位の111.9、ディフェンシブ・レーティングは堂々リーグトップの106.8と、劇的な変化を見せている。\n\n レギュラーシーズンはまだまだ続くため、ロケッツがプレーオフあるいはプレーイン・トーナメントへ出場できると決まったわけではない。それでも、「NBAインシーズン・トーナメント」のグループステージ最終戦となる29日のダラス・マーベリックス戦で勝利すれば、準々決勝へ進出できる可能性が残されているだけに、シェングンが所属するロケッツの戦いぶりに注目していきたいところだ。\nBASKETBALL KING
千葉J退団のジャスティン・マッツが信州へ移籍…上位浮上へ起爆剤となれるか（バスケットボールキング）,https://news.yahoo.co.jp/articles/e69b867cbf4f9875c1847d337b7935849234e80d,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462216-bballk-000-1-view.jpg?exp=10800,2023-11-28T15:37:43+09:00,2023-11-28T15:37:43+09:00,バスケットボールキング,bballk,バスケットボールキング,687,\n今季、千葉JでBリーグデビューしたマッツ［写真］＝B.LEAGUE\nB1中地区の信州ブレイブウォリアーズは11月28日、千葉ジェッツから自由交渉選手リストに公示されていたジャスティン・マッツと、2023－24シーズンの新規選手契約に合意したと発表した。\n【動画】信州の“新戦力”ジャスティン・マッツ…千葉J時代のプレーハイライト映像\nアメリカ出身で現在24歳のマッツは、201センチ100キロのスモールフォワード兼パワーフォワード。バージニア工科大学でプレーした2022－23シーズンは、33試合に出場し1試合平均13.3得点7.4リバウンド4.6アシストをマークし、今シーズンより千葉Jに加入。開幕から14試合（うち7試合先発）に出場し、平均8.9得点7.2リバウンド2.3アシスト1.2スティールをマークしたが、11月20日に双方合意のもと契約解除となったことが発表されていた。\n\n 新天地が決まったマッツは、クラブを通じて「信州ブレイブウォリアーズに加入することができ超エキサイトしています。チームメイトと一生懸命練習してファンのみなさんの為に試合に勝ちます！」とコメントした。\n\n 信州は開幕から14試合を終え、4勝10敗で中地区7位と低迷。23日には得点源の一人だったスタントン・キッドがケガの治療のため退団したばかりだった。クラブの発表によると、バイウィーク明けの12月2日・秋田ノーザンハピネッツ戦からマッツが出場できるよう手続きを進めているという。逆襲を目指すチームの起爆剤となれるか、若き新戦力に注目だ。\nBASKETBALL KING
ベテランのモーリス・ハークレスがブレイザーズ傘下のGリーグチームと契約（バスケットボールキング）,https://news.yahoo.co.jp/articles/250e6033416221809e0fbf146301d9a618dbcd0f,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462162-bballk-000-1-view.jpg?exp=10800,2023-11-28T13:04:31+09:00,2023-11-28T13:04:31+09:00,バスケットボールキング,bballk,バスケットボールキング,438,\nブレイザーズでもプレーしていたハークレス[写真]=Getty Images\n11月27日（現地時間26日）。ポートランド・トレイルブレイザーズ傘下のGリーグチーム、リップシティ・リミックスがモーリス・ハークレスと契約を結んだことを発表した。\n\n \n\n ハークレスは、NBAキャリア10年を誇る30歳のベテランフォワード。オーランド・マジックでNBAデビューし、ブレイザーズ、ロサンゼルス・クリッパーズ、ニューヨーク・ニックス、マイアミ・ヒート、サクラメント・キングスでプレー。\n\n ブレイザーズには4シーズン在籍し、2019年にはデイミアン・リラード（現ミルウォーキー・バックス）らとともにプレーオフを勝ち上がり、カンファレンス・ファイナルにも出場した経験を持つ。\n\n だがキングスでプレーした2021－22シーズンを最後にNBAから遠ざかっており、古巣ブレイザーズ傘下のGリーグチームでNBA復帰を目指すこととなった。\nBASKETBALL KING
昨季王者ナゲッツのエースガード、ジャマール・マレーが近日中に戦列復帰へ（バスケットボールキング）,https://news.yahoo.co.jp/articles/9181be9416c1621782ab100f229644def76fd686,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462160-bballk-000-1-view.jpg?exp=10800,2023-11-28T12:16:23+09:00,2023-11-28T12:16:23+09:00,バスケットボールキング,bballk,バスケットボールキング,514,\n10戦連続で欠場中のマレー[写真]=Getty Images\n11月28日（現地時間27日、日付は以下同）。デンバー・ナゲッツのジャマール・マレーが復帰へ近づいていると『The Athletic』のシャムズ・シャラニア記者が報じた。\n\n 昨シーズンの球団史上初優勝に大きく貢献したマレーは、5日のシカゴ・ブルズ戦で右ハムストリングを負傷。同箇所の張りのため、3～4週間の戦線離脱になると9日に『ESPN』が報じていた。\n\n 今シーズン、26歳のガードは7試合の出場で平均30.9分16.3得点2.6リバウンド7.4アシストを記録し、その期間でナゲッツは6勝1敗と大きく勝ち越し。\n\n マレー離脱後、ナゲッツはベテランのレジー・ジャクソンを先発起用し、10試合で平均13.7得点3.0リバウンド4.4アシストを残すもチームは5勝5敗、27日終了時点でウェスタン・カンファレンス4位（11勝6敗）にいる。\n\n 28日のロサンゼルス・クリッパーズ戦こそ欠場も、マレーは30日のヒューストン・ロケッツ戦、あるいは12月2日のフェニックス・サンズ戦で戦列復帰を飾ることになりそうだ。\nBASKETBALL KING
今季第5週の週間MVPにサンズのブッカー、マジックのバンケロが選出（バスケットボールキング）,https://news.yahoo.co.jp/articles/7956a8055273f55e05affe1e5ad7a13f5e82035b,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462158-bballk-000-1-view.jpg?exp=10800,2023-11-28T11:40:49+09:00,2023-11-28T11:40:49+09:00,バスケットボールキング,bballk,バスケットボールキング,955,\nブッカー（左）とバンケロ（右）[写真]=Getty Images\n11月28日（現地時間27日、日付は以下同）。NBAは2023－24レギュラーシーズン第5週のプレーヤーズ・オブ・ザ・ウィーク（週間最優秀選手）を発表した。\n【動画】今シーズン第5週のトッププレー集はこちら！\n21日から27日までの期間で週間MVPに選ばれたのは、ウェスタン・カンファレンスからフェニックス・サンズのデビン・ブッカー（通算8度目）、イースタン・カンファレンスではオーランド・マジックのパオロ・バンケロ（初選出）となった。\n\n ブッカーは期間中に平均30.3得点5.3リバウンド7.8アシスト1.5スティールにフィールドゴール成功率48.1パーセント、3ポイントシュート成功率42.9パーセント、フリースロー成功率90.2パーセントを残してサンズの4戦無敗に貢献。\n\n 一方のバンケロは期間中に平均23.5得点5.5リバウンド5.0アシスト1.0ブロックに加えてフィールドゴール成功率54.4パーセント、3ポイントシュート成功率52.6パーセントをマークし、マジックは4戦全勝を飾った。\n\n 今シーズン第5週を終えた時点で、ブッカー率いるサンズは7連勝中でウェスト3位の11勝6敗、バンケロが所属するマジックも7連勝しており、イースト2位の12勝5敗という好位置にいる。\n\n なお、第5週の週間MVP候補に挙がった選手たちは下記のとおり（以降チーム名は略称）。\n■2023－24シーズン第5週の週間MVP候補に挙がった選手たち\n＜ウェスタン・カンファレンス＞\nアンソニー・デイビス（レイカーズ）\nアンソニー・エドワーズ（ウルブズ）\nポール・ジョージ（クリッパーズ）\nシェイ・ギルジャス・アレクサンダー（サンダー）\nジェレミー・グラント（ブレイザーズ）\nブランドン・イングラム（ペリカンズ）\n\n＜イースタン・カンファレンス＞\nジャレット・アレン（キャバリアーズ）\nヤニス・アデトクンボ（バックス）\nスペンサー・ディンウィディー（ネッツ）\nタイリース・ハリバートン（ペイサーズ）\nバディ・ヒールド（ペイサーズ）\nフランツ・バグナー（マジック）\nBASKETBALL KING
24カ国出場のパリ五輪男子最終予選、組み合わせが決定…残り4枠を争う熾烈な戦い（バスケットボールキング）,https://news.yahoo.co.jp/articles/39aaba1590d973f555b95003aa872e3bb62d5ab3,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-00462181-bballk-000-1-view.jpg?exp=10800,2023-11-28T11:54:44+09:00,2023-11-28T11:54:44+09:00,バスケットボールキング,bballk,バスケットボールキング,948,\nスペインやスロベニアといった強豪に加え、NBA選手を擁するバハマも参戦 [写真]＝FIBA\n11月28日、「2024年パリオリンピック」に向けた「FIBA男子オリンピック世界最終予選（OQT）」の組み合わせが決定した。\n\n \n\n 日本代表（同26位）、アメリカ代表（同1位）、ドイツ代表（同3位）、オーストラリア代表（同4位）、セルビア代表（同5位）、カナダ代表（同6位）、南スーダン代表（同31位）の7カ国が「FIBAバスケットボールワールドカップ2023」の結果、オリンピックの出場権を獲得。開催国のフランス代表（FIBAランキング9位）を含め8カ国がパリへの切符を手にしており、残り4枠をOQTで決めることになる。\n\n 2024年7月2日から7日にかけて行われるOQTは、24カ国が4つの開催地に分かれて実施。スペイン代表（同2位）はレバノン代表（同28位）、アンゴラ代表（同34位）と同じグループに入った。ギリシャ代表（同14位）はドミニカ共和国代表（同18位）と同組。グループの結果次第では、1枠を巡ってスロベニア代表（同11位）とも戦うことになる。\n\n OQTの組み合わせは以下のとおり。\n\n■スペイン（バレンシア）開催\n・グループA\nレバノン（28）\nアンゴラ（34）\nスペイン（2）\n\n・グループB\nフィンランド（20）\nポーランド（15）\nバハマ（57）\n\n■ラトビア（リガ）開催\n・グループA\nジョージア（23）\nフィリピン（38）\nラトビア（8）\n\n・グループB\nブラジル（12）\nカメルーン（67）\nモンテネグロ（17）\n\n■ギリシャ（ピレウス）開催\n・グループA\nスロベニア（11）\nニュージーランド（21）\nクロアチア（30）\n\n・グループB\nエジプト（41）\nギリシャ（14）\nドミニカ共和国（18）\n\n■プエルトリコ（サン・フアン）開催\n・グループA\nメキシコ（25）\nコートジボワール（33）\nリトアニア（10）\n\n・グループB\nイタリア（13）\nプエルトリコ（16）\nバーレーン（69）\n※（）はFIBAランキング\nBASKETBALL KING
