headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
鳥取市湖山で最大瞬間風速２５．７メートルなど１１月の最大記録更新　各地で強風吹き荒れる（鳥取・島根）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/1eb33e823f02f5ddd0ba91b4018418b9176e451d,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013421-tsk-000-1-thumb.jpg?exp=10800,2023-11-28T20:40:02+09:00,2023-11-28T20:40:02+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,438,\n山陰中央テレビ\n天気コーナーです。\n\n１１月２８日の山陰地方は天気がころころと変わり、この時期らしい一日となりました。\n冬型の気圧配置が強まり、風が強まったところもありました。\n\nこちらは２８日あさ７時半ごろの松江市の映像です。\n\n雨が止み、雲の切れ間から太陽が顔を覗かせています。\n\nしかし、日中は…。\n\n嶋村采音アナウンサー：\n「午後２時の松江市です。西よりの風がとても強いため、気温よりも体感的には\n手がかじかむような寒さです」\n\n寒気が流れこんだ影響で風が強まり、午後から気温が下がりました。\n\n最大瞬間風速は、鳥取市湖山で２５．７メートル、、岩美町岩井で２２．２メートルなど、１１月の記録を更新。\n\nまた、気温も松江で９．０度、鳥取で８．８度など多くの地点で昼前から午後にかけてきょうの最低気温を記録しました。\n\nこのあとも上空に寒気が流れ込むため、１２月１日ごろまでは不安定な天気が続く見込みです。\n山陰中央テレビ
ソテツが「冬支度」厳しい寒さと雪から守る「こも巻き」作業（鳥取・米子市）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/6cce70d31ffa5cd6cbf0f076ab9b73e6fb8a0783,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013409-tsk-000-2-thumb.jpg?exp=10800,2023-11-28T20:00:01+09:00,2023-11-28T20:23:01+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,444,\n山陰中央テレビ\n１１月２８日の山陰地方は、日中にかけて気温が下がり、少し肌寒い一日となりました。\nこうしたなか、米子市の湊山公園では、この時期恒例の冬支度です。\n\n米子市の湊山公園、２８日のあさ、この時期の風物詩ソテツの「こも巻き」作業が行われました。\n\n南国の植物・ソテツを山陰の寒さや雪から守るため、冬の間、わらでできた「こも」が幹に巻かれます。\n\n湊山公園のソテツ、樹齢は推定約３７０年。\n明治４０年、１９０７年に皇太子、のちの大正天皇が訪問したのを記念して植えられました。\n\n米子市役所都市整備課・池口智子さん：\n「来年の３月に、また元気な姿を見せてくれる、ことと思います」\n\n２８日は青空から灰色の雲に急変。\n時折、雷も鳴るこの時期らしい空模様でした。\nそんななか１０人ほどの公園の職員が、１時間半かけて１１本のソテツにこもを巻いていきました。\n\n丁寧に巻かれた「こも」は２０２４年春までソテツを厳しい寒さから守ります。\n山陰中央テレビ
「議論を広げていきたい」京都アニメーション放火殺人事件の被害者遺族が講演（鳥取市）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/e9cdb32eadc7f5d6a2b76bbdbbb961d2994629c8,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013410-tsk-000-2-thumb.jpg?exp=10800,2023-11-28T20:01:02+09:00,2023-11-28T20:16:02+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,918,\n山陰中央テレビ\n２０１９年７月に起きた京都アニメーション放火殺人事件。\n３６人が死亡、３２人が重軽傷を負いました。\n\nこの事件の被害者の遺族が鳥取市で講演し、「どうしたらこのような事件が起こらない社会になるか議論を広げていきたい」と訴えました。\n\n京アニ事件被害者の母・渡邊達子さん：\n「今でも火事のニュースを見るとだめですね」\n\n鳥取県警本部で開かれた講演会。\n警察職員を前に語ったのは、２０１９年７月の京都アニメーション放火殺人事件で犠牲になった渡邊美希子さんの母、達子さんと兄の勇さんです。\n\n警察の被害者支援担当者の研修の一環として開かれました。\n\n亡くなった美希子さんは京都アニメーションの美術監督などを務め、事件当日は放火されたスタジオで仕事をしていました。\n\nテレビで事件を知った達子さんは、その日のうちに、滋賀県の自宅から京都に向かいましたが、美希子さんに会うことはできず、事件から１週間後、ＤＮＡ鑑定の結果が出たあと、遺体となった美希子さんにようやく対面できたといいます。\n\n京アニ事件被害者の母・渡邊達子さん：\n「自分の子どもが先に逝くというのは想像したよりもきつかった。最後がああだったからよけいだったかもしれません」\n\n一方、兄の勇さんは最愛の家族が、突然、事件に巻き込まれたことに憤りを感じたといいます。\n\n京アニ事件被害者の兄・渡邊勇さん：\n「彼女自身は何もしてないのに、こういうことに巻き込まれるんだなと。自分の身内が幸せだったらいいと思っていたが、この事件があってそれだけではだめなことってあるんだなと改めて感じました」\n\nそして、被害者遺族として４年がたった今の思いを率直に訴えました。\n\n京アニ事件被害者の兄・渡邊勇さん：\n「ああいうことが起こらない社会づくりであるとか、どういう風にしたらいいんだろうとかの議論を、そういうのをどんどん広げていただきたいなと思っています」\n\n渡邊さん親子は、今後もできる限り講演活動を通じて経験を伝え、「どうしたらこのような事件が起こらない社会になるか」訴えていくことにしています。\n山陰中央テレビ
「海ごみ」削減へ中学生がデザイン”海をまもるふくろ”「護海袋」松江市に導入（島根）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/bbcd62dc36bd5ac3cdddbb28f28b326257eba105,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013411-tsk-000-2-thumb.jpg?exp=10800,2023-11-28T20:00:01+09:00,2023-11-28T20:20:02+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,642,\n山陰中央テレビ\n海に流れ出るプラスチックごみの削減につなげようと、松江市が、使用後にごみ袋として使えるかわいらしいレジ袋を導入することになりました。\n\nこちらが「海をまもるふくろ」「護海袋」。\nレジ袋として買い物で使ったあとは、自治体指定のごみ袋として活用できます。\n\n松江市が、海洋ごみの問題に取り組む「海と日本プロジェクトｉｎしまね」と連携。島根県内では初めて導入します。\n\nこの日は、松江市役所で「護海袋」がお披露目され、３５５点の応募のなかからイラストが採用された子どもたちに表彰状が贈られました。\n\n１０リットルの袋には、白鳥が楽しそうにごみを拾うイラスト。\nまた、２０リットルの袋には松江城を中心に市の文化や自然を描いたイラストが採用されました。\n\n島大附属義務教育学校・提嶋渚さん：\n「松江のことも知って欲しいし、ごみ袋がもっと使えてもらえたら嬉しい」\n\n島大附属義務教育学校・平郡有那さん：\n「ごみ袋を（レジ袋として）使うことに抵抗感がある人が多いとあったので、抵抗感なく使ってもらえるように音符のマークをつけたりした」\n\n松江市では、すでに指定のごみ袋がレジ袋としても、スーパーの店頭などで販売されていますが、食品を入れるのに抵抗があるという声もあることから、この「護海袋」を導入しました。\n\n「護海袋」は２万枚用意され、２０２４年１月中旬から松江市内のスーパーやコンビニなど約２０店舗で販売されます。\n山陰中央テレビ
勤務時間内に「派遣型風俗店」利用し女性従業員の裸を盗撮　男性県職員を停職処分（島根）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/c2a56181477c9258e51f22b2696857a1d22e6834,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013416-tsk-000-2-thumb.jpg?exp=10800,2023-11-28T19:59:02+09:00,2023-11-28T20:05:01+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,486,\n山陰中央テレビ\n島根県庁の職員が東京出張中に派遣型風俗店を利用したうえ、女性従業員の裸を盗撮したとして逮捕されていたことが分かりました。\n県は１１月２８日付でこの男性職員を停職４カ月の懲戒処分にしました。\n\n島根県職員：\n「大変申し訳ございませんでした」\n\n懲戒処分を受けたのは、島根県職員で県東部の地方機関に所属する２７歳の主事・主任主事級の男性です。\n\nこの男性職員は１０月２６日午前１１時ごろ、出張で訪れていた東京都内のホテルで、勤務時間中にも関わらず派遣型風俗店を利用したうえ、スマートフォンの録画機能を使い、この店の女性従業員の裸を撮影したとして性的姿態撮影等処罰法違反の疑いで警視庁に現行犯逮捕されました。\n\n男性職員は犯行を認め、被害女性との間で示談が成立していて、１１月１５日不起訴処分となっています。\n\n県はこの行為が公務員としてふさわしくない非行に該当することなどから、男性職員を停職４カ月の懲戒処分としました。\n\n男性職員は県の聞き取りに対して「迷惑を掛けて申し訳ない」と話しているということです。\n山陰中央テレビ
【詳報】日本海テレビ元幹部社員が「２４時間テレビ」の寄付金など１１００万円余り着服（鳥取市）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/4ee262f123e1dc658719e1341990a4b3fb9bd7a7,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013418-tsk-000-2-view.jpg?exp=10800,2023-11-28T19:57:01+09:00,2023-11-28T20:08:02+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,546,\n山陰中央テレビ\n日本海テレビの元幹部社員が、売上金やチャリティー番組の寄付金などあわせて１１００万円余りを着服していたことがわかりました。\nこの社員は１１月２７日付けで懲戒解雇されました。\n\n会見：\n「本当に申し訳ございません」\n\n懲戒解雇処分になったのは、日本海テレビで経理などを担当していた元局長の男性（５３）です。\n\n元局長は、２０１４年６月ごろから２０２１年にかけて、ミスで重複申請された支払いや支払う必要のない役員の定期保険料のデータを改ざんするなどして８５３万円余り、また、チャリティー番組「２４時間テレビ」に寄せられた寄付金の一部２６４万円余りのあわせて約１１１８万円を着服していました。\n\n１１月初め、税務調査で着服が発覚するのを恐れ、元局長が自ら会社に申告したということです。\n\n着服した金は飲食やスロットに使ったとみられ、日本海テレビは２７日付けで元局長を懲戒解雇処分にしました。\n\nこれまでに４４８万円あまりが返還されたということですが、日本海テレビは被害について警察に相談しています。\n\n不祥事を受けて、日本海テレビは田口晃也会長が辞任。\n西嶌一泰社長が１２月から３か月間、すべての報酬を返上するとしています。\n山陰中央テレビ
望まない妊娠防ぐ「緊急避妊薬」山陰両県の薬局でも試験販売始まる（島根・鳥取）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/683ba5bd2f75ea0ee9a02192c83cc8c214d9ed06,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013413-tsk-000-1-thumb.jpg?exp=10800,2023-11-28T19:53:02+09:00,2023-11-28T19:53:02+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,703,\n山陰中央テレビ\n望まない妊娠を防ぐための「緊急避妊薬」を医師の処方箋なしで販売できるか調査するための試験的な販売が、１１月２８日から全国約１５０の薬局で始まりました。\n山陰両県でもあわせて６か所で試験販売が行われています。\n\n薬剤師：\n「調剤室内のこちらの引き出しの中に保管している」\n\n望まない妊娠を防ぐための「緊急避妊薬」の試験販売は、厚生労働省から業務委託を受けた日本薬剤師会が全国１４５の薬局で２８日から実施しています。\n\n山陰両県でも、ここ出雲市の薬局など６カ所で試験販売が行われています。\n\n「緊急避妊薬」は、性行為から７２時間以内に服用することで妊娠を８割程度防ぐことができるもので、現在は医師の処方箋が必要です。\n\n試験販売は、医師の処方箋なしで販売できるかを調査するのを目的とし、対象は、調査研究への参加に同意した１６歳以上で、１８歳未満は保護者の同伴と同意が必要です。\n\n値段は都道府県毎に異なり１回７０００円から９０００円です。\n\n薬剤師：\n「事前に確認する項目もあるので、プライバシーの確保できるこちらの個室で案内している」\n\n購入者には、個室で対応、調査研究と緊急避妊薬について説明を受けたあと、薬剤師の前で薬を飲まなければいけません。\n\n株式会社ファーマシィ 薬局本部・山下貴弘部長：\n「お間違いないようにしていただきたいのは、本日から薬局で緊急避妊薬が販売解禁になったわけではない。その議論をするための情報収集する研究事業ということをご承知おきください」\n\n試験販売は２０２３年度末まで行われる予定です。\n山陰中央テレビ
山陰の冬の味覚「カニ」を気軽に　「かに小屋」がプレオープン（島根・松江市）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/89e72032d136eef88489350cea88530822ef748a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013415-tsk-000-1-thumb.jpg?exp=10800,2023-11-28T19:59:02+09:00,2023-11-28T19:59:02+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,939,\n山陰中央テレビ\n山陰の冬の味覚「カニ」を気軽に食べられる松江市の「かに小屋」が今シーズンは名前を変えて、１２月１日から営業を始めます。\n\nこれを前に、１１月２７日プレオープン。\n関係者が一足早くカニを楽しみました。\n\n松江市に冬限定でオープンする「かに小屋」。\n今シーズンは「松江かにいち」と名前を変え、１２月１日から営業を始めます。\n\nこれを前に、２７日夜、プレオープンイベントが開かれ、関係者約５０人が一足早く、かに料理を楽しみました。\n\n客：\n「みんなで集まってワイワイしながら食べられるっていうのが、すごい楽しいなと思います」\n\n村上遥アナウンサー：\n「身がぎっしり詰まった『かに』いただきます。すごい香ばしいです。身もふわふわでとても甘いです」\n\n昨シーズンまでと同様に一般的な価格より２割ほど安くカニを提供。\nバーベキュースタイルで、焼きガニなどが楽しめます。\n\nちなみに、２７日は、松葉がにが１枚８０００円、ベニズワイガニは１枚４０００円で提供。\n\n昨シーズンに比べ２割ほど安いということですが、新型コロナの５類移行後初めてのかにのシーズンということもあり、需要が増加、価格は日によって大きく変動しているといいます。\n\n客：\n「おいしかった」\n「カニおいしいですよ。毎回来てますけどおいしいです。松葉もぜひとも食べてみたいですよね」\n\n１２年目を迎え、「かに」を気軽に食べられるスポットとして市民や観光客に親しまれている「かに小屋」。\n\n新型コロナ対策が大きく緩和された２０２３年、新たなスタートとして心機一転、多くの人が集まる市場のような場所にばればと店の名を「かにいち」に改めたということです。\n\n松江かにいち・松山祥大さん：\n「コロナ明けでたくさんの観光客、インバウンドの方だったり期待できますので、そういった方に松江のかにいちに来ていただいて、来てよかったなと思えるようなスポットづくりっていうのを今回私たちが頑張って作っていこうと思います」\n\nこの店では今シーズン、前の年より多い１１４席を用意。\n１２月１日金曜日から２０２４年２月２５日まで営業する予定です。\n山陰中央テレビ
同居の元夫を殺害　被告の女に懲役９年の実刑判決（鳥取地裁）（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/dd5dd65231561ca346b39430c297d83723007874,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013417-tsk-000-2-view.jpg?exp=10800,2023-11-28T19:58:01+09:00,2023-11-28T20:10:01+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,335,\n山陰中央テレビ\n２０２１年、米子市で同居していた元夫を殺害したとして殺人の罪に問われている被告の女に対し、鳥取地裁は１１月２８日、懲役９年の実刑判決を言い渡しました。\n\n判決を受けたのは米子市の被告の女（５０）です。\n被告の女は、２０２１年５月、当時同居していた元夫を包丁で刺すなどして殺害したとして殺人の罪に問われています。\n\n２８日の判決公判で鳥取地裁の多田裕一裁判長は、被告の殺意を認定、「落ち度のない被害者に肉体的にも精神的にも大きなダメージをおわせた行為は重大だ」と指摘。\n\nまた、犯行当時、被告が心神耗弱の状態にあったと認めたものの、責任能力は十分あったとして懲役１３年の求刑に対し、懲役９年の実刑判決を言い渡しました。\n山陰中央テレビ
自民県連　島根１区・細田氏の後任選び「公募」の方向で調整「お別れの会」は２０２４年２月に　（TSKさんいん中央テレビ）,https://news.yahoo.co.jp/articles/f931a707ddbae0d305e8412d8a74267f2835d4d4,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-90013420-tsk-000-1-view.jpg?exp=10800,2023-11-28T19:52:02+09:00,2023-11-28T19:52:02+09:00,TSKさんいん中央テレビ,tsk,TSKさんいん中央テレビ,675,\n山陰中央テレビ\n自民党島根県連は２８日、松江市内で常任総務会を開き、１０日に死去した細田博之元衆院議長の後継候補者選びについて協議した。\nまた細田元衆院議長の「お別れの会」を２０２４年２月に松江市で開く日程が示された。\n\n細田博之元衆院議長の後継候補者選びをめぐっては、自民党島根県連は島根１区の幹部と公募で選定する方向で調整を進めている。\n２８日に松江市で開かれた自民党島根県連の常任総務会では、今後のスケジュールや県選出の国会議員と協議したうえで改めて常任総務会を開き、公募を行うかどうかを決める方針を確認した。\n１２月１日に県連の細田会長と絲原幹事長が上京、国会議員と協議を行う予定。\n自民党島根県連の絲原幹事長は「きょうはあえて（公募について）お諮りしていない」としたうえで、「できるだけ早く、急ぎつつも丁寧に進めたい。いつまでかということは、もうちょっと検討させていただきたい」と話した。\n今後は、幹部会や常任総務会で「公募」を正式決定し、候補者選びに入る考えだ。\n「日程は迫っているし、今回は新人候補。焦りがあるのは当然のことだが、できるだけ立派な候補者をつくるために一生懸命努力する」と絲原幹事長は重ねた。\n２０２４年４月に告示される見通しの衆議院・島根１区の補欠選挙には、立憲民主党の亀井亜紀子氏と共産党の村穂江利子氏が立候補の意向を示している。\nまた、２８日の会合では、細田前衆院議長の地元での「お別れの会」について、２０２４年２月１１日、松江市のくにびきメッセで開かれる日程が示された。\n山陰中央テレビ
