headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
宮城県警が子どもの相談に対応　臨時少年相談室をＪＲ仙台駅に設置（khb東日本放送）,https://news.yahoo.co.jp/articles/13dc02929228d3ec573ee13d299da61f834e0440,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476020-khbv-000-1-thumb.jpg?exp=10800,2023-11-28T19:17:09+09:00,2023-11-28T19:17:09+09:00,khb東日本放送,khbv,khb東日本放送,341,\nkhb東日本放送\n宮城県警初の取り組みです。ＳＮＳでのいじめなど増加する子どもの相談に対応しようと、ＪＲ仙台駅に臨時少年相談室を開設しました。\nＪＲ仙台駅２階にある鉄道警察隊派遣所の中に開設されました。１２月１日まで少年警察補導員４人が、子どもたちの相談に対応します。\n\n 県警によりますと、少年による相談は年々増えていて１０月末時点で１９８１件と、既に前年１年間の相談件数を上回り過去１０年で最多です。\n\n 「仲間外れにされた」「悪口を書き込まれた」といった相談などＳＮＳに関するトラブルが増えているということです。\n\n 県警少年課坂内和子少年健全育成官「学校帰りや買い物帰りなど気楽に立ち寄ってもらい、悩みを１人で抱えずに相談してほしい」\nkhb東日本放送
本塁打王浅村・セーブ王松井裕・盗塁王小深田が表彰　プロ野球ＮＰＢアワーズ（khb東日本放送）,https://news.yahoo.co.jp/articles/94a3a3e90f99cbd5a5cc3dd5176fcd668a555516,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476021-khbv-000-1-view.png?fmt=jpeg&q=85&exp=10800,2023-11-28T19:19:33+09:00,2023-11-28T19:19:33+09:00,khb東日本放送,khbv,khb東日本放送,558,\n©楽天野球団\nプロ野球ＮＰＢアワーズです。楽天イーグルスからは本塁打王の浅村選手、セーブ王松井裕樹投手、盗塁王の小深田選手が表彰されました。\n東京都で開催されたＮＰＢアワーズには、タイトルを獲得した１２球団の選手が集まりました。\n\n 浅村はホームラン２６本を放ち、ロッテのポランコ、ソフトバンクの近藤と並び自身２度目の本塁打王に輝きました。シーズン序盤は不振に苦しんだものの７月は打撃３部門でリーグトップ、月間ＭＶＰを獲得し主砲としてチームをけん引しました。ベストナインの二塁手部門でも断トツの得票数。２年連続７度目の選出です。\n\n 浅村選手「前半戦はなかなかうまくいかない中で、諦めずにできたことがタイトルにつながった。来季は必ず優勝したいので、応援よろしくお願いします」\n\n 海外ＦＡ権を行使しメジャー移籍を目指している松井裕樹はキャリアハイの３９セーブ、２年連続３度目のセーブ王に輝きました。 松井裕樹投手「節目の２００セーブや５００登板を通過できたので、ＮＰＢで１０年やって節目の１年となった」\n\n プロ４年目の小深田は、ソフトバンク周東と並び３６盗塁で、初めて盗塁王の称号を手に入れました。\n\n 小深田選手「シーズン前から目標にしていたので、獲れてよかった」\nkhb東日本放送
風車の丘を彩るイルミネーション　宮城・登米市（khb東日本放送）,https://news.yahoo.co.jp/articles/19070460338051ac40f73139abd65d74ca6f837c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476024-khbv-000-1-thumb.jpg?exp=10800,2023-11-28T19:25:27+09:00,2023-11-28T19:25:27+09:00,khb東日本放送,khbv,khb東日本放送,312,\nkhb東日本放送\n宮城県登米市の長沼フートピア公園では、幻想的なイルミネーションが風車の丘を彩っています。\n長沼フートピア公園では２５日にからイルミネーションが点灯されています。光の階段を進むと見えてくるのが登米市のシンボル、高さ２１メートルのオランダ風車です。\n\n 日中、栗駒山から吹き下す風を受け、大きな羽を回す風車が優しい光に包まれます。\n\n 子どもたちに大人気の長さ１１１メートルのローラー滑り台は、まるで別世界へのワープホールのように幻想的な光を放ちます。\n\n 長沼フートピア公園のイルミネーションは、１２月２５日のクリスマスまで午後５時から午後８時５０分までともされます。\nkhb東日本放送
仙台クリスマスマーケット１２月８日開催　限定マグカップ登場（khb東日本放送）,https://news.yahoo.co.jp/articles/1c3af97dd91531b788dcc2c96614df3da3cc3309,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476029-khbv-000-1-thumb.jpg?exp=10800,2023-11-28T19:29:25+09:00,2023-11-28T19:29:25+09:00,khb東日本放送,khbv,khb東日本放送,440,\nkhb東日本放送\n１２月８日から仙台クリスマスマーケットが勾当台公園市民広場で始まります。\nクリスマスマーケットは、クリスマスに向けた準備のショッピング等を楽しむ催しとしてヨーロッパ各地で親しまれています。起源は諸説ありますが、１３９３年にドイツ・フランクフルトが始まりと言われています。\n\n 本場ドイツでは、ワインにスパイスやシロップを入れた暖かいグリューワインをマグカップで楽しむのが定番となっていて、このマグカップを集める人も多いということです。\n\n 仙台クリスマスマーケットの会場でも、限定デザインのマグカップを購入できます。\n\n 本場のようにマグカップにグリューワインやホットチョコレートなどを入れて楽しむことができます。\n\n 仙台クリスマスマーケットは入場無料ですが、混雑が予想される特定日は運営協力金が必要となります。このチケットはローソンチケットで販売されています。特定日に入場した方には限定のマグカップが付いてきます。\nkhb東日本放送
乗用車横転し軽乗用車に衝突　乗用車運転の８７歳男性が重体に　宮城・名取市（khb東日本放送）,https://news.yahoo.co.jp/articles/9418f66c3c295886b94400866b675819fa71fcac,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476100-khbv-000-28139521-view.jpg?exp=10800,2023-11-28T23:43:02+09:00,2023-11-29T00:09:37+09:00,khb東日本放送,khbv,khb東日本放送,320,\n２８日午後、宮城県名取市の県道で、乗用車が道路脇の車止めに衝突して横転し、対向車と衝突した事故で、乗用車を運転していた８７歳の男性が意識不明となっています。\n２８日午後１時ごろ、名取市飯野坂４丁目の県道で、乗用車が道路左脇の車止めに衝突して横転した後、対向車線を走ってきた軽乗用車に衝突しました。\n\n この事故で、乗用車を運転していた名取市下余田の無職佐々木昌敬さん（８７）が、病院に運ばれましたが、多発骨折などにより意識不明の重体となっています。\n\n また、軽乗用車を運転していた８０歳の女性も胸部を打撲するけがをしました。\n\n 現場は、見通しの良い直線道路でした。警察で事故原因などを調べています。\nkhb東日本放送
燃料電池バスで避難所に電気の供給を　宮城県が災害時に備え実証実験（khb東日本放送）,https://news.yahoo.co.jp/articles/b77c4e9fc0d925f36d4a792f26a2ecb16931cacb,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476015-khbv-000-1-thumb.jpg?exp=10800,2023-11-28T19:14:08+09:00,2023-11-28T19:14:08+09:00,khb東日本放送,khbv,khb東日本放送,477,\nkhb東日本放送\n燃料電池バスを使って、避難所などに電気を供給する宮城県の実験が富谷市で行われました。\n水素と酸素から発電した電気で走行する燃料電池バスです。\n\n 坪谷歩香記者「燃料電池バスで発電した電気を給電機を通して避難所に供給する仕組みです」\n\n 安定した電気を供給できるかなどを調べたところ、避難所の照明や暖房器具のほか、人工呼吸器など医療機器への電気の供給に問題が無いことが確認されました。\n\n 富谷市民「本当にあったかくて気持ちいです。避難所にこたつがあったらそれだけでうれしいと思います」\n\n 燃料電池バス１台で、４日から５日間ほどの避難所運営ができるということです。\n\n 東北大学災害科学国際研究所柴山明寛准教授「移動ができる、そして必要な所に電力を渡すことができるっていうようなメリットがあります。電気そして温かさだったりとか居心地やすさっていうような家庭と同じような環境を作れれば、多くの方が避難していただけるのかな」\n\n 県は、災害時に活用できるよう検討していくことにしています。\nkhb東日本放送
楽天イーグルスと宮城・塩釜市の協定締結延期　安楽投手のパワハラ疑惑を受け（khb東日本放送）,https://news.yahoo.co.jp/articles/703187976d18d9e23d723356ebcf022932957c19,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476012-khbv-000-1-thumb.jpg?exp=10800,2023-11-28T19:11:06+09:00,2023-11-28T19:11:06+09:00,khb東日本放送,khbv,khb東日本放送,338,\nkhb東日本放送\n楽天イーグルスの安楽智大投手にパワハラ疑惑が浮上したことを受け、球団と宮城県塩釜市はパートナー協定の締結を延期することになりました。\n楽天野球団と塩釜市はスポーツ振興や青少年の健全な育成を図るため、交流活動に関するパートナー協定を２９日に結ぶ予定でした。\n\n 式典は、森井誠之球団社長や佐藤光樹市長らが出席し、児童向けの野球教室など開かれる予定でしたが、安楽投手にパワーハラスメント疑惑が浮上したため延期することになりました。\n\n 球団は「球団が抱えている事象から延期を提案し、話し合いの結果了承いただいた」と説明しています。\n\n 森井社長は、安楽投手を自宅待機とし契約更改を無期限で延期することを明らかにしています。\nkhb東日本放送
仙台市地下鉄の延伸　宮城・富谷市長が公約に掲げ交通戦略に盛り込むなど注力（khb東日本放送）,https://news.yahoo.co.jp/articles/af9de8d78669a28b58a07c20ac5ef0c244f99649,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476022-khbv-000-28141961-thumb.jpg?exp=10800,2023-11-28T18:18:11+09:00,2023-11-29T14:06:53+09:00,khb東日本放送,khbv,khb東日本放送,2016,\nkhb東日本放送\n仙台市地下鉄の延伸を公約に掲げた宮城県富谷市の若生裕俊市長は、市の交通戦略に盛り込むなど地下鉄延伸に熱い視線を送り続けています。\n【写真】約9000人が仙台市に通う\n地下鉄整備が長期目標に\n宮城県大衡村に住む千葉圭人さん（１８）は、大和町の停留所からバスと地下鉄を乗り継ぎ仙台市の専門学校へ通学しています。利用するバスは、午前６時３５分発です。\n 千葉圭人さん「始業が午前９時からなのでそれより早めに行かないといけないので、午前８時くらいには着くようにしてます。このバスに乗れなかったらギリギリになってしまうのでそれが大変です」\n\n この日は渋滞に巻き込まれることもなく、バスに揺られること１時間ほどで仙台市地下鉄南北線の泉中央駅に到着しました。\n 千葉圭人さん「（地下鉄ができたら）朝もこんなに早くないと思うので、少しは余裕を持って行ける時間になると思うので伸びてくれたらうれしいなと思います」\n\n 富谷市を中心とした仙台市の北のベッドタウンは、周辺の大和町や大衡村を含めると人口の１割に当たる９０００人余りが通勤や通学で仙台市に通っています。\n 多くの自治体が高齢化と人口減少に悩む中で、富谷市の人口は５万人と５０年間で１０倍に増加し、現在も宅地が造成され住宅が建設されています。\n 若生裕俊富谷市長「新たな公共交通の軸、これは間違いなくほとんどの富谷市民が必要だと思い望んでいる最も大事な政策です」\n\n 泉中央駅からの地下鉄延伸の整備は、１月の市長選挙で３選を果たした若生裕俊市長の１丁目１番地の公約です。富谷市が町だった８年前の町長選で初当選した時から掲げてきました。\n\n 富谷市の基本計画によりますと、延伸区間は泉中央駅から明石台地区までの約３キロです。仙台市泉区の将監トンネルの下を通るＡルートのほか、将監団地を抜けるＢとＣルートの計３つのルートが検討されています。\n 仙台市泉区の明石南地区に中間駅を設けるほか、ＢとＣのルートでは将監小学校付近にも駅を設ける計画です。\n\n 延伸にかかる事業費は約３５０億円から４５０億円と見積もり、２年前には公共工事に民間の資金を活用するＰＦＩ方式を採用できないか調査を始めました。\n ２０２２年度の決算では１６億円余りの損失で７年連続の赤字となった仙台市営地下鉄ですが、若生富谷市長は延伸が経営の厳しさを救うことになりうると意気込みます。\n 若生裕俊富谷市長「延伸することによって乗客数が増えますし、結果として収益の拡大につなげられるように私たちも努力したい」\n\n 富谷市が独自に算出した推計では、市の人口は２０５５年に６万人を超えピークを迎える見通しです。これを前提に２０４０年度に延伸部分が開業した場合、１日１万４０００人の利用で開業から２１年から３３年後に黒字化が見込めるとしています。\n\n 仙台市は富谷市の試算に対して「採算がとれる需要があるか」や「民間資金を活用するＰＦＩ方式の導入が交通でも成立するか」などを課題としていますが、検討段階とあって、具体的な協議はまだ始まっていません。\n 郡仙台市長は、選挙公約として話題に上った際にも冷静な見方を貫いています。\n 郡仙台市長「富谷市においても様々な検討がなされていくものと思っておりまして、仙台市としてはまずはその内容を確認しておきたい」\n\n バスの利用客も延伸に対し意見は様々です。\n 「将監トンネルが混むので朝とかこの時間、だからもし地下鉄が延びるんだったらすごくうれしいなと思います」「私は反対ですね。孫や子どもの世代に借金を残すだけですからね」「別のことで税金使えるのであれば、地下鉄よりはバスの本数増やすとか別のことに使ってもらえるのがいいかなと思います」\n\n 地域交通に詳しい宮城大学の徳永幸之教授は、既に車移動を前提に街が作られた富谷市単独での延伸計画には限界があると見ています。\n 宮城大学徳永幸之教授「基本、鉄道はある程度距離がないとそのメリットが発揮できないので（仙台市と）一体として富谷まで伸ばすのであれば話は別ですけど、単独で１駅、２駅だけ独立した事業体でやるのはなかなか難しいかなと」\n\n ただ、この先企業誘致が進み、人口増加が見込まれる大和町や大衡村を巻き込んで議論し、路線バスや高速バスとのアクセスも含めて一体的に考えていく必要があると指摘します。\n 宮城大学徳永幸之教授「今住んでいる人を対象にすると、地下鉄の効果はものすごい小さいんですよ。だけど地下鉄ができてからその周辺に住み始めた人、あるいは地下鉄ができてから通勤を始めた人たちは、今までの人たちに比べて２倍から３倍ぐらい地下鉄を利用してくれている。３０年先、５０年先のまちづくりを考えて鉄道は考えていかないといけない」\nkhb東日本放送
小学生が高齢者の疑似体験をして介護の仕事を学ぶ　仙台・太白区（khb東日本放送）,https://news.yahoo.co.jp/articles/ed417c9812eab44fe94a70ff52ecb474ca443836,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11475992-khbv-000-1-thumb.jpg?exp=10800,2023-11-28T18:20:42+09:00,2023-11-28T18:20:42+09:00,khb東日本放送,khbv,khb東日本放送,334,\nkhb東日本放送\n介護の仕事を学ぼうと、視界の悪さやひざや腰が曲がりにくいなどといった高齢者の疑似体験を行う出前授業が仙台市太白区の小学校で行われました。\n介護事業者が、高齢者に対する思いやりの心を育み介護の仕事に触れるきっかけにしてほしいと毎年行っていて、２７日に仙台市立中田小学校の３年生が授業を受けました。\n\n ひざや腰を動かしにくくする器具を身に着けて、高齢者になりきり歩行体験をしました。\n\n 児童「これよりも見えないなんてちょっと大変だと思う。腰も自由に動けなくてちょっと大変でした」「段差がある時つまずきそうになったから怖く感じた。もし、街に困っている高齢者や障害者がいたら優しく声を掛けて助けてあげたいと思いました」\nkhb東日本放送
緊急避妊薬の試験販売　大きな前進と課題　女性支援団体（khb東日本放送）,https://news.yahoo.co.jp/articles/0c48a147a97a6a95035563e6fb92c646379590fb,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231128-11476011-khbv-000-1-thumb.jpg?exp=10800,2023-11-28T19:07:57+09:00,2023-11-28T19:07:57+09:00,khb東日本放送,khbv,khb東日本放送,429,\nkhb東日本放送\n処方箋無しで購入できる緊急避妊薬の試験販売について、予期せぬ妊娠や困窮した状況下で出産する女性を支援する仙台市青葉区のＮＰＯ法人の代表は、大きな前進だと評価する一方で課題も残したままだと指摘します。\nＮＰＯ法人キミノトナリの東田美香さんは、試験販売の開始を「大きな山が動いた」と評価する一方、残された課題が少なくないと指摘します。\n\n キミノトナリ代表理事東田美香さん「病院に行く手間が無くなるということはいいんですが、諸外国では数百円から販売されているものがなぜか日本は、おそらく１錠当たり６０００円、７０００円ぐらい」\n\n 東田さんは、価格以外にも緊急避妊薬を必要とする女性の置かれた状況への配慮が必要だと話します。\n\n キミノトナリ代表理事東田美香さん「私たちの所にご相談が来るのは中高生、大学生くらいの年代が多いので、そうなると今回の保護者の同意が無いと買えないような年齢の方が多いんですね」\nkhb東日本放送
